time_ms,timestamp,version,voltage,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,freq,is_muted
251069,2026-08-26_19-55-15.070-240,v3.0.32,3.0,400,-1717,-2292,7429,-2712,-2634,8125,-3050,-2633,7031,-2852,-2547,8111,163,710,537,35,-624,543,827.9,5446.8,0.038,0.122,1.132,-2.084,-0.344,-2.640,465.2,0
251100,2026-08-26_19-55-15.101-240,v3.0.32,3.0,400,-1733,-2280,7416,-2712,-2634,8125,-3064,-2620,7016,-2852,-2547,8111,163,710,537,49,-637,558,848.3,5580.6,0.033,0.129,1.134,-1.589,-0.672,-2.908,475.7,0
251144,2026-08-26_19-55-15.145-240,v3.0.32,3.0,400,-1733,-2280,7416,-2787,-2633,8143,-3064,-2620,7016,-2928,-2545,8130,163,710,537,-27,-635,577,858.4,5647.5,0.044,0.125,1.138,1.860,-0.078,-1.904,480.9,0
251170,2026-08-26_19-55-15.171-240,v3.0.32,3.0,400,-1708,-2296,7416,-2711,-2656,8140,-3039,-2637,7020,-2851,-2568,8126,163,710,537,25,-641,569,857.5,5641.3,0.049,0.166,1.131,-0.189,-1.109,-2.796,480.4,0
251214,2026-08-26_19-55-15.215-240,v3.0.32,3.0,400,-1704,-2285,7417,-2711,-2656,8140,-3036,-2626,7022,-2851,-2568,8126,163,710,537,22,-652,567,864.3,5686.4,0.056,0.121,1.131,-3.386,-1.312,-3.458,484.0,0
251250,2026-08-26_19-55-15.251-240,v3.0.32,3.0,400,-1704,-2285,7417,-2712,-2640,8155,-3036,-2626,7022,-2852,-2552,8141,163,710,537,21,-636,582,862.4,5673.4,0.053,0.093,1.126,-0.015,-0.688,-2.589,482.9,0
251275,2026-08-26_19-55-15.277-240,v3.0.32,3.0,400,-1702,-2291,7416,-2712,-2640,8155,-3033,-2632,7021,-2852,-2552,8141,163,710,537,18,-630,583,858.6,5648.4,0.032,0.147,1.137,0.896,-0.484,-2.448,481.0,0
251301,2026-08-26_19-55-15.302-240,v3.0.32,3.0,400,-1702,-2291,7416,-2716,-2635,8140,-3033,-2632,7021,-2856,-2548,8126,163,710,537,14,-626,568,845.4,5561.8,0.036,0.158,1.133,-1.644,-0.281,-2.785,474.2,0
251345,2026-08-26_19-55-15.346-240,v3.0.32,3.0,400,-1693,-2293,7405,-2708,-2632,8151,-3023,-2634,7012,-2848,-2545,8137,163,710,537,12,-621,588,855.3,5626.9,0.041,0.115,1.134,-2.882,-0.266,-3.117,479.3,0
251385,2026-08-26_19-55-15.385-240,v3.0.32,3.0,400,-1682,-2294,7414,-2708,-2632,8151,-3013,-2635,7022,-2848,-2545,8137,163,710,537,2,-620,578,847.6,5576.6,0.036,0.118,1.135,-1.136,-0.438,-2.718,475.4,0
251410,2026-08-26_19-55-15.411-240,v3.0.32,3.0,400,-1682,-2294,7414,-2718,-2635,8136,-3013,-2635,7022,-2858,-2548,8122,163,710,537,-8,-623,563,839.7,5524.6,0.031,0.119,1.138,-0.370,-0.438,-2.673,471.3,0
251448,2026-08-26_19-55-15.448-240,v3.0.32,3.0,400,-1693,-2290,7410,-2718,-2635,8136,-3023,-2631,7016,-2858,-2548,8122,163,710,537,2,-627,569,846.7,5570.4,0.042,0.132,1.131,0.262,-0.844,-2.515,474.9,0
251473,2026-08-26_19-55-15.474-240,v3.0.32,3.0,400,-1680,-2291,7418,-2712,-2635,8160,-3012,-2632,7026,-2852,-2547,8146,163,710,537,-3,-625,583,854.7,5623.1,0.041,0.137,1.132,-0.324,-0.766,-2.592,479.0,0
251510,2026-08-26_19-55-15.511-240,v3.0.32,3.0,400,-1680,-2291,7418,-2690,-2635,8168,-3012,-2632,7026,-2830,-2548,8154,163,710,537,19,-626,591,861.1,5665.2,0.043,0.131,1.135,0.024,-0.281,-2.865,482.3,0
251561,2026-08-26_19-55-16.562-240,v3.0.32,3.0,400,-1658,-2296,7421,-2690,-2635,8168,-2991,-2638,7032,-2830,-2548,8154,163,710,537,-2,-620,585,852.4,5608.1,0.041,0.148,1.130,-1.890,-0.188,-3.149,477.8,0
251587,2026-08-26_19-55-16.588-240,v3.0.32,3.0,400,-1659,-2280,7422,-2680,-2635,8162,-2992,-2622,7033,-2820,-2548,8148,163,710,537,9,-636,578,859.5,5654.3,0.043,0.148,1.130,-3.308,-0.531,-3.323,481.4,0
251619,2026-08-26_19-55-16.620-240,v3.0.32,3.0,400,-1659,-2280,7422,-2680,-2635,8162,-2992,-2622,7033,-2820,-2548,8148,163,710,537,9,-636,578,859.5,5654.3,0.040,0.137,1.132,-5.190,-0.750,-3.427,481.4,0
251645,2026-08-26_19-55-16.648-240,v3.0.32,3.0,400,-1669,-2274,7427,-2684,-2645,8156,-3003,-2616,7037,-2824,-2558,8142,163,710,537,16,-652,568,864.9,5689.9,0.048,0.124,1.129,-4.873,-0.469,-3.159,484.2,0
251674,2026-08-26_19-55-16.676-240,v3.0.32,3.0,400,-1689,-2287,7406,-2684,-2645,8156,-3019,-2628,7013,-2824,-2558,8142,163,710,537,32,-640,592,872.4,5739.5,0.044,0.112,1.130,-3.306,-0.188,-3.414,488.1,0
251722,2026-08-26_19-55-16.723-240,v3.0.32,3.0,400,-1689,-2287,7406,-2713,-2671,8141,-3019,-2628,7013,-2853,-2583,8127,163,710,537,3,-665,577,880.4,5792.3,0.035,0.111,1.135,-1.424,-0.688,-2.841,492.3,0
251749,2026-08-26_19-55-16.750-240,v3.0.32,3.0,400,-1693,-2290,7417,-2709,-2634,8150,-3025,-2631,7023,-2849,-2547,8136,163,710,537,13,-626,576,850.8,5597.2,0.035,0.134,1.134,-1.654,-0.969,-2.834,477.0,0
251789,2026-08-26_19-55-16.791-240,v3.0.32,3.0,400,-1693,-2289,7414,-2709,-2634,8150,-3024,-2630,7020,-2849,-2547,8136,163,710,537,12,-627,579,853.5,5615.3,0.045,0.116,1.134,-1.379,-0.469,-2.794,478.4,0
251826,2026-08-26_19-55-16.828-240,v3.0.32,3.0,400,-1693,-2289,7414,-2710,-2631,8142,-3024,-2630,7020,-2850,-2544,8128,163,710,537,11,-624,571,845.9,5565.1,0.042,0.127,1.131,0.200,-0.781,-2.623,474.5,0
251856,2026-08-26_19-55-16.857-240,v3.0.32,3.0,400,-1682,-2305,7425,-2699,-2650,8153,-3015,-2647,7033,-2839,-2563,8139,163,710,537,13,-626,569,846.1,5566.1,0.038,0.139,1.133,-0.104,-0.312,-2.430,474.5,0
251907,2026-08-26_19-55-16.908-240,v3.0.32,3.0,400,-1674,-2296,7424,-2699,-2650,8153,-3007,-2638,7033,-2839,-2563,8139,163,710,537,5,-635,569,852.6,5609.5,0.040,0.133,1.132,-1.717,-1.141,-3.068,477.9,0
251934,2026-08-26_19-55-16.936-240,v3.0.32,3.0,400,-1673,-2292,7422,-2687,-2637,8151,-3006,-2634,7031,-2827,-2550,8137,163,710,537,16,-626,569,846.1,5566.5,0.040,0.117,1.132,-1.150,-0.578,-2.836,474.6,0
251982,2026-08-26_19-55-16.983-240,v3.0.32,3.0,400,-1673,-2292,7422,-2671,-2637,8158,-3006,-2634,7031,-2811,-2550,8143,163,710,537,32,-626,575,850.6,5596.1,0.042,0.132,1.132,1.059,-0.250,-2.416,476.9,0
252024,2026-08-26_19-55-16.024-240,v3.0.32,3.0,400,-1664,-2296,7423,-2671,-2637,8158,-2997,-2638,7034,-2811,-2550,8143,163,710,537,23,-622,572,845.3,5561.4,0.035,0.146,1.135,-1.121,-0.875,-3.160,474.2,0
252050,2026-08-26_19-55-16.052-240,v3.0.32,3.0,400,-1636,-2293,7427,-2667,-2636,8197,-2970,-2635,7042,-2807,-2549,8182,163,710,537,0,-624,603,867.7,5708.9,0.041,0.116,1.133,-0.683,-0.672,-2.745,485.7,0
252096,2026-08-26_19-55-16.097-240,v3.0.32,3.0,400,-1622,-2278,7430,-2660,-2641,8190,-2956,-2620,7046,-2800,-2554,8175,163,710,537,-7,-644,592,874.8,5755.2,0.026,0.138,1.133,1.168,-0.484,-2.821,489.3,0
252137,2026-08-26_19-55-16.138-240,v3.0.32,3.0,400,-1622,-2278,7430,-2660,-2641,8190,-2956,-2620,7046,-2800,-2554,8175,163,710,537,-7,-644,592,874.8,5755.2,0.032,0.125,1.134,5.188,-0.625,-1.858,489.3,0
252163,2026-08-26_19-55-16.164-240,v3.0.32,3.0,400,-1634,-2301,7455,-2597,-2637,8161,-2972,-2644,7069,-2735,-2550,8146,163,710,537,74,-616,540,822.5,5411.3,0.037,0.105,1.133,9.184,-1.062,-1.405,462.4,0
252199,2026-08-26_19-55-16.200-240,v3.0.32,3.0,400,-1550,-2268,7444,-2597,-2637,8161,-2887,-2612,7071,-2735,-2550,8146,163,710,537,-11,-648,538,842.3,5541.4,0.039,0.012,1.128,20.521,-1.766,-0.175,472.6,0
252244,2026-08-26_19-55-16.245-240,v3.0.32,3.0,400,-1550,-2268,7444,-2566,-2673,8211,-2887,-2612,7071,-2704,-2586,8195,163,710,537,20,-684,587,901.6,5931.4,0.038,0.040,1.120,45.821,-1.562,3.676,503.2,0
252270,2026-08-26_19-55-16.271-240,v3.0.32,3.0,400,-1364,-2291,7498,-2289,-2633,8275,-2712,-2639,7152,-2423,-2548,8256,163,710,537,126,-619,567,848.8,5584.5,0.042,0.072,1.115,58.070,-1.266,5.174,476.0,0
252311,2026-08-26_19-55-16.312-240,v3.0.32,3.0,400,-994,-2295,7551,-2289,-2633,8275,-2354,-2651,7258,-2423,-2548,8256,163,710,537,-232,-607,461,796.7,5241.7,0.050,0.084,1.092,80.998,-0.078,8.012,449.1,0
252347,2026-08-26_19-55-16.348-240,v3.0.32,3.0,400,-994,-2295,7551,-1820,-2624,8429,-2354,-2651,7258,-1948,-2542,8405,163,710,537,243,-601,610,890.1,5856.2,0.017,0.126,1.072,105.240,-1.094,11.282,497.3,0
252372,2026-08-26_19-55-16.373-240,v3.0.32,3.0,400,-437,-2295,7604,-1820,-2624,8429,-1810,-2661,7393,-1948,-2542,8405,163,710,537,-301,-591,475,815.8,5367.0,0.049,0.281,1.053,117.833,-1.016,13.123,458.9,0
252400,2026-08-26_19-55-16.401-240,v3.0.32,3.0,400,-437,-2295,7604,-1004,-2619,8582,-1810,-2661,7393,-1120,-2543,8549,163,710,537,527,-592,619,1005.7,6616.2,0.036,0.446,1.024,115.792,-0.516,12.840,556.8,0
252429,2026-08-26_19-55-16.430-240,v3.0.32,3.0,400,314,-2293,7591,-1004,-2619,8582,-1063,-2671,7492,-1120,-2543,8549,163,710,537,-220,-582,520,810.9,5334.7,0.011,0.458,1.026,108.698,-2.328,11.270,456.4,0
252455,2026-08-26_19-55-16.457-240,v3.0.32,3.0,400,314,-2293,7591,-109,-2607,8605,-1063,-2671,7492,-210,-2537,8565,163,710,537,690,-576,536,1046.5,6884.9,0.054,0.394,0.985,115.407,-2.766,12.359,577.9,0
252487,2026-08-26_19-55-16.488-240,v3.0.32,3.0,400,1046,-2294,7506,-109,-2607,8605,-323,-2681,7518,-210,-2537,8565,163,710,537,-50,-566,510,763.5,5023.1,0.045,0.476,0.959,123.954,-1.984,13.883,432.0,0
252513,2026-08-26_19-55-16.514-240,v3.0.32,3.0,400,1834,-2298,7343,799,-2588,8531,485,-2694,7476,712,-2525,8484,163,710,537,64,-541,471,720.2,4737.8,0.048,0.615,0.923,127.736,-1.984,14.370,409.6,0
252554,2026-08-26_19-55-17.556-240,v3.0.32,3.0,400,1834,-2298,7343,1788,-2560,8328,485,-2694,7476,1719,-2506,8276,163,710,537,1071,-522,263,1220.1,8027.1,0.067,0.644,0.876,130.161,-1.672,14.070,667.4,0
252602,2026-08-26_19-55-17.603-240,v3.0.32,3.0,400,2636,-2295,7075,1788,-2560,8328,1325,-2696,7333,1719,-2506,8276,163,710,537,231,-520,406,699.0,4598.7,0.044,0.878,0.836,121.321,-1.781,13.040,398.7,0
252628,2026-08-26_19-55-17.629-240,v3.0.32,3.0,400,3422,-2291,6724,2767,-2520,8006,2162,-2696,7107,2717,-2475,7950,163,710,537,392,-489,306,697.4,4588.4,0.071,0.824,0.781,111.765,-2.094,11.520,397.9,0
252660,2026-08-26_19-55-17.661-240,v3.0.32,3.0,400,3422,-2291,6724,2767,-2520,8006,2162,-2696,7107,2717,-2475,7950,163,710,537,392,-489,306,697.4,4588.4,0.063,0.848,0.750,109.349,-1.078,11.616,397.9,0
252686,2026-08-26_19-55-17.687-240,v3.0.32,3.0,400,4061,-2298,6357,3620,-2502,7601,2857,-2704,6843,3587,-2465,7542,163,710,537,567,-471,162,754.7,4965.1,-0.032,1.003,0.699,105.822,0.609,12.101,427.5,0
252715,2026-08-26_19-55-17.716-240,v3.0.32,3.0,400,4061,-2298,6357,3620,-2502,7601,2857,-2704,6843,3587,-2465,7542,163,710,537,567,-471,162,754.7,4965.1,0.043,0.909,0.666,92.613,-1.484,8.379,427.5,0
252761,2026-08-26_19-55-17.762-240,v3.0.32,3.0,400,4636,-2281,5959,4315,-2445,7169,3494,-2685,6540,4296,-2415,7110,163,710,537,639,-440,33,776.5,5108.8,0.034,0.932,0.661,89.239,0.453,7.097,438.7,0
252786,2026-08-26_19-55-17.787-240,v3.0.32,3.0,400,5090,-2272,5550,4890,-2398,6753,4012,-2673,6207,4884,-2375,6694,163,710,537,709,-412,-50,821.5,5404.9,0.052,0.911,0.610,90.394,0.750,8.036,461.9,0
252832,2026-08-26_19-55-17.833-240,v3.0.32,3.0,400,5526,-2260,5145,4890,-2398,6753,4512,-2657,5876,4884,-2375,6694,163,710,537,209,-428,281,553.0,3638.3,0.079,1.040,0.521,81.709,-0.031,8.305,323.5,0
252870,2026-08-26_19-55-17.871-240,v3.0.32,3.0,400,5526,-2260,5145,5442,-2384,6270,4512,-2657,5876,5449,-2367,6212,163,710,537,774,-420,-201,903.3,5942.5,0.080,1.068,0.493,72.322,-0.938,6.453,504.0,0
252897,2026-08-26_19-55-17.898-240,v3.0.32,3.0,400,5883,-2256,4754,5442,-2384,6270,4931,-2649,5547,5449,-2367,6212,163,710,537,355,-428,128,570.6,3754.0,0.049,1.062,0.474,63.577,-1.859,4.430,332.6,0
252923,2026-08-26_19-55-17.924-240,v3.0.32,3.0,400,5883,-2256,4754,5871,-2360,5837,4931,-2649,5547,5888,-2348,5780,163,710,537,794,-409,-304,943.5,6207.0,0.057,1.073,0.461,60.079,-0.469,5.403,524.8,0
252950,2026-08-26_19-55-17.951-240,v3.0.32,3.0,400,6161,-2247,4415,5871,-2360,5837,5263,-2635,5257,5888,-2348,5780,163,710,537,462,-423,-14,626.6,4122.1,0.074,1.003,0.432,57.491,-1.312,3.921,361.4,0
252977,2026-08-26_19-55-17.978-240,v3.0.32,3.0,400,6161,-2247,4415,6196,-2335,5464,5263,-2635,5257,6221,-2327,5409,163,710,537,795,-402,-385,970.5,6384.8,0.061,1.009,0.407,61.726,-0.812,4.849,538.7,0
253009,2026-08-26_19-55-17.010-240,v3.0.32,3.0,400,6383,-2268,4083,6196,-2335,5464,5539,-2651,4965,6221,-2327,5409,163,710,537,519,-386,-93,653.5,4299.1,0.071,1.086,0.370,57.923,-0.953,4.357,375.3,0
253034,2026-08-26_19-55-17.036-240,v3.0.32,3.0,400,6598,-2241,3735,6490,-2307,5071,5810,-2618,4656,6523,-2303,5018,163,710,537,550,-395,-175,699.4,4601.3,0.048,1.109,0.344,53.454,-0.797,3.617,398.9,0
253082,2026-08-26_19-55-17.083-240,v3.0.32,3.0,400,6598,-2241,3735,6756,-2291,4711,5810,-2618,4656,6796,-2291,4660,163,710,537,823,-383,-533,1052.7,6925.4,0.063,1.017,0.328,43.880,-0.125,1.783,581.0,0
253124,2026-08-26_19-55-17.125-240,v3.0.32,3.0,400,6761,-2235,3455,6756,-2291,4711,6018,-2608,4407,6796,-2291,4660,163,710,537,615,-393,-284,783.2,5152.3,0.062,1.026,0.299,50.664,-0.375,4.253,442.1,0
253149,2026-08-26_19-55-17.150-240,v3.0.32,3.0,400,6915,-2231,3158,6958,-2270,4378,6221,-2598,4139,7004,-2273,4329,163,710,537,620,-385,-347,808.1,5316.5,0.056,1.064,0.259,51.562,-0.891,3.933,455.0,0
253185,2026-08-26_19-55-17.186-240,v3.0.32,3.0,400,6915,-2231,3158,6958,-2270,4378,6221,-2598,4139,7004,-2273,4329,163,710,537,620,-385,-347,808.1,5316.5,0.066,1.205,0.211,44.388,-0.625,4.070,455.0,0
253237,2026-08-26_19-55-17.238-240,v3.0.32,3.0,400,7029,-2223,2857,7149,-2269,4020,6384,-2584,3862,7201,-2275,3973,163,710,537,654,-401,-426,877.5,5773.0,0.064,1.005,0.230,25.538,0.438,2.107,490.7,0
253264,2026-08-26_19-55-17.265-240,v3.0.32,3.0,400,7158,-2233,2655,7253,-2220,3767,6545,-2591,3684,7309,-2228,3722,163,710,537,601,-347,-499,854.8,5623.4,0.069,1.207,0.186,17.120,-1.156,-0.286,479.0,0
253297,2026-08-26_19-55-17.298-240,v3.0.32,3.0,400,7176,-2229,2562,7253,-2220,3767,6579,-2585,3595,7309,-2228,3722,163,710,537,567,-353,-410,783.7,5156.0,0.073,1.070,0.196,8.947,-1.797,-1.629,442.4,0
253339,2026-08-26_19-55-17.340-240,v3.0.32,3.0,400,7176,-2229,2562,7347,-2220,3636,6579,-2585,3595,7405,-2229,3592,163,710,537,663,-354,-540,925.5,6088.6,0.076,0.968,0.189,11.707,0.125,0.277,515.5,0
253365,2026-08-26_19-55-17.367-240,v3.0.32,3.0,400,7206,-2247,2470,7383,-2211,3542,6624,-2601,3510,7443,-2221,3499,163,710,537,656,-330,-548,916.3,6028.1,0.060,1.010,0.191,20.936,0.781,0.199,510.7,0
253412,2026-08-26_19-55-17.413-240,v3.0.32,3.0,400,7252,-2223,2353,7383,-2211,3542,6689,-2575,3402,7443,-2221,3499,163,710,537,591,-356,-440,818.3,5383.6,0.067,1.140,0.159,22.014,0.156,1.255,460.2,0
253457,2026-08-26_19-55-17.458-240,v3.0.32,3.0,400,7296,-2219,2187,7449,-2219,3370,6760,-2567,3246,7511,-2230,3328,163,710,537,588,-373,-455,831.8,5472.4,0.056,1.096,0.144,19.379,-1.500,-0.309,467.2,0
253499,2026-08-26_19-55-17.500-240,v3.0.32,3.0,400,7296,-2219,2187,7524,-2198,3207,6760,-2567,3246,7588,-2211,3166,163,710,537,665,-354,-617,973.8,6406.4,0.097,1.007,0.127,21.449,-0.812,0.120,540.4,0
253529,2026-08-26_19-55-17.530-240,v3.0.32,3.0,400,7341,-2223,2060,7524,-2198,3207,6826,-2568,3129,7588,-2211,3166,163,710,537,599,-353,-500,856.4,5634.2,0.054,1.075,0.097,24.074,-1.031,0.354,479.9,0
253555,2026-08-26_19-55-18.556-240,v3.0.32,3.0,400,7383,-2220,1903,7589,-2185,3031,6894,-2562,2982,7656,-2199,2992,163,710,537,599,-347,-527,870.0,5723.8,0.078,1.106,0.116,22.417,-1.156,1.546,486.9,0
