time_ms,timestamp,version,voltage,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,freq,is_muted
239053,2026-08-26_19-17-59.054-240,v3.0.32,3.0,400,825,1284,7566,-358,1204,7669,-509,1000,7516,-459,1243,7625,0,0,0,50,243,109,271.0,1782.8,-0.551,0.080,0.948,-3.051,-2.406,0.715,178.1,0
239084,2026-08-26_19-17-59.086-240,v3.0.32,3.0,400,825,1284,7566,-358,1204,7669,-509,1000,7516,-459,1243,7625,0,0,0,50,243,109,271.0,1782.8,-0.538,0.066,0.984,-5.540,-2.406,-0.283,178.1,0
239109,2026-08-26_19-17-59.109-240,v3.0.32,3.0,400,821,1231,7565,-358,1221,7676,-513,947,7515,-460,1260,7632,0,0,0,53,313,117,338.3,2225.9,-0.522,0.029,0.952,-5.035,-1.531,-1.189,212.8,0
239144,2026-08-26_19-17-59.146-240,v3.0.32,3.0,400,789,1278,7570,-358,1221,7676,-545,995,7515,-460,1260,7632,0,0,0,85,265,117,301.9,1986.1,-0.519,-0.002,0.964,-3.844,-1.328,-0.126,194.0,0
239188,2026-08-26_19-17-59.189-240,v3.0.32,3.0,400,789,1278,7570,-357,1215,7666,-545,995,7515,-458,1254,7622,0,0,0,87,259,107,293.4,1930.4,-0.529,0.021,0.955,3.700,-0.625,0.065,189.7,0
239214,2026-08-26_19-17-59.216-240,v3.0.32,3.0,400,811,1257,7578,-375,1209,7675,-525,973,7526,-477,1248,7631,0,0,0,48,275,105,298.3,1962.2,-0.538,0.063,0.958,3.235,-0.500,-0.677,192.2,0
239256,2026-08-26_19-17-59.257-240,v3.0.32,3.0,400,843,1270,7562,-375,1209,7675,-491,986,7515,-477,1248,7631,0,0,0,14,262,116,286.9,1887.3,-0.526,0.073,0.954,-2.600,-0.031,-2.847,186.3,0
239289,2026-08-26_19-17-59.290-240,v3.0.32,3.0,400,843,1270,7562,-330,1211,7671,-491,986,7515,-431,1250,7627,0,0,0,60,264,112,293.0,1927.5,-0.536,0.045,0.951,-3.850,-0.188,-3.262,189.5,0
239312,2026-08-26_19-17-59.312-240,v3.0.32,3.0,400,849,1264,7559,-330,1211,7671,-484,980,7513,-431,1250,7627,0,0,0,53,270,114,297.8,1959.4,-0.532,0.050,0.933,-2.984,-0.188,-4.231,192.0,0
239340,2026-08-26_19-17-59.341-240,v3.0.32,3.0,400,849,1264,7559,-351,1218,7674,-484,980,7513,-452,1257,7630,0,0,0,32,277,117,302.4,1989.4,-0.524,0.058,0.945,-4.771,-0.484,-5.076,194.3,0
239368,2026-08-26_19-17-59.369-240,v3.0.32,3.0,400,822,1261,7564,-351,1218,7674,-512,977,7514,-452,1257,7630,0,0,0,60,280,116,309.0,2032.6,-0.523,0.036,0.964,-5.170,-0.297,-5.892,197.7,0
239391,2026-08-26_19-17-59.391-240,v3.0.32,3.0,400,822,1261,7564,-357,1210,7660,-512,977,7514,-458,1249,7616,0,0,0,54,272,102,295.5,1943.9,-0.533,0.021,0.973,-3.995,-0.375,-5.325,190.7,0
239427,2026-08-26_19-17-59.428-240,v3.0.32,3.0,400,810,1260,7554,-357,1210,7660,-522,977,7503,-458,1249,7616,0,0,0,64,272,113,301.4,1983.0,-0.524,0.036,0.951,-0.642,-0.234,-5.674,193.8,0
239450,2026-08-26_19-17-59.451-240,v3.0.32,3.0,400,821,1281,7570,-366,1230,7637,-514,997,7520,-467,1269,7593,0,0,0,47,272,73,285.5,1878.4,-0.529,0.037,0.936,-1.015,0.547,-6.071,185.6,0
239497,2026-08-26_19-17-59.498-240,v3.0.32,3.0,400,821,1281,7570,-377,1217,7649,-514,997,7520,-479,1256,7605,0,0,0,35,259,85,274.8,1808.1,-0.536,0.036,0.961,-1.368,0.172,-5.994,180.1,0
239545,2026-08-26_19-17-59.545-240,v3.0.32,3.0,400,820,1264,7562,-377,1217,7649,-513,980,7512,-479,1256,7605,0,0,0,34,276,93,293.2,1929.1,-0.534,0.051,0.943,1.344,0.078,-5.954,189.6,0
239568,2026-08-26_19-17-59.568-240,v3.0.32,3.0,400,831,1278,7564,-365,1242,7695,-503,994,7515,-467,1281,7651,0,0,0,36,287,136,319.6,2102.8,-0.540,0.051,0.941,-1.033,-0.031,-6.133,203.2,0
239599,2026-08-26_19-17-59.600-240,v3.0.32,3.0,400,831,1278,7564,-365,1242,7695,-503,994,7515,-467,1281,7651,0,0,0,36,287,136,319.6,2102.8,-0.548,0.037,0.951,-3.161,-0.672,-4.850,203.2,0
239623,2026-08-26_19-17-59.624-240,v3.0.32,3.0,400,806,1264,7576,-409,1228,7638,-530,980,7523,-511,1267,7595,0,0,0,19,287,72,296.5,1950.7,-0.527,0.033,0.957,-1.981,0.094,-4.900,191.3,0
239661,2026-08-26_19-17-59.661-240,v3.0.32,3.0,400,821,1279,7567,-409,1228,7638,-513,995,7517,-511,1267,7595,0,0,0,2,272,78,283.0,1861.6,-0.532,0.047,0.950,-0.666,-0.719,-3.873,184.3,0
239707,2026-08-26_19-18-00.708-240,v3.0.32,3.0,400,821,1279,7567,-373,1233,7677,-513,995,7517,-475,1272,7633,0,0,0,38,277,116,302.7,1991.5,-0.541,0.042,0.940,-3.075,-0.672,-2.357,194.5,0
239743,2026-08-26_19-18-00.743-240,v3.0.32,3.0,400,823,1275,7550,-362,1230,7664,-508,992,7501,-464,1269,7620,0,0,0,44,277,119,304.7,2004.4,-0.549,0.037,0.968,-6.674,-1.281,-0.278,195.5,0
239774,2026-08-26_19-18-00.775-240,v3.0.32,3.0,400,804,1276,7553,-362,1230,7664,-528,993,7501,-464,1269,7620,0,0,0,64,276,119,307.3,2021.7,-0.549,0.018,0.982,-7.143,-1.844,1.941,196.8,0
239811,2026-08-26_19-18-00.812-240,v3.0.32,3.0,400,804,1276,7553,-377,1215,7649,-528,993,7501,-479,1254,7605,0,0,0,49,261,104,285.2,1876.3,-0.574,-0.015,1.003,-5.886,-2.703,7.368,185.4,0
239834,2026-08-26_19-18-00.834-240,v3.0.32,3.0,400,784,1276,7566,-377,1215,7649,-550,993,7510,-479,1254,7605,0,0,0,71,261,95,286.7,1886.1,-0.583,-0.024,1.037,-2.917,-3.891,12.636,186.2,0
239862,2026-08-26_19-18-00.862-240,v3.0.32,3.0,400,784,1276,7566,-408,1207,7665,-550,993,7510,-510,1246,7621,0,0,0,40,253,111,279.2,1836.6,-0.598,0.007,1.069,2.073,-7.375,19.371,182.3,0
239888,2026-08-26_19-18-00.889-240,v3.0.32,3.0,400,775,1240,7578,-408,1207,7665,-561,957,7521,-510,1246,7621,0,0,0,51,289,100,310.0,2039.7,-0.646,0.053,1.064,4.507,-13.047,25.869,198.2,0
239915,2026-08-26_19-18-00.916-240,v3.0.32,3.0,400,775,1240,7578,-368,1165,7657,-561,957,7521,-469,1204,7613,0,0,0,92,247,92,279.2,1836.7,-0.696,0.030,1.052,12.964,-20.297,32.767,182.3,0
239948,2026-08-26_19-18-00.948-240,v3.0.32,3.0,400,846,1174,7571,-368,1165,7657,-489,889,7525,-469,1204,7613,0,0,0,20,315,88,327.7,2155.7,-0.664,0.135,1.072,24.012,-29.344,39.902,207.3,0
239971,2026-08-26_19-18-00.971-240,v3.0.32,3.0,400,846,1174,7571,-284,1015,7714,-489,889,7525,-383,1054,7668,0,0,0,106,165,143,242.7,1596.8,-0.623,0.240,1.109,19.575,-35.078,44.124,163.5,0
240009,2026-08-26_19-18-00.011-240,v3.0.32,3.0,400,979,987,7591,-284,1015,7714,-359,698,7566,-383,1054,7668,0,0,0,-24,356,102,371.1,2441.5,-0.559,0.317,1.115,-3.497,-45.469,43.787,229.7,0
240036,2026-08-26_19-18-00.039-240,v3.0.32,3.0,400,1061,690,7598,-118,707,7749,-278,398,7587,-212,747,7700,0,0,0,66,349,113,372.7,2452.2,-0.540,0.170,1.073,-15.831,-54.547,46.830,230.6,0
240072,2026-08-26_19-18-00.072-240,v3.0.32,3.0,400,1061,690,7598,-171,259,7782,-278,398,7587,-263,301,7731,0,0,0,15,-97,144,174.3,1146.5,-0.511,0.103,1.069,-8.240,-64.844,46.759,128.3,0
240124,2026-08-26_19-18-00.125-240,v3.0.32,3.0,400,1023,259,7609,-171,259,7782,-315,-34,7595,-263,301,7731,0,0,0,52,335,136,365.3,2403.1,-0.406,0.040,1.071,-24.961,-78.844,45.985,226.7,0
240151,2026-08-26_19-18-00.152-240,v3.0.32,3.0,400,852,-267,7606,-282,-335,7736,-482,-561,7570,-371,-288,7684,0,0,0,111,273,114,316.0,2078.8,-0.399,-0.174,1.032,-16.779,-86.156,45.970,201.3,0
240179,2026-08-26_19-18-00.179-240,v3.0.32,3.0,400,852,-267,7606,-282,-335,7736,-482,-561,7570,-371,-288,7684,0,0,0,111,273,114,316.0,2078.8,-0.351,-0.220,0.959,9.819,-92.656,48.133,201.3,0
240204,2026-08-26_19-18-00.205-240,v3.0.32,3.0,400,766,-882,7564,-355,-1038,7697,-557,-1177,7520,-440,-987,7643,0,0,0,117,190,123,254.8,1676.3,-0.281,-0.207,0.969,32.765,-97.750,48.344,169.8,0
240241,2026-08-26_19-18-00.243-240,v3.0.32,3.0,400,866,-1592,7376,-355,-1038,7697,-423,-1888,7356,-440,-987,7643,0,0,0,-17,901,287,945.8,6222.1,-0.118,-0.227,0.950,71.636,-101.125,47.733,525.9,0
240283,2026-08-26_19-18-00.284-240,v3.0.32,3.0,400,866,-1592,7376,-290,-1839,7535,-423,-1888,7356,-366,-1786,7479,0,0,0,57,102,123,169.7,1116.1,-0.016,0.226,0.936,126.398,-92.922,37.677,125.9,0
240307,2026-08-26_19-18-00.307-240,v3.0.32,3.0,400,1310,-2308,7102,402,-2650,7260,65,-2609,7159,344,-2599,7198,0,0,0,279,10,39,281.9,1854.5,0.063,0.586,1.094,120.730,-84.188,21.861,183.7,0
240357,2026-08-26_19-18-00.358-240,v3.0.32,3.0,400,1955,-2903,6700,402,-2650,7260,775,-3207,6866,344,-2599,7198,0,0,0,-431,608,332,815.9,5367.6,0.135,0.592,0.994,47.389,-53.875,-23.264,459.0,0
240382,2026-08-26_19-18-00.383-240,v3.0.32,3.0,400,1955,-2903,6700,1080,-3199,6953,775,-3207,6866,1040,-3152,6886,0,0,0,265,55,20,271.4,1785.4,0.141,0.338,0.987,29.542,-40.547,-43.831,178.3,0
240413,2026-08-26_19-18-00.414-240,v3.0.32,3.0,400,2324,-3242,6439,1080,-3199,6953,1186,-3547,6668,1040,-3152,6886,0,0,0,-146,395,218,474.2,3119.7,0.192,0.186,0.921,23.887,-25.734,-60.845,282.9,0
240457,2026-08-26_19-18-00.458-240,v3.0.32,3.0,400,2625,-3332,6259,1441,-3436,6770,1515,-3638,6538,1410,-3391,6701,0,0,0,-105,247,163,314.0,2065.9,0.164,0.147,0.880,17.200,-6.531,-78.491,200.3,0
240493,2026-08-26_19-18-00.494-240,v3.0.32,3.0,400,2625,-3332,6259,1821,-3426,6692,1515,-3638,6538,1797,-3384,6621,0,0,0,282,254,83,388.5,2555.9,0.133,0.281,0.836,6.567,6.734,-92.469,238.7,0
240527,2026-08-26_19-18-00.527-240,v3.0.32,3.0,400,2951,-3235,6179,1821,-3426,6692,1851,-3543,6507,1797,-3384,6621,0,0,0,-54,159,114,203.0,1335.3,0.047,0.528,0.962,-21.491,18.344,-110.099,143.1,0
240551,2026-08-26_19-18-00.554-240,v3.0.32,3.0,400,3191,-2972,6216,2139,-3184,6722,2082,-3284,6577,2118,-3146,6649,0,0,0,36,138,72,159.8,1051.1,0.031,0.481,0.965,-38.079,24.547,-123.237,120.8,0
240592,2026-08-26_19-18-00.592-240,v3.0.32,3.0,400,3191,-2972,6216,2260,-2761,6909,2082,-3284,6577,2237,-2725,6835,0,0,0,155,559,258,634.9,4176.8,0.048,0.621,1.080,-61.661,32.453,-142.332,365.7,0
240649,2026-08-26_19-18-00.650-240,v3.0.32,3.0,400,3296,-2560,6369,2260,-2761,6909,2158,-2875,6740,2237,-2725,6835,0,0,0,79,150,95,194.3,1278.5,-0.002,0.396,1.090,-110.717,35.641,-155.236,138.6,0
240674,2026-08-26_19-18-01.676-240,v3.0.32,3.0,400,3150,-2068,6665,2071,-2156,7199,1962,-2385,7004,2038,-2120,7126,0,0,0,76,265,122,301.5,1983.4,-0.014,0.068,1.191,-98.317,31.938,-153.103,193.8,0
240704,2026-08-26_19-18-01.705-240,v3.0.32,3.0,400,2842,-1649,6929,2071,-2156,7199,1610,-1965,7214,2038,-2120,7126,0,0,0,428,-155,-88,463.6,3050.2,-0.063,0.239,1.260,-85.835,23.906,-146.201,277.4,0
240754,2026-08-26_19-18-01.756-240,v3.0.32,3.0,400,2842,-1649,6929,1697,-1699,7405,1610,-1965,7214,1652,-1662,7335,0,0,0,42,303,121,329.0,2164.2,-0.244,0.121,1.187,-108.408,7.156,-126.800,208.0,0
240779,2026-08-26_19-18-01.780-240,v3.0.32,3.0,400,2497,-1363,7126,1239,-1435,7545,1234,-1677,7353,1184,-1395,7478,0,0,0,-50,282,125,312.5,2055.8,-0.302,-0.069,1.027,-100.017,-2.531,-110.859,199.5,0
240824,2026-08-26_19-18-01.826-240,v3.0.32,3.0,400,2039,-1312,7265,1239,-1435,7545,756,-1622,7420,1184,-1395,7478,0,0,0,428,227,58,487.9,3210.1,-0.334,0.025,0.963,-99.324,-23.359,-78.441,289.9,0
240858,2026-08-26_19-18-01.859-240,v3.0.32,3.0,400,2039,-1312,7265,695,-1435,7599,756,-1622,7420,630,-1391,7536,0,0,0,-126,231,116,287.6,1891.9,-0.389,-0.013,0.988,-85.799,-37.750,-56.047,186.7,0
240884,2026-08-26_19-18-01.885-240,v3.0.32,3.0,400,1526,-1499,7340,695,-1435,7599,236,-1804,7419,630,-1391,7536,0,0,0,394,413,117,582.7,3833.3,-0.200,0.265,0.876,-96.399,-45.578,-37.875,338.8,0
240908,2026-08-26_19-18-01.909-240,v3.0.32,3.0,400,1526,-1499,7340,163,-1738,7544,236,-1804,7419,92,-1688,7484,0,0,0,-144,116,65,196.0,1289.5,-0.138,0.340,0.928,-142.596,-47.984,-25.077,139.5,0
240938,2026-08-26_19-18-01.939-240,v3.0.32,3.0,400,964,-1825,7344,163,-1738,7544,-319,-2123,7341,92,-1688,7484,0,0,0,411,435,143,615.3,4048.0,-0.078,0.201,0.914,-196.393,-45.109,-11.537,355.6,0
240962,2026-08-26_19-18-01.963-240,v3.0.32,3.0,400,964,-1825,7344,-760,-2130,7377,-319,-2123,7341,-841,-2072,7325,0,0,0,-522,51,-16,524.7,3452.2,-0.155,-0.171,1.044,-217.301,-39.750,-1.126,308.9,0
240998,2026-08-26_19-18-01.999-240,v3.0.32,3.0,400,-193,-2156,7284,-760,-2130,7377,-1455,-2436,7112,-841,-2072,7325,0,0,0,614,364,213,744.9,4900.6,-0.101,-0.604,1.124,-170.750,-28.812,20.189,422.4,0
241023,2026-08-26_19-18-01.024-240,v3.0.32,3.0,400,-1455,-2332,7058,-2177,-2385,6938,-2668,-2587,6705,-2276,-2317,6901,0,0,0,392,270,196,514.8,3386.6,-0.109,-0.626,1.141,-122.307,-20.609,39.564,303.8,0
241068,2026-08-26_19-18-01.069-240,v3.0.32,3.0,400,-1455,-2332,7058,-3126,-2377,6588,-2668,-2587,6705,-3237,-2304,6563,0,0,0,-569,283,-142,651.2,4284.0,-0.070,-0.634,1.050,-58.297,-5.312,70.590,374.1,0
241114,2026-08-26_19-18-01.115-240,v3.0.32,3.0,400,-2213,-2269,6895,-3126,-2377,6588,-3393,-2508,6432,-3237,-2304,6563,0,0,0,156,204,131,288.3,1896.7,-0.101,-0.462,0.988,-6.992,6.625,99.859,187.0,0
241159,2026-08-26_19-18-01.160-240,v3.0.32,3.0,400,-2583,-2002,6858,-3571,-2117,6460,-3755,-2232,6339,-3691,-2042,6441,0,0,0,64,190,102,224.9,1479.9,-0.219,-0.377,0.944,12.019,16.062,113.005,154.4,0
241182,2026-08-26_19-18-01.183-240,v3.0.32,3.0,400,-2776,-1599,6890,-3724,-1650,6539,-3954,-1824,6339,-3850,-1576,6522,0,0,0,104,248,183,325.3,2140.0,-0.240,-0.373,0.873,27.191,18.500,117.597,206.1,0
241225,2026-08-26_19-18-01.226-240,v3.0.32,3.0,400,-2776,-1599,6890,-3724,-1650,6539,-3954,-1824,6339,-3850,-1576,6522,0,0,0,104,248,183,325.3,2140.0,-0.342,-0.031,0.782,41.299,19.266,116.813,206.1,0
241253,2026-08-26_19-18-01.254-240,v3.0.32,3.0,400,-2712,-1130,7062,-3728,-1133,6647,-3921,-1358,6513,-3859,-1061,6631,0,0,0,62,297,118,325.5,2141.7,-0.320,0.074,0.854,7.452,18.391,112.376,206.2,0
241284,2026-08-26_19-18-01.286-240,v3.0.32,3.0,400,-2715,-679,7076,-3728,-1133,6647,-3929,-904,6523,-3859,-1061,6631,0,0,0,70,-157,108,203.0,1335.6,-0.412,-0.199,0.867,-27.339,12.281,107.835,143.1,0
241326,2026-08-26_19-18-01.329-240,v3.0.32,3.0,400,-2715,-679,7076,-3796,-633,6639,-3929,-904,6523,-3932,-563,6626,0,0,0,-3,341,103,356.2,2343.6,-0.499,-0.581,0.989,-14.238,3.094,106.496,222.1,0
241352,2026-08-26_19-18-01.353-240,v3.0.32,3.0,400,-2937,-276,7037,-3998,-193,6543,-4144,-494,6449,-4140,-124,6535,0,0,0,4,370,86,379.9,2499.2,-0.471,-0.650,1.099,6.350,-3.078,105.435,234.2,0
241402,2026-08-26_19-18-01.403-240,v3.0.32,3.0,400,-2947,42,7065,-3998,-193,6543,-4160,-175,6473,-4140,-124,6535,0,0,0,20,51,62,82.7,544.3,-0.508,-0.946,1.161,69.884,-13.875,104.261,81.1,0
241430,2026-08-26_19-18-01.431-240,v3.0.32,3.0,400,-2947,42,7065,-3900,147,6661,-4160,-175,6473,-4044,213,6652,0,0,0,116,388,179,442.8,2912.9,-0.478,-0.807,1.172,129.403,-21.422,102.914,266.7,0
241461,2026-08-26_19-18-01.464-240,v3.0.32,3.0,400,-2548,265,7265,-3900,147,6661,-3799,37,6727,-4044,213,6652,0,0,0,-245,176,-75,310.8,2045.0,-0.434,-0.472,1.122,150.730,-29.156,93.885,198.7,0
241487,2026-08-26_19-18-01.488-240,v3.0.32,3.0,400,-2548,265,7265,-3210,280,7096,-3799,37,6727,-3347,342,7077,0,0,0,452,305,350,647.9,4262.8,-0.430,-0.405,1.110,146.176,-38.016,82.279,372.4,0
241538,2026-08-26_19-18-01.539-240,v3.0.32,3.0,400,-1662,265,7539,-2225,134,7467,-2966,16,7127,-2348,191,7436,0,0,0,618,175,309,712.8,4689.2,-0.420,-0.315,1.005,153.310,-57.547,59.198,405.8,0
241574,2026-08-26_19-18-01.576-240,v3.0.32,3.0,400,-726,47,7648,-2225,134,7467,-2055,-221,7374,-2348,191,7436,0,0,0,-293,412,62,509.3,3351.0,-0.367,-0.136,0.936,162.712,-68.438,39.264,301.0,0
241601,2026-08-26_19-18-01.602-240,v3.0.32,3.0,400,287,-398,7640,-1166,-328,7692,-1047,-684,7520,-1269,-275,7648,0,0,0,-222,409,128,482.6,3175.3,-0.327,0.070,0.951,156.809,-73.000,24.882,287.2,0
241643,2026-08-26_19-18-01.644-240,v3.0.32,3.0,400,287,-398,7640,-58,-948,7727,-1047,-684,7520,-139,-900,7671,0,0,0,908,-216,151,945.5,6220.2,-0.243,0.217,0.959,120.891,-70.469,5.421,525.8,0
241687,2026-08-26_19-18-02.688-240,v3.0.32,3.0,400,1246,-945,7463,-58,-948,7727,-64,-1246,7494,-139,-900,7671,0,0,0,-75,346,177,395.8,2604.1,-0.184,0.225,0.940,92.011,-59.094,-14.476,242.5,0
241713,2026-08-26_19-18-02.714-240,v3.0.32,3.0,400,1932,-1394,7228,747,-1502,7580,657,-1702,7369,684,-1458,7516,0,0,0,27,244,147,286.1,1882.5,-0.216,0.251,0.913,86.704,-50.750,-25.106,185.9,0
241747,2026-08-26_19-18-02.747-240,v3.0.32,3.0,400,1932,-1394,7228,747,-1502,7580,657,-1702,7369,684,-1458,7516,0,0,0,27,244,147,286.1,1882.5,-0.179,0.409,0.898,74.056,-34.766,-41.638,185.9,0
241771,2026-08-26_19-18-02.773-240,v3.0.32,3.0,400,2512,-1683,6971,1435,-1838,7392,1276,-1996,7206,1387,-1798,7323,0,0,0,111,198,117,255.4,1680.1,-0.109,0.514,0.904,52.106,-25.250,-53.376,170.1,0
241806,2026-08-26_19-18-02.807-240,v3.0.32,3.0,400,2945,-1821,6792,1435,-1838,7392,1736,-2137,7096,1387,-1798,7323,0,0,0,-349,339,227,536.9,3532.2,-0.064,0.568,0.922,4.822,-9.406,-71.398,315.2,0
241851,2026-08-26_19-18-02.852-240,v3.0.32,3.0,400,2945,-1821,6792,1890,-1933,7267,1736,-2137,7096,1851,-1897,7196,0,0,0,115,240,100,284.3,1870.4,-0.041,0.378,0.957,-30.781,10.359,-91.095,185.0,0
241892,2026-08-26_19-18-02.892-240,v3.0.32,3.0,400,3043,-1716,6792,1950,-1764,7324,1833,-2033,7110,1911,-1729,7252,0,0,0,78,304,142,344.5,2266.3,-0.110,0.432,1.022,-33.967,23.797,-104.520,216.0,0
241921,2026-08-26_19-18-02.924-240,v3.0.32,3.0,400,3027,-1439,6872,1950,-1764,7324,1802,-1756,7184,1911,-1729,7252,0,0,0,109,27,68,131.3,863.7,-0.081,0.613,1.037,-67.893,29.281,-116.001,106.1,0
241952,2026-08-26_19-18-02.953-240,v3.0.32,3.0,400,3027,-1439,6872,1869,-1400,7424,1802,-1756,7184,1825,-1365,7353,0,0,0,23,391,169,426.6,2806.5,-0.124,0.294,1.034,-98.221,31.922,-125.031,258.3,0
241983,2026-08-26_19-18-02.984-240,v3.0.32,3.0,400,2784,-1062,7082,1869,-1400,7424,1525,-1378,7351,1825,-1365,7353,0,0,0,300,13,2,300.3,1975.6,-0.256,-0.096,1.048,-71.008,28.453,-126.020,193.2,0
242009,2026-08-26_19-18-02.011-240,v3.0.32,3.0,400,2784,-1062,7082,1440,-984,7587,1525,-1378,7351,1384,-947,7520,0,0,0,-141,431,169,483.9,3183.9,-0.321,0.038,1.221,-37.420,20.562,-124.375,287.9,0
242040,2026-08-26_19-18-02.041-240,v3.0.32,3.0,400,2464,-708,7220,1440,-984,7587,1183,-1020,7436,1384,-947,7520,0,0,0,201,73,84,229.8,1511.5,-0.377,0.300,1.274,-37.561,8.938,-123.590,156.9,0
242066,2026-08-26_19-18-02.068-240,v3.0.32,3.0,400,2360,-522,7293,1257,-687,7646,1066,-833,7490,1196,-650,7581,0,0,0,130,183,91,242.2,1593.5,-0.313,0.345,1.223,-62.093,-1.172,-122.110,163.3,0
242109,2026-08-26_19-18-02.110-240,v3.0.32,3.0,400,2360,-522,7293,975,-577,7693,1066,-833,7490,908,-538,7630,0,0,0,-158,295,140,362.8,2386.5,-0.330,0.094,1.026,-92.943,-23.297,-116.170,225.4,0
242149,2026-08-26_19-18-02.150-240,v3.0.32,3.0,400,2001,-511,7401,975,-577,7693,692,-819,7542,908,-538,7630,0,0,0,216,281,88,365.2,2402.5,-0.454,-0.027,1.094,-76.855,-42.391,-107.273,226.7,0
242174,2026-08-26_19-18-02.175-240,v3.0.32,3.0,400,1556,-754,7429,459,-794,7713,247,-1057,7505,385,-750,7653,0,0,0,138,307,148,367.7,2419.0,-0.440,0.097,1.098,-69.188,-55.797,-100.711,228.0,0
242214,2026-08-26_19-18-02.215-240,v3.0.32,3.0,400,1556,-754,7429,459,-794,7713,247,-1057,7505,385,-750,7653,0,0,0,138,307,148,367.7,2419.0,-0.283,0.264,1.032,-99.417,-63.875,-90.476,228.0,0
242239,2026-08-26_19-18-02.240-240,v3.0.32,3.0,400,1197,-1169,7459,50,-1241,7658,-111,-1470,7484,-26,-1193,7600,0,0,0,85,277,116,312.1,2053.3,-0.207,0.231,0.983,-134.755,-67.000,-81.746,199.3,0
242271,2026-08-26_19-18-02.272-240,v3.0.32,3.0,400,1197,-1169,7459,50,-1241,7658,-111,-1470,7484,-26,-1193,7600,0,0,0,85,277,116,312.1,2053.3,-0.106,-0.025,0.920,-175.733,-67.688,-67.722,199.3,0
242294,2026-08-26_19-18-02.294-240,v3.0.32,3.0,400,410,-1696,7426,-706,-1818,7427,-883,-1987,7338,-789,-1762,7375,0,0,0,94,225,37,246.6,1622.6,-0.126,-0.336,0.945,-176.511,-66.438,-55.726,165.6,0
242329,2026-08-26_19-18-02.331-240,v3.0.32,3.0,400,-584,-2206,7215,-706,-1818,7427,-1831,-2479,6987,-789,-1762,7375,0,0,0,1042,717,388,1323.0,8704.1,-0.082,-0.613,0.993,-132.261,-62.938,-27.364,720.4,0
242374,2026-08-26_19-18-02.376-240,v3.0.32,3.0,400,-584,-2206,7215,-1796,-2433,7080,-1831,-2479,6987,-1889,-2367,7038,0,0,0,-58,112,51,136.0,895.1,-0.033,-0.608,1.090,-72.555,-52.750,13.455,108.6,0
242400,2026-08-26_19-18-02.401-240,v3.0.32,3.0,400,-1305,-2619,6995,-2462,-2778,6716,-2508,-2877,6667,-2561,-2707,6682,0,0,0,-53,170,15,178.7,1175.7,-0.026,-0.664,1.050,-38.909,-45.047,40.452,130.5,0
242441,2026-08-26_19-18-02.442-240,v3.0.32,3.0,400,-1712,-2828,6829,-2462,-2778,6716,-2882,-3076,6446,-2561,-2707,6682,0,0,0,321,369,236,543.0,3572.7,0.002,-0.526,1.040,10.306,-30.656,77.820,318.4,0
242474,2026-08-26_19-18-02.475-240,v3.0.32,3.0,400,-1712,-2828,6829,-2790,-2933,6538,-2882,-3076,6446,-2891,-2860,6508,0,0,0,-9,216,62,224.9,1479.6,0.033,-0.350,1.045,37.787,-15.125,101.105,154.4,0
242499,2026-08-26_19-18-02.501-240,v3.0.32,3.0,400,-1842,-2811,6828,-2790,-2933,6538,-3011,-3057,6425,-2891,-2860,6508,0,0,0,120,197,83,245.1,1612.8,0.077,-0.206,1.036,45.532,-3.969,112.926,164.8,0
242532,2026-08-26_19-18-02.533-240,v3.0.32,3.0,400,-1842,-2811,6828,-2872,-2816,6588,-3011,-3057,6425,-2976,-2743,6559,0,0,0,35,314,134,343.2,2257.8,0.042,-0.122,1.040,44.323,11.797,121.707,215.3,0
242569,2026-08-26_19-18-02.571-240,v3.0.32,3.0,400,-1842,-2572,6924,-2875,-2431,6730,-3028,-2819,6518,-2983,-2359,6701,0,0,0,45,460,183,497.1,3270.4,-0.032,-0.178,0.913,53.972,24.797,127.232,294.7,0
242614,2026-08-26_19-18-02.614-240,v3.0.32,3.0,400,-1800,-2164,7100,-2875,-2431,6730,-3018,-2414,6693,-2983,-2359,6701,0,0,0,35,55,8,65.7,432.1,-0.079,-0.120,0.926,54.320,34.000,127.428,72.3,0
242639,2026-08-26_19-18-02.640-240,v3.0.32,3.0,400,-1671,-1666,7276,-2799,-1890,6955,-2922,-1919,6881,-2912,-1820,6925,0,0,0,10,99,44,108.8,715.8,-0.225,-0.153,0.948,56.500,35.953,126.079,94.5,0
242684,2026-08-26_19-18-03.684-240,v3.0.32,3.0,400,-1671,-1666,7276,-2602,-1344,7176,-2922,-1919,6881,-2717,-1277,7145,0,0,0,205,642,264,723.8,4761.8,-0.260,-0.189,0.921,83.073,32.094,122.825,411.5,0
242729,2026-08-26_19-18-03.729-240,v3.0.32,3.0,400,-1416,-1171,7434,-2602,-1344,7176,-2698,-1430,7070,-2717,-1277,7145,0,0,0,-19,153,75,171.4,1128.0,-0.334,0.009,1.184,49.180,24.844,110.495,126.8,0
