time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
1266880,2026-09-09_15-31-56.881-240,v5.1.2,3.44,12.0,3200,55162,21512,-18442,58901,23697,-8162,44975.57,17555.31,-15171.28,46111.88,18505.49,-14675.99,0.00,0.00,0.00,1136.31,950.18,495.28,1561.84,1561.84,0.242,1.092,0.030,-4.438,-0.531,0.375,8007,236.7,0,-0.6952,-0.5862,-0.2280,-0.3479,49.0,-5.2,0.0
1266987,2026-09-09_15-31-56.988-240,v5.1.2,3.44,12.0,3200,55183,21492,-18374,58874,23638,-8089,44993.09,17537.76,-15115.47,46101.06,18458.32,-14613.33,0.00,0.00,0.00,1107.97,920.56,502.13,1525.50,1525.50,0.244,1.093,0.032,-4.328,-0.375,0.609,8004,232.0,0,-0.6954,-0.5859,-0.2281,-0.3480,49.0,-5.2,0.0
1267093,2026-09-09_15-31-56.093-240,v5.1.2,3.44,12.0,3200,55196,21587,-18358,58951,23737,-8075,45003.02,17615.86,-15103.60,46164.47,18539.90,-14613.32,0.00,0.00,0.00,1161.46,924.04,490.29,1563.08,1563.08,0.245,1.096,0.030,-4.531,-0.828,-0.047,8004,236.8,0,-0.6955,-0.5860,-0.2283,-0.3475,48.9,-5.1,0.0
1267198,2026-09-09_15-31-57.199-240,v5.1.2,3.44,12.0,3200,55194,21570,-18374,58913,23734,-8070,45001.51,17602.05,-15116.46,46133.93,18537.29,-14603.99,0.00,0.00,0.00,1132.43,935.24,512.47,1555.54,1555.54,0.243,1.092,0.032,-4.109,-0.531,-0.047,8005,235.9,0,-0.6954,-0.5862,-0.2286,-0.3472,48.9,-5.1,0.0
1267304,2026-09-09_15-31-57.304-240,v5.1.2,3.44,12.0,3200,55089,21563,-18375,58838,23751,-8099,44914.90,17597.18,-15117.20,46067.75,18550.24,-14616.90,0.00,0.00,0.00,1152.85,953.06,500.30,1577.24,1577.24,0.245,1.095,0.030,-4.797,-0.469,0.188,8006,238.6,0,-0.6956,-0.5860,-0.2289,-0.3469,48.9,-5.1,0.0
1267409,2026-09-09_15-31-57.410-240,v5.1.2,3.44,12.0,3200,55124,21604,-18401,58895,23740,-8101,44943.43,17631.05,-15138.96,46114.64,18541.57,-14626.40,0.00,0.00,0.00,1171.20,910.53,512.56,1569.55,1569.55,0.244,1.095,0.031,-4.516,-0.578,-0.109,8005,237.7,0,-0.6957,-0.5860,-0.2293,-0.3465,48.9,-5.0,0.0
1267514,2026-09-09_15-31-57.515-240,v5.1.2,3.44,12.0,3200,55144,21623,-18415,58876,23775,-8133,44959.78,17646.74,-15150.64,46093.80,18569.52,-14649.61,0.00,0.00,0.00,1134.02,922.78,501.03,1545.49,1545.49,0.245,1.094,0.030,-4.156,-0.578,0.141,8005,234.6,0,-0.6956,-0.5861,-0.2293,-0.3464,48.9,-5.0,0.0
1267620,2026-09-09_15-31-57.621-240,v5.1.2,3.44,12.0,3200,55158,21598,-18410,58836,23764,-8129,44971.55,17625.93,-15146.23,46061.63,18560.35,-14640.77,0.00,0.00,0.00,1090.08,934.43,505.46,1522.15,1522.15,0.241,1.093,0.031,-4.328,-0.594,0.469,7997,231.6,0,-0.6957,-0.5860,-0.2293,-0.3463,48.9,-5.0,0.0
1267725,2026-09-09_15-31-57.726-240,v5.1.2,3.44,12.0,3200,55065,21549,-18404,58860,23747,-8147,44895.20,17586.19,-15140.72,46079.21,18546.32,-14658.48,0.00,0.00,0.00,1184.01,960.13,482.24,1598.84,1598.84,0.250,1.089,0.030,-4.625,-0.500,0.359,8009,241.4,0,-0.6960,-0.5857,-0.2294,-0.3463,48.9,-5.0,0.0
1267831,2026-09-09_15-31-57.831-240,v5.1.2,3.44,12.0,3200,55195,21541,-18398,58943,23703,-8090,45002.57,17578.41,-15135.70,46156.46,18511.83,-14624.08,0.00,0.00,0.00,1153.88,933.42,511.62,1569.87,1569.87,0.242,1.094,0.035,-4.547,-0.484,0.156,8006,237.7,0,-0.6961,-0.5856,-0.2297,-0.3460,48.9,-4.9,0.0
