time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
562069,2026-09-09_15-20-12.069-240,v5.1.2,3.46,12.0,200,3611,1297,-498,3689,1341,135,47141.36,16772.35,-6604.52,47706.11,16843.75,-6395.62,0.00,0.00,0.00,564.75,71.40,208.90,606.37,606.37,0.298,1.087,0.052,-4.422,-0.578,0.094,7600,114.8,0,-0.7312,-0.5864,-0.1759,-0.3009,40.5,-5.5,0.0
562094,2026-09-09_15-20-12.095-240,v5.1.2,3.46,12.0,200,3602,1303,-515,3682,1338,138,47021.64,16856.28,-6827.98,47621.55,16804.63,-6341.24,0.00,0.00,0.00,599.91,-51.65,486.74,774.26,774.26,0.299,1.086,0.047,-4.125,-0.844,0.047,7603,136.2,0,-0.7312,-0.5864,-0.1759,-0.3009,40.5,-5.5,0.0
562122,2026-09-09_15-20-12.122-240,v5.1.2,3.46,12.0,200,3604,1302,-499,3691,1343,136,47048.23,16839.54,-6618.63,47734.08,16870.36,-6387.39,0.00,0.00,0.00,685.85,30.82,231.24,724.44,724.44,0.299,1.089,0.049,-3.891,-1.078,-0.094,7603,129.9,0,-0.7312,-0.5864,-0.1758,-0.3009,40.5,-5.5,0.0
562146,2026-09-09_15-20-12.147-240,v5.1.2,3.46,12.0,200,3617,1295,-517,3669,1328,129,47220.82,16749.00,-6852.45,47433.22,16670.29,-6427.06,0.00,0.00,0.00,212.40,-78.71,425.39,481.94,481.94,0.300,1.085,0.044,-4.266,-0.688,0.297,7603,98.9,0,-0.7312,-0.5864,-0.1758,-0.3009,40.5,-5.5,0.0
562172,2026-09-09_15-20-12.174-240,v5.1.2,3.46,12.0,200,3609,1302,-509,3688,1342,137,47114.24,16840.90,-6749.33,47697.10,16857.25,-6367.78,0.00,0.00,0.00,582.86,16.35,381.55,696.83,696.83,0.295,1.089,0.043,-4.422,-0.938,0.156,7603,126.3,0,-0.7312,-0.5864,-0.1758,-0.3009,40.5,-5.5,0.0
562200,2026-09-09_15-20-12.201-240,v5.1.2,3.46,12.0,200,3608,1303,-504,3676,1340,137,47100.91,16853.22,-6684.18,47539.59,16829.90,-6340.86,0.00,0.00,0.00,438.68,-23.32,343.32,557.55,557.55,0.295,1.080,0.050,-4.125,-0.547,0.188,7603,108.6,0,-0.7312,-0.5864,-0.1758,-0.3010,40.5,-5.5,0.0
562223,2026-09-09_15-20-12.223-240,v5.1.2,3.46,12.0,200,3623,1308,-498,3662,1327,130,47298.34,16915.99,-6606.73,47343.54,16656.77,-6398.52,0.00,0.00,0.00,45.19,-259.22,208.21,335.55,335.55,0.297,1.090,0.047,-4.391,-0.719,0.172,7603,80.3,0,-0.7312,-0.5864,-0.1759,-0.3010,40.5,-5.5,0.0
562250,2026-09-09_15-20-12.252-240,v5.1.2,3.46,12.0,200,3611,1298,-510,3676,1334,135,47141.19,16788.00,-6761.58,47537.02,16750.96,-6366.07,0.00,0.00,0.00,395.83,-37.04,395.51,560.78,560.78,0.297,1.086,0.049,-4.281,-0.750,0.391,7597,109.0,0,-0.7312,-0.5864,-0.1758,-0.3010,40.5,-5.5,0.0
562277,2026-09-09_15-20-12.278-240,v5.1.2,3.46,12.0,200,3615,1306,-512,3669,1339,134,47192.93,16893.52,-6789.34,47440.93,16815.36,-6363.70,0.00,0.00,0.00,248.00,-78.17,425.64,498.78,498.78,0.299,1.089,0.043,-4.172,-0.484,0.297,7597,101.1,0,-0.7312,-0.5864,-0.1758,-0.3010,40.5,-5.5,0.0
562302,2026-09-09_15-20-12.304-240,v5.1.2,3.46,12.0,200,3612,1305,-509,3682,1347,122,47153.45,16880.11,-6749.93,47582.76,16918.08,-6547.46,0.00,0.00,0.00,429.31,37.97,202.47,476.18,476.18,0.296,1.079,0.053,-4.078,-0.969,0.188,7597,98.2,0,-0.7312,-0.5864,-0.1758,-0.3011,40.5,-5.5,0.0
562332,2026-09-09_15-20-12.334-240,v5.1.2,3.46,12.0,200,3607,1302,-504,3675,1343,137,47087.84,16840.15,-6683.98,47525.45,16869.02,-6338.86,0.00,0.00,0.00,437.61,28.87,345.12,558.07,558.07,0.296,1.097,0.048,-4.531,-0.953,0.469,7597,108.6,0,-0.7311,-0.5865,-0.1758,-0.3011,40.5,-5.5,0.0
562356,2026-09-09_15-20-12.357-240,v5.1.2,3.46,12.0,200,3587,1292,-499,3715,1337,122,46825.07,16709.77,-6616.64,48020.86,16790.69,-6620.27,0.00,0.00,0.00,1195.79,80.92,-3.63,1198.53,1198.53,0.301,1.085,0.051,-4.766,-0.547,0.828,7597,190.3,0,-0.7311,-0.5864,-0.1758,-0.3011,40.5,-5.5,0.0
562380,2026-09-09_15-20-12.381-240,v5.1.2,3.46,12.0,200,3582,1300,-504,3705,1336,126,46757.95,16817.12,-6683.64,47898.37,16777.66,-6546.51,0.00,0.00,0.00,1140.43,-39.46,137.13,1149.32,1149.32,0.297,1.084,0.051,-4.219,-0.812,0.250,7613,184.1,0,-0.7311,-0.5864,-0.1758,-0.3011,40.5,-5.5,0.0
562410,2026-09-09_15-20-12.411-240,v5.1.2,3.46,12.0,200,3611,1306,-501,3677,1346,141,47140.13,16891.82,-6645.57,47559.84,16909.46,-6292.18,0.00,0.00,0.00,419.71,17.64,353.39,548.95,548.95,0.299,1.084,0.053,-4.281,-0.844,0.188,7613,107.5,0,-0.7311,-0.5865,-0.1757,-0.3011,40.5,-5.5,0.0
562453,2026-09-09_15-20-12.454-240,v5.1.2,3.46,12.0,200,3610,1304,-500,3685,1338,129,47127.20,16865.34,-6632.10,47640.89,16802.58,-6463.53,0.00,0.00,0.00,513.69,-62.76,168.56,544.27,544.27,0.296,1.079,0.051,-4.141,-0.781,0.297,7613,106.9,0,-0.7311,-0.5865,-0.1756,-0.3012,40.5,-5.5,0.0
562480,2026-09-09_15-20-12.482-240,v5.1.2,3.46,12.0,200,3610,1301,-503,3680,1335,138,47127.59,16826.33,-6670.70,47596.15,16765.22,-6336.54,0.00,0.00,0.00,468.56,-61.12,334.16,578.74,578.74,0.294,1.094,0.050,-4.516,-0.906,0.641,7613,111.3,0,-0.7311,-0.5865,-0.1756,-0.3011,40.5,-5.5,0.0
562508,2026-09-09_15-20-12.509-240,v5.1.2,3.46,12.0,200,3616,1295,-497,3687,1344,133,47207.66,16745.06,-6591.03,47674.30,16882.24,-6417.09,0.00,0.00,0.00,466.64,137.19,173.95,516.56,516.56,0.296,1.086,0.052,-4.250,-0.781,0.078,7613,103.3,0,-0.7311,-0.5864,-0.1756,-0.3011,40.5,-5.5,0.0
562532,2026-09-09_15-20-12.532-240,v5.1.2,3.46,12.0,200,3602,1306,-507,3703,1339,127,47021.26,16894.26,-6724.02,47873.30,16816.93,-6529.44,0.00,0.00,0.00,852.04,-77.33,194.58,877.39,877.39,0.295,1.083,0.055,-4.438,-0.578,-0.078,7604,149.4,0,-0.7311,-0.5864,-0.1756,-0.3011,40.5,-5.5,0.0
562560,2026-09-09_15-20-12.562-240,v5.1.2,3.46,12.0,200,3596,1295,-506,3699,1342,139,46943.51,16749.60,-6708.72,47846.56,16858.87,-6366.62,0.00,0.00,0.00,903.05,109.26,342.10,971.84,971.84,0.296,1.090,0.054,-4.125,-1.375,0.391,7604,161.4,0,-0.7311,-0.5865,-0.1756,-0.3010,40.5,-5.5,0.0
562586,2026-09-09_15-20-12.587-240,v5.1.2,3.46,12.0,200,3601,1298,-499,3685,1339,125,47009.15,16787.12,-6617.82,47631.59,16814.61,-6514.99,0.00,0.00,0.00,622.44,27.49,102.84,631.48,631.48,0.297,1.084,0.049,-4.047,-0.703,0.375,7604,118.0,0,-0.7311,-0.5865,-0.1755,-0.3011,40.5,-5.5,0.0
562610,2026-09-09_15-20-12.612-240,v5.1.2,3.46,12.0,200,3587,1304,-522,3702,1344,118,46823.39,16872.94,-6919.72,47838.32,16879.84,-6643.21,0.00,0.00,0.00,1014.93,6.89,276.51,1051.94,1051.94,0.295,1.088,0.049,-4.109,-0.609,-0.109,7604,171.6,0,-0.7311,-0.5866,-0.1756,-0.3011,40.5,-5.5,0.0
562640,2026-09-09_15-20-12.641-240,v5.1.2,3.46,12.0,200,3617,1301,-512,3679,1338,136,47220.02,16827.22,-6788.32,47577.53,16803.81,-6360.24,0.00,0.00,0.00,357.51,-23.41,428.08,558.22,558.22,0.299,1.082,0.052,-4.312,-0.500,-0.031,7604,108.7,0,-0.7311,-0.5865,-0.1756,-0.3012,40.5,-5.5,0.0
562664,2026-09-09_15-20-12.665-240,v5.1.2,3.46,12.0,200,3607,1303,-497,3695,1340,132,47087.72,16851.93,-6592.69,47778.77,16830.50,-6447.46,0.00,0.00,0.00,691.05,-21.43,145.23,706.47,706.47,0.294,1.090,0.052,-4.406,-0.797,0.391,7597,127.6,0,-0.7311,-0.5865,-0.1755,-0.3012,40.5,-5.5,0.0
562690,2026-09-09_15-20-12.692-240,v5.1.2,3.46,12.0,200,3616,1304,-516,3683,1337,141,47206.40,16867.79,-6841.22,47641.79,16792.44,-6304.85,0.00,0.00,0.00,435.39,-75.35,536.36,694.93,694.93,0.300,1.085,0.050,-3.922,-0.406,0.391,7597,126.1,0,-0.7311,-0.5864,-0.1756,-0.3012,40.5,-5.5,0.0
562720,2026-09-09_15-20-12.721-240,v5.1.2,3.46,12.0,200,3608,1316,-511,3678,1340,131,47099.13,17026.33,-6778.33,47552.48,16828.54,-6422.39,0.00,0.00,0.00,453.36,-197.79,355.94,609.38,609.38,0.299,1.086,0.032,-4.641,-1.125,0.438,7597,115.2,0,-0.7311,-0.5865,-0.1754,-0.3013,40.5,-5.6,0.0
562742,2026-09-09_15-20-12.743-240,v5.1.2,3.46,12.0,200,3604,1303,-498,3687,1344,142,47048.10,16852.54,-6605.77,47694.51,16884.59,-6301.48,0.00,0.00,0.00,646.41,32.05,304.28,715.17,715.17,0.306,1.064,0.045,-4.375,-0.016,0.031,7597,128.7,0,-0.7311,-0.5864,-0.1755,-0.3013,40.5,-5.6,0.0
562770,2026-09-09_15-20-12.772-240,v5.1.2,3.46,12.0,200,3618,1299,-508,3683,1334,137,47233.50,16799.85,-6735.62,47633.77,16752.19,-6356.00,0.00,0.00,0.00,400.26,-47.67,379.63,553.71,553.71,0.301,1.096,0.048,-4.406,-0.641,-0.453,7597,108.1,0,-0.7311,-0.5865,-0.1755,-0.3013,40.5,-5.6,0.0
562797,2026-09-09_15-20-12.798-240,v5.1.2,3.46,12.0,200,3595,1304,-506,3692,1337,134,46929.08,16868.60,-6710.56,47744.68,16791.52,-6414.84,0.00,0.00,0.00,815.60,-77.08,295.72,870.98,870.98,0.302,1.087,0.045,-4.203,-0.594,0.016,7597,148.6,0,-0.7310,-0.5865,-0.1755,-0.3012,40.5,-5.6,0.0
562834,2026-09-09_15-20-12.835-240,v5.1.2,3.46,12.0,200,3610,1303,-505,3689,1338,129,47127.32,16853.15,-6697.25,47693.60,16802.98,-6472.45,0.00,0.00,0.00,566.28,-50.17,224.80,611.33,611.33,0.298,1.084,0.053,-4.203,-0.812,-0.359,7605,115.4,0,-0.7310,-0.5867,-0.1755,-0.3012,40.5,-5.6,0.0
562862,2026-09-09_15-20-12.862-240,v5.1.2,3.46,12.0,200,3625,1300,-497,3666,1336,135,47325.84,16809.87,-6592.03,47404.60,16776.11,-6343.93,0.00,0.00,0.00,78.75,-33.76,248.10,262.48,262.48,0.299,1.091,0.047,-4.500,-0.859,-0.250,7605,70.9,0,-0.7309,-0.5868,-0.1755,-0.3011,40.5,-5.6,0.0
562885,2026-09-09_15-20-12.886-240,v5.1.2,3.46,12.0,200,3600,1298,-503,3699,1333,122,46995.94,16788.07,-6670.11,47811.28,16736.81,-6584.27,0.00,0.00,0.00,815.34,-51.26,85.84,821.45,821.45,0.299,1.083,0.050,-3.938,-0.172,-0.125,7605,142.2,0,-0.7309,-0.5868,-0.1756,-0.3011,40.5,-5.5,0.0
562909,2026-09-09_15-20-12.910-240,v5.1.2,3.46,12.0,200,3607,1302,-507,3682,1336,141,47087.83,16840.76,-6723.19,47628.93,16779.27,-6302.54,0.00,0.00,0.00,541.09,-61.49,420.65,688.12,688.12,0.297,1.087,0.053,-4.141,-0.531,0.453,7605,125.2,0,-0.7309,-0.5868,-0.1756,-0.3011,40.5,-5.5,0.0
562940,2026-09-09_15-20-12.941-240,v5.1.2,3.46,12.0,200,3611,1301,-502,3682,1337,138,47140.80,16825.99,-6657.62,47621.87,16791.56,-6341.16,0.00,0.00,0.00,481.07,-34.44,316.47,576.85,576.85,0.297,1.089,0.048,-4.344,-1.219,0.312,7605,111.0,0,-0.7309,-0.5868,-0.1756,-0.3011,40.5,-5.5,0.0
562965,2026-09-09_15-20-12.966-240,v5.1.2,3.46,12.0,200,3613,1304,-506,3682,1340,130,47166.80,16866.16,-6710.51,47602.96,16828.68,-6444.15,0.00,0.00,0.00,436.16,-37.48,266.36,512.43,512.43,0.300,1.081,0.047,-3.844,-1.031,0.453,7605,102.8,0,-0.7309,-0.5868,-0.1754,-0.3011,40.5,-5.6,0.0
562990,2026-09-09_15-20-12.992-240,v5.1.2,3.46,12.0,200,3620,1302,-514,3685,1336,138,47259.50,16840.43,-6814.66,47661.73,16778.79,-6347.77,0.00,0.00,0.00,402.23,-61.64,466.89,619.33,619.33,0.301,1.091,0.053,-4.469,-0.953,-0.266,7605,116.5,0,-0.7309,-0.5869,-0.1755,-0.3011,40.5,-5.6,0.0
563019,2026-09-09_15-20-12.020-240,v5.1.2,3.46,12.0,200,3612,1299,-508,3676,1341,141,47154.27,16800.67,-6735.64,47548.25,16844.02,-6289.56,0.00,0.00,0.00,393.98,43.35,446.08,596.73,596.73,0.298,1.086,0.045,-4.062,-0.938,0.609,7605,113.6,0,-0.7309,-0.5869,-0.1754,-0.3011,40.5,-5.6,0.0
563041,2026-09-09_15-20-12.042-240,v5.1.2,3.46,12.0,200,3610,1305,-506,3684,1344,148,47127.05,16879.77,-6710.73,47668.44,16885.85,-6217.72,0.00,0.00,0.00,541.39,6.08,493.00,732.25,732.25,0.298,1.087,0.049,-4.156,-1.172,0.281,7605,130.9,0,-0.7308,-0.5869,-0.1753,-0.3011,40.5,-5.6,0.0
563070,2026-09-09_15-20-13.072-240,v5.1.2,3.46,12.0,200,3613,1302,-507,3682,1352,133,47167.07,16839.95,-6723.18,47605.85,16986.30,-6406.57,0.00,0.00,0.00,438.78,146.35,316.61,560.53,560.53,0.303,1.088,0.050,-3.641,-0.500,0.047,7605,109.0,0,-0.7308,-0.5870,-0.1753,-0.3011,40.5,-5.6,0.0
