time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
458277,2026-09-09_15-18-28.278-240,v5.1.2,3.45,12.0,1600,8986,9723,28396,4633,9073,29559,14308.41,15206.04,46310.66,14778.36,14756.41,46282.21,0.00,0.00,0.00,469.96,-449.64,-28.45,651.03,651.03,1.023,0.115,0.483,-4.094,-0.750,0.156,7523,120.5,0,-0.9685,-0.0547,0.0278,-0.2411,27.7,-4.6,0.0
458337,2026-09-09_15-18-28.338-240,v5.1.2,3.45,12.0,1600,8940,9765,28322,4627,9109,29529,14231.73,15278.04,46188.67,14758.62,14814.17,46235.36,0.00,0.00,0.00,526.89,-463.88,46.69,703.54,703.54,1.023,0.110,0.483,-3.859,-0.516,-0.359,7523,127.2,0,-0.9685,-0.0559,0.0278,-0.2410,27.7,-4.6,0.0
458393,2026-09-09_15-18-28.394-240,v5.1.2,3.45,12.0,1600,8805,9803,28402,4742,9155,29523,14008.25,15341.02,46318.37,14944.55,14890.56,46193.21,0.00,0.00,0.00,936.29,-450.46,-125.16,1046.53,1046.53,1.022,0.100,0.483,-3.797,-0.594,-0.219,7515,170.9,0,-0.9687,-0.0542,0.0282,-0.2408,27.7,-4.6,0.0
458451,2026-09-09_15-18-28.452-240,v5.1.2,3.45,12.0,1600,8895,9770,28356,4698,9132,29494,14157.37,15286.19,46244.08,14864.84,14851.49,46159.14,0.00,0.00,0.00,707.47,-434.70,-84.94,834.68,834.68,1.020,0.085,0.488,-4.297,-0.641,0.422,7515,143.9,0,-0.9688,-0.0515,0.0284,-0.2408,27.7,-4.6,0.0
458508,2026-09-09_15-18-28.508-240,v5.1.2,3.45,12.0,1600,8772,9768,28369,4714,9125,29515,13954.36,15284.64,46265.33,14897.37,14840.94,46188.47,0.00,0.00,0.00,943.01,-443.70,-76.86,1045.01,1045.01,1.023,0.099,0.490,-4.531,-0.688,0.203,7515,170.8,0,-0.9689,-0.0512,0.0276,-0.2405,27.7,-4.5,0.0
458569,2026-09-09_15-18-28.570-240,v5.1.2,3.45,12.0,1600,8964,9770,28332,4643,9127,29553,14271.27,15285.64,46204.89,14790.99,14844.56,46269.25,0.00,0.00,0.00,519.72,-441.08,64.37,684.69,684.69,1.020,0.093,0.490,-3.625,-0.531,-0.812,7512,124.8,0,-0.9688,-0.0513,0.0273,-0.2408,27.7,-4.5,0.0
458630,2026-09-09_15-18-28.632-240,v5.1.2,3.45,12.0,1600,8959,9761,28274,4688,9118,29559,14263.15,15272.34,46110.35,14867.17,14830.61,46266.43,0.00,0.00,0.00,604.02,-441.73,156.08,764.41,764.41,1.022,0.088,0.491,-5.078,-0.281,1.234,7512,135.0,0,-0.9689,-0.0490,0.0276,-0.2409,27.7,-4.4,0.0
458690,2026-09-09_15-18-28.692-240,v5.1.2,3.45,12.0,1600,8904,9751,28361,4684,9115,29530,14172.55,15254.55,46252.74,14852.56,14824.72,46221.02,0.00,0.00,0.00,680.01,-429.83,-31.72,805.09,805.09,1.024,0.104,0.493,-4.125,-0.406,0.766,7523,140.2,0,-0.9688,-0.0507,0.0270,-0.2412,27.8,-4.4,0.0
458781,2026-09-09_15-18-28.782-240,v5.1.2,3.45,12.0,1600,8817,9778,28399,4752,9139,29506,14028.49,15299.62,46314.11,14956.89,14863.99,46163.29,0.00,0.00,0.00,928.40,-435.63,-150.82,1036.56,1036.56,1.020,0.103,0.491,-4.094,-1.000,0.562,7523,169.7,0,-0.9687,-0.0524,0.0263,-0.2413,27.8,-4.4,0.0
458866,2026-09-09_15-18-28.869-240,v5.1.2,3.45,12.0,1600,8936,9797,28324,4648,9157,29529,14224.59,15330.89,46191.12,14791.30,14892.85,46229.03,0.00,0.00,0.00,566.71,-438.04,37.91,717.27,717.27,1.021,0.087,0.490,-4.625,-0.562,0.828,7510,128.9,0,-0.9688,-0.0490,0.0272,-0.2415,27.8,-4.4,0.0
458950,2026-09-09_15-18-28.953-240,v5.1.2,3.45,12.0,1600,8828,9765,28367,4773,9119,29467,14046.85,15278.79,46262.16,14981.34,14830.31,46095.01,0.00,0.00,0.00,934.49,-448.48,-167.14,1049.92,1049.92,1.022,0.101,0.485,-4.250,-0.578,-0.141,7510,171.4,0,-0.9686,-0.0519,0.0278,-0.2414,27.8,-4.5,0.0
459029,2026-09-09_15-18-28.031-240,v5.1.2,3.45,12.0,1600,8909,9817,28376,4729,9183,29453,14179.69,15363.03,46275.56,14902.37,14933.86,46084.17,0.00,0.00,0.00,722.68,-429.17,-191.39,862.02,862.02,1.022,0.108,0.483,-3.266,-0.328,-0.625,7514,147.4,0,-0.9684,-0.0548,0.0277,-0.2416,27.8,-4.6,0.0
459085,2026-09-09_15-18-29.086-240,v5.1.2,3.45,12.0,1600,8871,9797,28371,4736,9161,29447,14117.30,15330.79,46267.89,14913.10,14897.81,46072.80,0.00,0.00,0.00,795.80,-432.97,-195.09,926.73,926.73,1.023,0.100,0.489,-3.922,-0.672,0.594,7514,155.7,0,-0.9685,-0.0528,0.0274,-0.2416,27.8,-4.5,0.0
459153,2026-09-09_15-18-29.154-240,v5.1.2,3.45,12.0,1600,8957,9762,28393,4779,9119,29591,14259.87,15270.99,46304.75,15026.02,14834.42,46292.43,0.00,0.00,0.00,766.15,-436.57,-12.32,881.89,881.89,1.020,0.109,0.479,-4.781,-0.438,1.094,7514,149.9,0,-0.9685,-0.0541,0.0283,-0.2416,27.8,-4.6,0.0
