time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
1118427,2026-09-09_15-29-28.428-240,v5.1.2,3.45,12.0,200,3451,1344,-1143,3620,1420,-525,45020.24,17546.29,-15045.36,45289.98,17697.42,-14725.49,0.00,0.00,0.00,269.74,151.12,319.86,444.87,444.87,0.245,1.095,0.032,-4.328,-0.797,0.312,7915,94.2,0,-0.6958,-0.5865,-0.2302,-0.3446,48.8,-4.8,0.0
1118457,2026-09-09_15-29-28.459-240,v5.1.2,3.45,12.0,200,3448,1347,-1144,3617,1402,-532,44980.21,17586.52,-15059.05,45240.48,17460.04,-14807.30,0.00,0.00,0.00,260.27,-126.48,251.75,383.56,383.56,0.247,1.095,0.033,-4.328,-0.547,0.219,7915,86.4,0,-0.6958,-0.5866,-0.2302,-0.3446,48.8,-4.8,0.0
1118484,2026-09-09_15-29-28.485-240,v5.1.2,3.45,12.0,200,3449,1353,-1141,3630,1423,-527,44992.61,17665.01,-15021.06,45416.32,17737.10,-14773.72,0.00,0.00,0.00,423.71,72.09,247.33,495.88,495.88,0.245,1.094,0.031,-4.078,-0.531,0.328,7915,100.7,0,-0.6959,-0.5866,-0.2302,-0.3446,48.8,-4.8,0.0
1118509,2026-09-09_15-29-28.509-240,v5.1.2,3.45,12.0,200,3446,1339,-1142,3656,1411,-541,44954.89,17480.73,-15031.28,45731.38,17579.22,-15010.59,0.00,0.00,0.00,776.50,98.49,20.69,782.99,782.99,0.244,1.094,0.030,-4.203,-0.531,0.469,7915,137.3,0,-0.6959,-0.5866,-0.2302,-0.3445,48.8,-4.8,0.0
1118535,2026-09-09_15-29-28.537-240,v5.1.2,3.45,12.0,200,3437,1342,-1148,3621,1426,-531,44835.61,17522.79,-15110.34,45287.77,17774.37,-14805.27,0.00,0.00,0.00,452.17,251.58,305.07,600.68,600.68,0.249,1.092,0.034,-4.297,-1.000,0.141,7905,114.1,0,-0.6959,-0.5866,-0.2301,-0.3445,48.8,-4.8,0.0
1118563,2026-09-09_15-29-28.564-240,v5.1.2,3.45,12.0,200,3447,1342,-1143,3620,1429,-532,44967.68,17520.42,-15044.96,45271.39,17813.22,-14816.12,0.00,0.00,0.00,303.71,292.80,228.84,479.94,479.94,0.245,1.093,0.030,-4.094,-0.422,-0.047,7905,98.7,0,-0.6959,-0.5866,-0.2301,-0.3445,48.8,-4.8,0.0
1118587,2026-09-09_15-29-28.587-240,v5.1.2,3.45,12.0,200,3451,1346,-1141,3636,1415,-538,45019.97,17572.29,-15019.62,45473.26,17630.28,-14927.77,0.00,0.00,0.00,453.29,57.99,91.86,466.12,466.12,0.242,1.093,0.035,-4.344,-0.172,0.297,7905,96.9,0,-0.6959,-0.5866,-0.2301,-0.3445,48.8,-4.8,0.0
1118615,2026-09-09_15-29-28.617-240,v5.1.2,3.45,12.0,200,3435,1343,-1150,3621,1421,-535,44809.05,17536.68,-15136.69,45280.39,17707.98,-14856.25,0.00,0.00,0.00,471.34,171.30,280.44,574.59,574.59,0.248,1.095,0.034,-4.281,-0.609,-0.016,7905,110.7,0,-0.6959,-0.5866,-0.2301,-0.3445,48.8,-4.8,0.0
1118640,2026-09-09_15-29-28.641-240,v5.1.2,3.45,12.0,200,3442,1347,-1139,3645,1418,-538,44900.98,17586.31,-14993.71,45590.91,17670.39,-14948.08,0.00,0.00,0.00,689.93,84.08,45.63,696.53,696.53,0.245,1.099,0.033,-4.266,-0.891,0.094,7905,126.3,0,-0.6960,-0.5865,-0.2300,-0.3445,48.8,-4.8,0.0
1118667,2026-09-09_15-29-28.667-240,v5.1.2,3.45,12.0,200,3439,1343,-1144,3627,1428,-529,44861.89,17534.91,-15058.26,45370.70,17801.63,-14793.12,0.00,0.00,0.00,508.80,266.72,265.14,632.71,632.71,0.245,1.124,0.033,-4.547,-0.406,0.281,7905,118.2,0,-0.6960,-0.5865,-0.2301,-0.3445,48.8,-4.8,0.0
1118695,2026-09-09_15-29-28.696-240,v5.1.2,3.45,12.0,200,3441,1348,-1150,3621,1421,-534,44887.61,17601.90,-15137.70,45282.64,17708.24,-14843.41,0.00,0.00,0.00,395.02,106.34,294.29,503.94,503.94,0.246,1.123,0.025,-4.203,-0.438,0.266,7904,101.7,0,-0.6960,-0.5865,-0.2301,-0.3446,48.8,-4.8,0.0
1118720,2026-09-09_15-29-28.721-240,v5.1.2,3.45,12.0,200,3450,1345,-1139,3614,1412,-526,45006.91,17558.82,-14993.28,45211.22,17592.00,-14724.33,0.00,0.00,0.00,204.31,33.18,268.95,339.38,339.38,0.245,1.094,0.033,-4.078,-0.859,0.312,7904,80.7,0,-0.6960,-0.5864,-0.2301,-0.3446,48.8,-4.8,0.0
1118745,2026-09-09_15-29-28.747-240,v5.1.2,3.45,12.0,200,3441,1347,-1145,3635,1419,-531,44887.76,17587.67,-15072.14,45474.52,17684.28,-14835.94,0.00,0.00,0.00,586.75,96.61,236.20,639.85,639.85,0.248,1.093,0.032,-4.250,-0.578,0.484,7904,119.1,0,-0.6960,-0.5864,-0.2300,-0.3446,48.8,-4.8,0.0
1118775,2026-09-09_15-29-28.776-240,v5.1.2,3.45,12.0,200,3449,1350,-1149,3618,1425,-534,44993.00,17627.02,-15125.01,45241.82,17760.22,-14837.03,0.00,0.00,0.00,248.82,133.20,287.98,403.22,403.22,0.244,1.091,0.031,-4.547,-0.281,0.125,7904,88.9,0,-0.6960,-0.5864,-0.2300,-0.3446,48.8,-4.8,0.0
1118815,2026-09-09_15-29-28.816-240,v5.1.2,3.45,12.0,200,3416,1351,-1141,3654,1420,-534,44557.07,17643.07,-15020.74,45717.86,17698.47,-14916.93,0.00,0.00,0.00,1160.80,55.40,103.81,1166.75,1166.75,0.247,1.094,0.031,-4.219,-0.234,-0.438,7904,186.3,0,-0.6960,-0.5864,-0.2301,-0.3445,48.8,-4.8,0.0
1118845,2026-09-09_15-29-28.846-240,v5.1.2,3.45,12.0,200,3446,1349,-1147,3626,1419,-534,44953.52,17613.81,-15098.67,45349.17,17682.60,-14854.40,0.00,0.00,0.00,395.65,68.79,244.27,470.04,470.04,0.246,1.094,0.031,-4.484,-0.266,0.016,7909,97.4,0,-0.6960,-0.5864,-0.2302,-0.3446,48.8,-4.8,0.0
1118871,2026-09-09_15-29-28.872-240,v5.1.2,3.45,12.0,200,3435,1350,-1141,3657,1423,-531,44808.12,17627.29,-15020.48,45763.17,17738.76,-14885.32,0.00,0.00,0.00,955.05,111.47,135.16,970.98,970.98,0.246,1.093,0.035,-4.141,-0.422,0.328,7909,161.3,0,-0.6960,-0.5864,-0.2302,-0.3446,48.8,-4.8,0.0
1118895,2026-09-09_15-29-28.897-240,v5.1.2,3.45,12.0,200,3443,1345,-1145,3616,1417,-537,44914.45,17560.99,-15071.72,45211.29,17654.68,-14870.47,0.00,0.00,0.00,296.84,93.69,201.25,370.67,370.67,0.247,1.094,0.029,-4.562,-0.234,0.359,7909,84.7,0,-0.6960,-0.5864,-0.2302,-0.3446,48.8,-4.8,0.0
1118925,2026-09-09_15-29-28.926-240,v5.1.2,3.45,12.0,200,3438,1341,-1151,3635,1415,-533,44848.94,17510.06,-15149.35,45471.30,17631.48,-14861.31,0.00,0.00,0.00,622.36,121.42,288.04,696.45,696.45,0.245,1.094,0.033,-4.531,-0.594,0.062,7909,126.3,0,-0.6960,-0.5864,-0.2302,-0.3445,48.8,-4.8,0.0
1118950,2026-09-09_15-29-28.951-240,v5.1.2,3.45,12.0,200,3440,1350,-1141,3657,1423,-538,44874.16,17626.61,-15020.47,45747.46,17736.94,-14975.23,0.00,0.00,0.00,873.30,110.33,45.24,881.40,881.40,0.244,1.093,0.035,-4.438,-0.578,0.406,7909,149.9,0,-0.6960,-0.5864,-0.2302,-0.3445,48.8,-4.8,0.0
1118977,2026-09-09_15-29-28.979-240,v5.1.2,3.45,12.0,200,3441,1346,-1148,3622,1426,-532,44887.89,17575.08,-15111.15,45298.71,17774.21,-14820.34,0.00,0.00,0.00,410.82,199.13,290.80,541.29,541.29,0.246,1.093,0.031,-4.281,-0.688,0.312,7916,106.5,0,-0.6960,-0.5864,-0.2302,-0.3445,48.8,-4.8,0.0
1119004,2026-09-09_15-29-28.005-240,v5.1.2,3.45,12.0,200,3457,1346,-1140,3607,1414,-535,45099.21,17571.28,-15006.54,45098.12,17615.09,-14824.48,0.00,0.00,0.00,-1.09,43.82,182.06,187.26,187.26,0.245,1.095,0.037,-4.500,-0.219,0.234,7916,61.3,0,-0.6960,-0.5864,-0.2302,-0.3445,48.8,-4.8,0.0
1119028,2026-09-09_15-29-28.030-240,v5.1.2,3.45,12.0,200,3423,1347,-1137,3649,1413,-539,44650.06,17588.48,-14967.62,45642.98,17605.18,-14969.45,0.00,0.00,0.00,992.92,16.70,-1.83,993.06,993.06,0.247,1.094,0.035,-4.812,-0.453,0.797,7916,164.1,0,-0.6960,-0.5864,-0.2303,-0.3445,48.8,-4.8,0.0
1119060,2026-09-09_15-29-28.062-240,v5.1.2,3.45,12.0,200,3455,1347,-1150,3624,1420,-533,45072.64,17586.79,-15137.46,45324.74,17695.73,-14837.17,0.00,0.00,0.00,252.09,108.94,300.28,406.93,406.93,0.247,1.095,0.061,-4.203,-0.453,-0.078,7916,89.4,0,-0.6960,-0.5864,-0.2303,-0.3445,48.8,-4.8,0.0
1119088,2026-09-09_15-29-28.088-240,v5.1.2,3.45,12.0,200,3466,1346,-1142,3615,1421,-539,45218.07,17570.46,-15032.66,45192.34,17706.34,-14894.25,0.00,0.00,0.00,-25.73,135.88,138.41,195.66,195.66,0.248,1.091,0.027,-4.531,-0.375,0.125,7916,62.4,0,-0.6959,-0.5864,-0.2304,-0.3445,48.8,-4.8,0.0
1119112,2026-09-09_15-29-29.114-240,v5.1.2,3.45,12.0,200,3446,1343,-1142,3620,1417,-538,44954.34,17533.56,-15032.10,45261.76,17654.82,-14892.24,0.00,0.00,0.00,307.41,121.26,139.86,358.84,358.84,0.245,1.093,0.031,-4.203,-0.453,0.125,7910,83.2,0,-0.6959,-0.5864,-0.2304,-0.3446,48.8,-4.8,0.0
1119140,2026-09-09_15-29-29.141-240,v5.1.2,3.45,12.0,200,3446,1350,-1149,3618,1413,-533,44953.38,17627.43,-15125.02,45247.90,17603.64,-14823.24,0.00,0.00,0.00,294.52,-23.79,301.78,422.35,422.35,0.245,1.091,0.000,-4.469,-0.688,0.531,7910,91.3,0,-0.6959,-0.5864,-0.2303,-0.3447,48.8,-4.8,0.0
1119166,2026-09-09_15-29-29.167-240,v5.1.2,3.45,12.0,200,3443,1345,-1143,3624,1418,-531,44914.45,17560.58,-15045.58,45329.87,17670.12,-14811.33,0.00,0.00,0.00,415.42,109.53,234.26,489.33,489.33,0.246,1.094,0.028,-4.203,-0.734,0.672,7910,99.9,0,-0.6959,-0.5864,-0.2302,-0.3447,48.8,-4.8,0.0
1119210,2026-09-09_15-29-29.212-240,v5.1.2,3.45,12.0,200,3456,1349,-1148,3622,1415,-532,45085.58,17612.66,-15111.72,45302.22,17630.44,-14819.47,0.00,0.00,0.00,216.64,17.78,292.25,364.22,364.22,0.246,1.093,0.033,-4.188,-0.750,0.172,7910,83.9,0,-0.6960,-0.5864,-0.2302,-0.3446,48.8,-4.8,0.0
1119237,2026-09-09_15-29-29.237-240,v5.1.2,3.45,12.0,200,3428,1347,-1144,3662,1416,-534,44716.08,17589.23,-15059.10,45824.57,17646.99,-14934.45,0.00,0.00,0.00,1108.49,57.76,124.65,1116.97,1116.97,0.244,1.097,0.035,-4.109,-0.531,0.062,7910,179.9,0,-0.6959,-0.5864,-0.2302,-0.3446,48.8,-4.8,0.0
1119260,2026-09-09_15-29-29.261-240,v5.1.2,3.45,12.0,200,3435,1347,-1143,3655,1419,-536,44808.52,17588.08,-15046.01,45726.87,17684.98,-14944.77,0.00,0.00,0.00,918.35,96.90,101.25,928.98,928.98,0.245,1.092,0.028,-4.391,-0.547,0.125,7911,156.0,0,-0.6959,-0.5865,-0.2302,-0.3446,48.8,-4.8,0.0
1119290,2026-09-09_15-29-29.291-240,v5.1.2,3.45,12.0,200,3446,1346,-1150,3621,1427,-528,44953.92,17574.81,-15137.28,45294.19,17788.22,-14766.81,0.00,0.00,0.00,340.27,213.42,370.46,546.42,546.42,0.246,1.095,0.030,-4.016,-0.750,0.734,7911,107.2,0,-0.6959,-0.5865,-0.2302,-0.3447,48.8,-4.8,0.0
1119315,2026-09-09_15-29-29.315-240,v5.1.2,3.45,12.0,200,3459,1347,-1141,3609,1423,-539,45125.49,17584.42,-15019.81,45112.62,17731.88,-14881.03,0.00,0.00,0.00,-12.86,147.46,138.78,202.91,202.91,0.245,1.092,0.031,-4.500,-0.625,-0.328,7911,63.3,0,-0.6959,-0.5866,-0.2302,-0.3445,48.8,-4.8,0.0
1119339,2026-09-09_15-29-29.340-240,v5.1.2,3.47,12.0,200,3444,1344,-1147,3616,1413,-532,44927.79,17548.05,-15097.66,45223.79,17603.70,-14805.93,0.00,0.00,0.00,296.01,55.65,291.73,419.31,419.31,0.244,1.090,0.027,-4.484,-0.781,-0.125,7911,90.9,0,-0.6957,-0.5868,-0.2304,-0.3443,48.8,-4.8,0.0
1119367,2026-09-09_15-29-29.367-240,v5.1.2,3.47,12.0,200,3441,1344,-1146,3649,1417,-538,44888.16,17548.26,-15084.60,45643.95,17657.72,-14956.92,0.00,0.00,0.00,755.78,109.46,127.68,774.27,774.27,0.248,1.093,0.031,-4.391,-0.656,-0.391,7911,136.2,0,-0.6957,-0.5868,-0.2305,-0.3443,48.8,-4.8,0.0
1119391,2026-09-09_15-29-29.392-240,v5.1.2,3.47,12.0,200,3469,1342,-1137,3611,1418,-530,45258.25,17516.21,-14966.48,45160.78,17669.07,-14769.49,0.00,0.00,0.00,-97.46,152.86,196.99,267.71,267.71,0.251,1.099,0.033,-3.953,-0.203,-0.188,7911,71.6,0,-0.6956,-0.5869,-0.2305,-0.3443,48.8,-4.8,0.0
1119417,2026-09-09_15-29-29.419-240,v5.1.2,3.47,12.0,200,3448,1348,-1148,3624,1419,-534,44980.07,17600.54,-15111.54,45322.81,17682.40,-14849.94,0.00,0.00,0.00,342.75,81.86,261.60,438.87,438.87,0.247,1.096,0.034,-4.922,-0.859,0.219,7911,93.4,0,-0.6957,-0.5869,-0.2305,-0.3442,48.8,-4.8,0.0
