time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
612215,2026-09-09_15-21-02.216-240,v5.1.2,3.45,12.0,400,7205,2604,-1013,7373,2679,246,47028.40,16841.27,-6716.67,47646.71,16820.77,-6544.06,0.00,0.00,0.00,618.30,-20.50,172.61,642.27,642.27,0.297,1.087,0.044,-4.453,-0.891,0.203,7653,119.4,0,-0.7296,-0.5850,-0.1799,-0.3052,41.2,-5.4,0.0
612244,2026-09-09_15-21-02.245-240,v5.1.2,3.45,12.0,400,7225,2607,-1023,7354,2675,259,47160.25,16860.74,-6782.30,47536.73,16795.38,-6439.23,0.00,0.00,0.00,376.48,-65.37,343.08,513.53,513.53,0.297,1.090,0.045,-4.500,-0.766,0.547,7653,103.0,0,-0.7296,-0.5849,-0.1799,-0.3052,41.2,-5.4,0.0
612360,2026-09-09_15-21-02.367-240,v5.1.2,3.45,12.0,400,7218,2607,-1031,7356,2680,256,47114.02,16862.04,-6834.60,47545.75,16827.76,-6460.92,0.00,0.00,0.00,431.73,-34.28,373.68,572.01,572.01,0.293,1.085,0.046,-4.453,-1.062,0.172,7656,110.4,0,-0.7297,-0.5850,-0.1799,-0.3049,41.2,-5.4,0.0
612412,2026-09-09_15-21-02.412-240,v5.1.2,3.45,12.0,400,7192,2606,-1015,7384,2675,261,46942.42,16855.56,-6729.96,47736.67,16797.14,-6459.84,0.00,0.00,0.00,794.25,-58.42,270.12,840.96,840.96,0.297,1.087,0.048,-4.531,-0.781,0.031,7656,144.7,0,-0.7297,-0.5850,-0.1800,-0.3048,41.2,-5.4,0.0
612496,2026-09-09_15-21-02.497-240,v5.1.2,3.45,12.0,400,7192,2611,-1010,7393,2683,263,46942.09,16888.07,-6697.79,47796.94,16850.13,-6457.34,0.00,0.00,0.00,854.85,-37.94,240.45,888.83,888.83,0.294,1.088,0.047,-4.250,-0.734,0.297,7659,150.8,0,-0.7297,-0.5850,-0.1800,-0.3049,41.2,-5.4,0.0
612539,2026-09-09_15-21-02.540-240,v5.1.2,3.45,12.0,400,7216,2606,-1015,7382,2675,262,47100.90,16853.93,-6729.93,47724.61,16797.17,-6451.18,0.00,0.00,0.00,623.71,-56.77,278.75,685.52,685.52,0.295,1.088,0.043,-4.609,-0.734,0.453,7659,124.9,0,-0.7297,-0.5849,-0.1801,-0.3049,41.2,-5.4,0.0
612567,2026-09-09_15-21-02.568-240,v5.1.2,3.45,12.0,400,7222,2602,-1015,7357,2674,262,47140.79,16827.12,-6729.51,47560.03,16789.38,-6423.27,0.00,0.00,0.00,419.24,-37.73,306.25,520.55,520.55,0.294,1.086,0.046,-4.328,-0.859,0.125,7659,103.9,0,-0.7297,-0.5849,-0.1801,-0.3049,41.2,-5.4,0.0
612590,2026-09-09_15-21-02.591-240,v5.1.2,3.45,12.0,400,7222,2606,-1021,7353,2670,258,47140.51,16854.14,-6769.14,47529.82,16762.52,-6444.34,0.00,0.00,0.00,389.32,-91.62,324.80,515.22,515.22,0.297,1.089,0.047,-4.062,-1.062,0.172,7663,103.2,0,-0.7297,-0.5850,-0.1800,-0.3049,41.2,-5.4,0.0
612608,2026-09-09_15-21-02.609-240,v5.1.2,3.45,12.0,400,7213,2605,-1023,7377,2675,249,47081.15,16848.35,-6782.12,47677.07,16795.22,-6529.10,0.00,0.00,0.00,595.92,-53.12,253.02,649.58,649.58,0.293,1.088,0.047,-4.969,-1.031,0.422,7663,120.3,0,-0.7298,-0.5849,-0.1801,-0.3048,41.2,-5.4,0.0
612629,2026-09-09_15-21-02.630-240,v5.1.2,3.45,12.0,400,7192,2595,-1016,7380,2669,260,46943.16,16783.03,-6735.38,47710.15,16757.60,-6461.56,0.00,0.00,0.00,766.98,-25.43,273.81,814.79,814.79,0.297,1.086,0.048,-4.469,-1.219,0.641,7663,141.4,0,-0.7298,-0.5849,-0.1800,-0.3048,41.2,-5.4,0.0
612652,2026-09-09_15-21-02.652-240,v5.1.2,3.45,12.0,400,7216,2606,-1018,7372,2675,269,47100.89,16854.24,-6749.54,47666.57,16797.58,-6395.08,0.00,0.00,0.00,565.68,-56.66,354.46,669.96,669.96,0.295,1.087,0.048,-3.844,-0.969,-0.141,7663,122.9,0,-0.7297,-0.5850,-0.1800,-0.3048,41.2,-5.4,0.0
612671,2026-09-09_15-21-02.672-240,v5.1.2,3.45,12.0,400,7204,2609,-1011,7371,2683,253,47021.46,16874.15,-6704.11,47640.75,16847.73,-6497.03,0.00,0.00,0.00,619.29,-26.42,207.08,653.52,653.52,0.296,1.088,0.052,-3.656,-0.547,0.172,7663,120.8,0,-0.7297,-0.5850,-0.1800,-0.3048,41.2,-5.4,0.0
612692,2026-09-09_15-21-02.693-240,v5.1.2,3.45,12.0,400,7223,2602,-998,7362,2662,273,47147.42,16825.31,-6618.41,47607.25,16712.65,-6357.72,0.00,0.00,0.00,459.83,-112.67,260.69,540.46,540.46,0.296,1.089,0.047,-4.266,-1.062,-0.031,7663,106.4,0,-0.7297,-0.5851,-0.1800,-0.3048,41.2,-5.4,0.0
612717,2026-09-09_15-21-02.717-240,v5.1.2,3.45,12.0,400,7229,2609,-1028,7359,2673,270,47186.52,16874.19,-6815.18,47582.35,16783.99,-6374.08,0.00,0.00,0.00,395.83,-90.20,441.10,599.49,599.49,0.297,1.087,0.047,-4.188,-1.078,0.234,7652,113.9,0,-0.7296,-0.5851,-0.1799,-0.3048,41.2,-5.4,0.0
