time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
804619,2026-09-09_15-24-14.619-240,v5.1.2,3.43,12.0,200,708,3085,2302,378,3110,2405,8567.71,40208.09,29622.13,8600.55,40224.41,30006.67,0.00,0.00,0.00,32.85,16.32,384.55,386.29,386.29,0.596,0.147,0.920,-0.453,-2.562,-5.734,7805,86.7,0,-0.9630,-0.0286,-0.2428,-0.1135,15.2,27.5,0.0
804645,2026-09-09_15-24-14.646-240,v5.1.2,3.43,12.0,200,716,3084,2262,400,3105,2408,8673.39,40201.96,29099.51,8898.82,40162.04,29996.54,0.00,0.00,0.00,225.43,-39.92,897.03,925.78,925.78,0.582,0.189,0.913,-3.344,-2.281,-2.078,7805,155.5,0,-0.9631,-0.0305,-0.2423,-0.1136,15.2,27.4,0.0
804671,2026-09-09_15-24-14.672-240,v5.1.2,3.43,12.0,200,713,3085,2308,378,3110,2418,8633.76,40206.19,29700.57,8629.74,40227.80,30173.66,0.00,0.00,0.00,-4.02,21.61,473.09,473.60,473.60,0.584,0.181,0.905,-7.328,-2.609,2.547,7805,97.9,0,-0.9632,-0.0311,-0.2417,-0.1137,15.3,27.3,0.0
804697,2026-09-09_15-24-14.699-240,v5.1.2,3.43,12.0,200,721,3086,2343,364,3107,2392,8739.37,40211.18,30157.87,8387.83,40180.41,29871.15,0.00,0.00,0.00,-351.54,-30.76,-286.71,454.68,454.68,0.574,0.140,0.917,-8.297,-3.047,4.094,7807,95.4,0,-0.9633,-0.0303,-0.2414,-0.1137,15.2,27.3,0.0
804725,2026-09-09_15-24-14.727-240,v5.1.2,3.43,12.0,200,716,3077,2292,389,3098,2424,8674.42,40103.40,29493.07,8792.01,40073.62,30227.14,0.00,0.00,0.00,117.59,-29.77,734.07,744.03,744.03,0.589,0.144,0.927,-9.000,-2.531,3.922,7807,132.4,0,-0.9635,-0.0293,-0.2409,-0.1134,15.2,27.2,0.0
804751,2026-09-09_15-24-14.752-240,v5.1.2,3.43,12.0,200,716,3073,2325,355,3098,2402,8675.05,40043.84,29925.23,8294.54,40064.49,30020.38,0.00,0.00,0.00,-380.50,20.65,95.16,392.77,392.77,0.600,0.111,0.938,-8.656,-2.062,2.812,7807,87.6,0,-0.9637,-0.0276,-0.2404,-0.1129,15.0,27.2,0.0
804775,2026-09-09_15-24-14.776-240,v5.1.2,3.43,12.0,200,698,3076,2351,342,3097,2399,8436.99,40080.59,30264.42,8116.80,40049.34,30010.92,0.00,0.00,0.00,-320.19,-31.25,-253.50,409.58,409.58,0.605,0.081,0.929,-5.703,-1.266,-0.781,7807,89.7,0,-0.9639,-0.0264,-0.2399,-0.1124,14.9,27.2,0.0
804807,2026-09-09_15-24-14.807-240,v5.1.2,3.43,12.0,200,705,3074,2311,365,3097,2440,8529.60,40061.39,29742.00,8511.95,40062.32,30486.26,0.00,0.00,0.00,-17.65,0.93,744.26,744.47,744.47,0.589,0.090,0.906,-1.234,-0.688,-5.750,7807,132.4,0,-0.9640,-0.0266,-0.2399,-0.1116,14.8,27.2,0.0
804830,2026-09-09_15-24-14.831-240,v5.1.2,3.43,12.0,200,695,3074,2350,383,3092,2398,8397.64,40054.79,30251.75,8656.49,39987.83,29907.03,0.00,0.00,0.00,258.85,-66.96,-344.71,436.25,436.25,0.577,0.158,0.909,-1.031,-0.172,-4.781,7807,93.1,0,-0.9639,-0.0284,-0.2402,-0.1114,14.9,27.2,0.0
804855,2026-09-09_15-24-14.857-240,v5.1.2,3.43,12.0,200,718,3073,2298,384,3090,2427,8701.39,40049.07,29572.32,8735.41,39969.35,30277.46,0.00,0.00,0.00,34.02,-79.73,705.14,710.45,710.45,0.572,0.194,0.906,-4.500,-0.016,-0.094,7807,128.1,0,-0.9638,-0.0297,-0.2403,-0.1115,14.9,27.2,0.0
804885,2026-09-09_15-24-14.886-240,v5.1.2,3.43,12.0,200,712,3074,2299,381,3095,2429,8622.02,40062.89,29585.17,8698.76,40034.92,30309.44,0.00,0.00,0.00,76.74,-27.97,724.27,728.86,728.86,0.571,0.135,0.912,-7.922,-0.141,4.000,7807,130.4,0,-0.9638,-0.0293,-0.2405,-0.1116,14.9,27.2,0.0
804910,2026-09-09_15-24-14.911-240,v5.1.2,3.43,12.0,200,708,3072,2349,351,3096,2402,8569.59,40026.82,30239.12,8242.46,40037.96,30029.46,0.00,0.00,0.00,-327.13,11.14,-209.65,388.71,388.71,0.585,0.103,0.907,-6.734,-0.234,1.859,7807,87.0,0,-0.9638,-0.0279,-0.2406,-0.1114,14.9,27.2,0.0
804935,2026-09-09_15-24-14.937-240,v5.1.2,3.43,12.0,200,683,3072,2310,380,3098,2443,8239.33,40038.16,29729.28,8716.05,40077.68,30491.26,0.00,0.00,0.00,476.72,39.52,761.98,899.69,899.69,0.601,0.115,0.930,-4.672,0.156,-0.891,7807,152.2,0,-0.9638,-0.0274,-0.2407,-0.1110,14.8,27.3,0.0
804962,2026-09-09_15-24-14.964-240,v5.1.2,3.43,12.0,200,718,3078,2292,379,3097,2447,8700.70,40116.33,29492.87,8712.17,40065.55,30544.95,0.00,0.00,0.00,11.47,-50.79,1052.08,1053.37,1053.37,0.592,0.124,0.925,-3.234,0.438,-3.250,7807,171.8,0,-0.9638,-0.0280,-0.2411,-0.1106,14.8,27.3,0.0
805005,2026-09-09_15-24-14.007-240,v5.1.2,3.43,12.0,200,706,3081,2296,379,3098,2427,8541.82,40156.76,29544.51,8666.96,40073.41,30287.98,0.00,0.00,0.00,125.13,-83.35,743.47,758.52,758.52,0.573,0.122,0.916,-3.484,1.188,-2.250,7801,134.2,0,-0.9636,-0.0292,-0.2419,-0.1100,14.8,27.4,0.0
805034,2026-09-09_15-24-14.034-240,v5.1.2,3.43,12.0,200,698,3081,2291,382,3101,2423,8436.16,40158.86,29479.13,8696.55,40111.88,30229.67,0.00,0.00,0.00,260.40,-46.98,750.54,795.81,795.81,0.570,0.133,0.936,-3.094,0.594,-0.375,7801,139.0,0,-0.9634,-0.0295,-0.2427,-0.1100,14.8,27.5,0.0
805056,2026-09-09_15-24-14.057-240,v5.1.2,3.43,12.0,200,697,3081,2287,369,3105,2421,8422.94,40159.81,29426.85,8519.46,40162.33,30232.66,0.00,0.00,0.00,96.52,2.52,805.81,811.57,811.57,0.575,0.130,0.912,-4.531,0.609,2.609,7801,141.0,0,-0.9633,-0.0294,-0.2430,-0.1102,14.8,27.5,0.0
805080,2026-09-09_15-24-15.082-240,v5.1.2,3.43,12.0,200,712,3081,2274,393,3104,2442,8621.00,40160.43,29256.96,8883.21,40157.13,30448.95,0.00,0.00,0.00,262.21,-3.30,1191.99,1220.49,1220.49,0.576,0.125,0.908,-3.922,0.547,2.609,7801,193.1,0,-0.9632,-0.0289,-0.2433,-0.1105,14.8,27.5,0.0
805110,2026-09-09_15-24-15.111-240,v5.1.2,3.43,12.0,200,705,3082,2286,391,3097,2416,8528.45,40172.14,29413.59,8800.73,40058.67,30120.00,0.00,0.00,0.00,272.28,-113.47,706.41,765.52,765.52,0.571,0.125,0.914,-3.328,0.344,2.172,7801,135.1,0,-0.9632,-0.0287,-0.2433,-0.1108,14.9,27.5,0.0
805134,2026-09-09_15-24-15.135-240,v5.1.2,3.43,12.0,200,692,3079,2303,370,3110,2406,8357.22,40130.82,29636.38,8497.37,40223.87,30037.36,0.00,0.00,0.00,140.15,93.05,400.98,434.84,434.84,0.577,0.119,0.885,-4.234,0.953,3.125,7802,92.9,0,-0.9632,-0.0283,-0.2431,-0.1111,14.9,27.5,0.0
805160,2026-09-09_15-24-15.162-240,v5.1.2,3.43,12.0,200,694,3083,2300,362,3117,2405,8383.08,40183.98,29596.36,8387.45,40314.30,30041.81,0.00,0.00,0.00,4.37,130.32,445.45,464.14,464.14,0.582,0.104,0.887,-3.203,1.062,2.281,7802,96.7,0,-0.9633,-0.0274,-0.2428,-0.1114,14.9,27.5,0.0
805188,2026-09-09_15-24-15.189-240,v5.1.2,3.43,12.0,200,696,3088,2286,380,3114,2420,8408.78,40252.60,29412.35,8659.30,40280.80,30194.57,0.00,0.00,0.00,250.53,28.20,782.22,821.85,821.85,0.593,0.094,0.883,-1.406,3.125,-0.078,7802,142.3,0,-0.9633,-0.0267,-0.2428,-0.1117,14.9,27.5,0.0
805211,2026-09-09_15-24-15.211-240,v5.1.2,3.43,12.0,200,693,3094,2278,395,3120,2412,8368.33,40333.88,29306.54,8837.11,40358.63,30057.88,0.00,0.00,0.00,468.79,24.75,751.34,885.94,885.94,0.631,0.147,0.918,-1.094,3.391,-0.469,7802,150.5,0,-0.9632,-0.0277,-0.2429,-0.1122,15.0,27.5,0.0
805237,2026-09-09_15-24-15.239-240,v5.1.2,3.43,12.0,200,711,3095,2278,364,3128,2381,8605.91,40344.65,29306.39,8356.42,40452.02,29728.20,0.00,0.00,0.00,-249.49,107.37,421.81,501.70,501.70,0.694,0.070,1.079,1.219,-0.500,-8.422,7802,101.4,0,-0.9630,-0.0283,-0.2437,-0.1119,15.0,27.6,0.0
805264,2026-09-09_15-24-15.265-240,v5.1.2,3.43,12.0,200,695,3101,2270,377,3127,2402,8393.77,40427.69,29200.56,8575.21,40445.72,29969.03,0.00,0.00,0.00,181.44,18.03,768.47,789.81,789.81,0.372,0.412,1.140,-15.953,-8.594,4.094,7801,138.2,0,-0.9634,-0.0288,-0.2424,-0.1110,14.9,27.4,0.0
805288,2026-09-09_15-24-15.289-240,v5.1.2,3.43,12.0,200,680,3092,2310,378,3113,2387,8197.00,40302.70,29725.19,8559.19,40258.93,29775.23,0.00,0.00,0.00,362.19,-43.77,50.04,368.25,368.25,0.967,0.199,1.428,-37.281,-27.688,26.516,7801,84.4,0,-0.9650,-0.0228,-0.2371,-0.1099,14.5,26.9,0.0
805318,2026-09-09_15-24-15.320-240,v5.1.2,3.43,12.0,200,657,3047,2354,326,3076,2464,7899.46,39702.55,30309.44,8058.56,39790.21,30883.17,0.00,0.00,0.00,159.10,87.66,573.74,601.81,601.81,1.150,0.007,1.218,-64.328,-51.359,33.594,7801,114.2,0,-0.9686,-0.0070,-0.2245,-0.1064,13.4,25.7,0.0
805346,2026-09-09_15-24-15.346-240,v5.1.2,3.43,12.0,200,609,2979,2444,268,3004,2554,7275.00,38792.65,31499.57,7519.23,38866.84,32174.24,0.00,0.00,0.00,244.23,74.19,674.66,721.34,721.34,1.482,-0.770,1.474,-15.125,-78.516,-2.859,7801,129.5,0,-0.9726,-0.0010,-0.2088,-0.1024,12.6,24.0,0.0
805382,2026-09-09_15-24-15.383-240,v5.1.2,3.43,12.0,200,708,2858,2576,300,2863,2733,8599.19,37154.32,33249.89,8387.85,37073.84,34413.21,0.00,0.00,0.00,-211.35,-80.48,1163.32,1185.10,1185.10,1.186,-0.500,1.510,53.516,-100.188,-68.969,7801,188.6,0,-0.9778,-0.0238,-0.1818,-0.1011,12.7,20.5,0.0
805412,2026-09-09_15-24-15.412-240,v5.1.2,3.43,12.0,200,856,2697,2740,447,2694,2846,10576.02,34974.55,35426.77,10632.84,34909.20,35550.16,0.00,0.00,0.00,56.82,-65.36,123.39,150.75,150.75,0.804,0.570,0.976,58.516,-121.859,-65.141,7799,56.7,0,-0.9814,-0.0541,-0.1536,-0.1017,13.1,16.9,0.0
805434,2026-09-09_15-24-15.435-240,v5.1.2,3.43,12.0,200,1005,2530,2824,588,2513,3004,12566.65,32731.72,36559.19,12903.61,32598.84,37279.45,0.00,0.00,0.00,336.96,-132.89,720.26,806.21,806.21,0.788,0.772,1.043,27.594,-145.922,-19.953,7799,140.3,0,-0.9843,-0.0673,-0.1275,-0.1022,13.0,13.7,0.0
805458,2026-09-09_15-24-15.459-240,v5.1.2,3.43,12.0,200,1074,2342,2993,647,2324,3134,13503.83,30205.07,38806.72,14033.42,30168.42,38832.60,0.00,0.00,0.00,529.59,-36.65,25.88,531.49,531.49,0.777,0.464,1.094,-1.469,-163.938,15.984,7799,105.2,0,-0.9876,-0.0712,-0.0958,-0.1023,12.6,10.1,0.0
