time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
18008,2026-08-30_16-02-45.009-240,v3.6.25,3.48,12.0,400,-1859,2226,7127,-2961,2244,6875,-2005,2148,7107,-2072,1984,7251,0,0,0,-67,-164,144,228.3,1502.0,0.469,-0.117,0.948,-5.516,0.344,-1.969,229.0,0,0.9721,-0.0899,0.2137,0.0354,1.9,24.9,0.0
18058,2026-08-30_16-02-45.061-240,v3.6.25,3.48,12.0,400,-1859,2226,7127,-3006,2275,6812,-2005,2148,7107,-2128,2013,7197,0,0,0,-123,-135,90,203.6,1339.5,0.454,-0.126,0.952,-2.703,0.547,-6.203,208.3,0,0.9721,-0.0896,0.2139,0.0344,1.8,25.0,0.0
18087,2026-08-30_16-02-45.089-240,v3.6.25,3.48,12.0,400,-1853,2251,7164,-2952,2252,6819,-1999,2172,7143,-2072,1991,7194,0,0,0,-73,-181,51,201.7,1327.1,0.458,-0.097,0.937,-0.938,0.250,-8.703,206.7,0,0.9723,-0.0878,0.2139,0.0334,1.7,25.0,0.0
18126,2026-08-30_16-02-45.127-240,v3.6.25,3.48,12.0,400,-1826,2249,7179,-2952,2252,6819,-1972,2170,7158,-2072,1991,7194,0,0,0,-100,-179,36,208.2,1369.6,0.459,-0.057,0.953,-1.984,0.281,-6.578,212.2,0,0.9725,-0.0858,0.2142,0.0329,1.7,25.0,0.0
18161,2026-08-30_16-02-45.164-240,v3.6.25,3.48,12.0,400,-1826,2249,7179,-2926,2239,6846,-1972,2170,7158,-2041,1979,7216,0,0,0,-69,-191,58,211.2,1389.5,0.454,-0.069,0.942,-4.156,0.094,-3.766,214.7,0,0.9726,-0.0846,0.2144,0.0323,1.7,25.0,0.0
18191,2026-08-30_16-02-45.192-240,v3.6.25,3.48,12.0,400,-1763,2255,7193,-2893,2244,6858,-1909,2175,7172,-2006,1984,7222,0,0,0,-97,-191,50,220.0,1447.2,0.464,-0.073,0.956,-4.609,0.250,-2.969,222.1,0,0.9726,-0.0835,0.2145,0.0317,1.6,25.0,0.0
18243,2026-08-30_16-02-45.244-240,v3.6.25,3.48,12.0,400,-1797,2247,7199,-2893,2244,6858,-1943,2167,7178,-2006,1984,7222,0,0,0,-63,-183,44,198.5,1305.8,0.463,-0.057,0.958,-6.125,0.016,0.188,204.0,0,0.9727,-0.0829,0.2146,0.0314,1.6,25.0,0.0
18269,2026-08-30_16-02-45.270-240,v3.6.25,3.48,12.0,400,-1780,2250,7184,-2875,2250,6866,-1926,2170,7163,-1987,1990,7227,0,0,0,-61,-180,64,200.5,1319.4,0.466,-0.085,0.953,-7.484,0.016,3.172,205.8,0,0.9727,-0.0833,0.2144,0.0309,1.5,25.0,0.0
18315,2026-08-30_16-02-45.316-240,v3.6.25,3.48,12.0,400,-1780,2250,7184,-2892,2248,6843,-1926,2170,7163,-2008,1988,7208,0,0,0,-82,-182,45,204.6,1346.2,0.444,-0.122,0.954,-3.406,-0.875,0.344,209.2,0,0.9726,-0.0839,0.2146,0.0307,1.5,25.0,0.0
18356,2026-08-30_16-02-45.359-240,v3.6.25,3.48,12.0,400,-1797,2240,7176,-2892,2248,6843,-1943,2160,7155,-2008,1988,7208,0,0,0,-65,-172,53,191.4,1258.9,0.448,-0.085,0.941,-0.625,-1.266,-2.219,198.0,0,0.9727,-0.0829,0.2147,0.0306,1.5,25.0,0.0
