time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
1250186,2026-08-30_09-29-54.188-240,v3.6.25,3.46,12.0,400,4025,5220,4224,3349,5271,4873,3934,5125,4152,3973,5159,4193,0,0,0,39,34,41,66.0,434.3,0.311,0.147,1.018,-1.953,-1.016,-2.516,92.9,1,-0.6062,-0.7104,0.3053,-0.1861,344.4,-39.4,0.0
1250236,2026-08-30_09-29-54.238-240,v3.6.25,3.46,12.0,400,4040,5202,4191,3402,5263,4861,3950,5107,4119,4024,5151,4172,0,0,0,74,44,53,101.1,665.1,0.303,0.124,0.993,-4.250,-0.250,1.000,122.3,1,-0.6066,-0.7102,0.3051,-0.1859,344.4,-39.4,0.0
1250265,2026-08-30_09-29-54.267-240,v3.6.25,3.46,12.0,400,4053,5212,4182,3386,5270,4858,3963,5117,4110,4007,5158,4172,0,0,0,44,41,62,86.4,568.3,0.333,0.126,1.004,-6.359,-0.875,2.875,109.9,1,-0.6073,-0.7097,0.3050,-0.1855,344.4,-39.3,0.0
1250305,2026-08-30_09-29-54.307-240,v3.6.25,3.46,12.0,400,4035,5220,4185,3386,5270,4858,3944,5125,4113,4007,5158,4172,0,0,0,63,33,59,92.4,607.9,0.334,0.080,1.005,-6.797,-0.625,3.297,115.0,1,-0.6082,-0.7092,0.3049,-0.1850,344.5,-39.3,0.0
1250339,2026-08-30_09-29-54.340-240,v3.6.25,3.46,12.0,400,4035,5220,4185,3373,5261,4873,3944,5125,4113,3997,5149,4189,0,0,0,53,24,76,95.7,629.7,0.305,0.066,1.000,-3.844,-1.078,0.094,117.8,1,-0.6084,-0.7091,0.3048,-0.1847,344.5,-39.3,0.0
1250364,2026-08-30_09-29-54.365-240,v3.6.25,3.46,12.0,400,4033,5219,4212,3373,5261,4873,3942,5124,4140,3997,5149,4189,0,0,0,55,25,49,77.8,511.8,0.325,0.107,1.015,-2.688,-1.453,-1.641,102.7,1,-0.6084,-0.7092,0.3046,-0.1845,344.5,-39.2,0.0
1250390,2026-08-30_09-29-54.391-240,v3.6.25,3.46,12.0,400,4033,5219,4212,3363,5263,4867,3942,5124,4140,3986,5151,4185,0,0,0,44,27,45,68.5,450.5,0.330,0.121,1.028,-3.016,-1.219,-1.484,94.9,1,-0.6084,-0.7093,0.3044,-0.1844,344.5,-39.2,0.0
1250416,2026-08-30_09-29-54.418-240,v3.6.25,3.46,12.0,400,4041,5212,4196,3363,5263,4867,3951,5117,4124,3986,5151,4185,0,0,0,35,34,61,78.1,513.9,0.326,0.112,1.018,-4.453,-0.703,0.203,103.0,1,-0.6087,-0.7092,0.3042,-0.1841,344.5,-39.2,0.0
1250444,2026-08-30_09-29-54.445-240,v3.6.25,3.46,12.0,400,4041,5212,4196,3360,5276,4869,3951,5117,4124,3983,5164,4187,0,0,0,32,47,63,84.9,558.3,0.322,0.088,1.000,-4.578,-0.844,1.328,108.7,1,-0.6092,-0.7090,0.3041,-0.1838,344.5,-39.1,0.0
1250475,2026-08-30_09-29-54.476-240,v3.6.25,3.46,12.0,400,4031,5219,4204,3360,5276,4869,3940,5124,4132,3983,5164,4187,0,0,0,43,40,55,80.5,529.3,0.314,0.067,1.007,-3.500,-0.328,-0.203,105.0,1,-0.6094,-0.7089,0.3039,-0.1837,344.5,-39.1,0.0
1250501,2026-08-30_09-29-54.502-240,v3.6.25,3.46,12.0,400,4027,5224,4198,3368,5270,4875,3936,5129,4126,3992,5158,4191,0,0,0,56,29,65,90.6,595.8,0.324,0.087,1.018,-2.188,-0.922,-1.156,113.5,1,-0.6094,-0.7089,0.3038,-0.1836,344.5,-39.1,0.0
1250557,2026-08-30_09-29-54.558-240,v3.6.25,3.46,12.0,400,4027,5224,4198,3370,5267,4869,3936,5129,4126,3993,5155,4185,0,0,0,57,26,59,86.1,566.2,0.327,0.090,1.021,-1.812,-0.859,-1.234,109.7,1,-0.6093,-0.7090,0.3038,-0.1836,344.5,-39.1,0.0
