time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
3707944,2026-09-11_09-25-25.945-240,v5.1.3,3.45,12.0,400,2061,6282,4180,1624,6192,4556,13227.47,40731.45,26832.52,14263.61,41136.31,26836.54,0.00,0.00,0.00,1036.14,404.86,4.02,1112.44,1112.44,0.526,0.107,0.952,-5.438,1.531,0.188,10718,179.4,0,-0.7490,-0.1196,-0.3837,-0.5267,80.3,26.7,0.0
3707968,2026-09-11_09-25-25.968-240,v5.1.3,3.45,12.0,400,2055,6287,4171,1627,6194,4549,13187.50,40766.25,26773.52,14275.18,41148.34,26788.06,0.00,0.00,0.00,1087.68,382.09,14.54,1152.93,1152.93,0.516,0.100,0.962,-6.281,1.578,0.125,10718,184.5,0,-0.7496,-0.1183,-0.3836,-0.5263,80.2,26.8,0.0
3707991,2026-09-11_09-25-25.992-240,v5.1.3,3.45,12.0,400,2033,6294,4164,1613,6198,4553,13041.58,40815.26,26727.41,14186.55,41173.84,26828.66,0.00,0.00,0.00,1144.97,358.58,101.24,1204.07,1204.07,0.511,0.088,0.954,-6.641,1.641,0.141,10718,191.0,0,-0.7503,-0.1169,-0.3834,-0.5257,80.1,26.9,0.0
3708011,2026-09-11_09-25-25.012-240,v5.1.3,3.45,12.0,400,2035,6300,4163,1611,6193,4531,13054.49,40854.86,26720.49,14150.03,41136.85,26689.92,0.00,0.00,0.00,1095.54,281.98,-30.57,1131.66,1131.66,0.506,0.075,0.972,-6.438,1.188,-0.234,10718,181.8,0,-0.7508,-0.1158,-0.3833,-0.5253,80.0,27.0,0.0
3708033,2026-09-11_09-25-25.033-240,v5.1.3,3.45,12.0,400,2038,6300,4158,1611,6213,4536,13074.33,40855.34,26687.91,14151.32,41268.38,26720.05,0.00,0.00,0.00,1076.99,413.03,32.14,1153.93,1153.93,0.505,0.074,0.966,-6.094,1.266,-0.609,10718,184.6,0,-0.7514,-0.1148,-0.3832,-0.5248,79.9,27.1,0.0
3708058,2026-09-11_09-25-25.058-240,v5.1.3,3.45,12.0,400,2026,6302,4158,1590,6211,4518,12994.83,40869.52,26687.76,13993.45,41249.87,26627.46,0.00,0.00,0.00,998.62,380.35,-60.30,1070.30,1070.30,0.515,0.080,0.971,-5.641,0.844,-0.625,10718,174.0,0,-0.7520,-0.1137,-0.3831,-0.5242,79.8,27.2,0.0
3708078,2026-09-11_09-25-26.079-240,v5.1.3,3.45,12.0,400,2016,6312,4146,1592,6224,4515,12928.13,40938.09,26608.87,14000.53,41334.38,26604.68,0.00,0.00,0.00,1072.40,396.29,-4.19,1143.29,1143.29,0.507,0.072,0.982,-4.516,0.547,-1.625,10718,183.3,0,-0.7525,-0.1130,-0.3831,-0.5236,79.8,27.3,0.0
3708098,2026-09-11_09-25-26.098-240,v5.1.3,3.45,12.0,400,2028,6313,4146,1604,6225,4515,13007.47,40943.73,26608.81,14079.36,41342.09,26591.48,0.00,0.00,0.00,1071.89,398.36,-17.33,1143.65,1143.65,0.512,0.079,0.968,-3.766,0.422,-2.547,10718,183.3,0,-0.7530,-0.1125,-0.3831,-0.5231,79.7,27.3,0.0
3708123,2026-09-11_09-25-26.123-240,v5.1.3,3.45,12.0,400,2012,6310,4142,1578,6221,4507,12901.78,40925.77,26582.94,13900.08,41311.91,26568.84,0.00,0.00,0.00,998.30,386.14,-14.10,1070.47,1070.47,0.510,0.100,0.984,-3.562,0.156,-2.938,10718,174.0,0,-0.7535,-0.1120,-0.3832,-0.5223,79.6,27.4,0.0
3708144,2026-09-11_09-25-26.145-240,v5.1.3,3.45,12.0,400,2022,6306,4142,1587,6233,4516,12968.15,40898.56,26583.22,13966.79,41392.84,26615.66,0.00,0.00,0.00,998.64,494.28,32.44,1114.75,1114.75,0.516,0.115,0.975,-4.703,0.062,-1.312,10718,179.7,0,-0.7541,-0.1112,-0.3830,-0.5218,79.5,27.5,0.0
