time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
291104,2026-09-11_08-28-29.104-240,v5.1.3,3.45,12.0,400,1546,2195,7316,448,2143,7639,10017.70,13397.81,47548.35,10891.70,15217.76,48355.72,0.00,0.00,0.00,874.01,1819.95,807.37,2174.39,2174.39,0.456,0.150,0.977,-4.484,-2.188,0.094,6928,314.8,0,0.1752,-0.2855,0.1092,0.9359,161.1,34.9,0.0
291124,2026-09-11_08-28-29.125-240,v5.1.3,3.45,12.0,400,1557,2204,7301,451,2159,7634,10090.04,13458.41,47449.95,10902.40,15321.38,48318.47,0.00,0.00,0.00,812.36,1862.98,868.52,2210.19,2210.19,0.448,0.135,0.980,-5.469,-1.766,0.547,6928,319.4,0,0.1747,-0.2853,0.1093,0.9360,161.2,34.9,0.0
291144,2026-09-11_08-28-29.145-240,v5.1.3,3.45,12.0,400,1520,2205,7313,465,2158,7634,9845.10,13466.20,47528.17,10994.84,15316.23,48303.27,0.00,0.00,0.00,1149.74,1850.03,775.09,2311.99,2311.99,0.460,0.116,0.973,-5.938,-0.688,1.156,6928,332.4,0,0.1746,-0.2849,0.1080,0.9363,161.1,34.8,0.0
291164,2026-09-11_08-28-29.165-240,v5.1.3,3.45,12.0,400,1551,2206,7349,445,2156,7607,10050.05,13465.66,47762.60,10833.20,15295.86,48151.66,0.00,0.00,0.00,783.15,1830.20,389.06,2028.38,2028.38,0.447,0.078,0.974,-5.828,-0.938,0.297,6928,296.2,0,0.1750,-0.2851,0.1068,0.9363,161.0,34.8,0.0
291185,2026-09-11_08-28-29.186-240,v5.1.3,3.45,12.0,400,1563,2193,7286,416,2145,7656,10130.41,13387.32,47352.96,10699.57,15231.06,48499.89,0.00,0.00,0.00,569.15,1843.74,1146.92,2244.71,2244.71,0.463,0.063,0.995,-2.656,-0.469,-3.844,6928,323.8,0,0.1755,-0.2851,0.1065,0.9363,161.0,34.8,0.0
291206,2026-09-11_08-28-29.207-240,v5.1.3,3.45,12.0,400,1575,2182,7338,440,2145,7627,10210.24,13306.83,47692.54,10825.10,15227.63,48287.05,0.00,0.00,0.00,614.85,1920.79,594.51,2102.60,2102.60,0.460,0.090,1.010,0.297,0.500,-7.719,6928,305.7,0,0.1761,-0.2853,0.1071,0.9360,160.9,34.9,0.0
291228,2026-09-11_08-28-29.228-240,v5.1.3,3.45,12.0,400,1540,2208,7322,502,2146,7610,9977.25,13483.30,47586.55,11214.21,15236.82,48109.71,0.00,0.00,0.00,1236.96,1753.52,523.16,2208.76,2208.76,0.455,0.137,0.985,0.859,0.344,-8.203,6928,319.2,0,0.1759,-0.2848,0.1093,0.9359,161.0,34.9,0.0
291250,2026-09-11_08-28-29.251-240,v5.1.3,3.45,12.0,400,1623,2198,7289,481,2142,7649,10527.17,13415.41,47372.01,11120.53,15216.46,48384.06,0.00,0.00,0.00,593.36,1801.05,1012.05,2149.45,2149.45,0.418,0.167,0.971,-1.250,0.594,-5.188,6924,311.6,0,0.1758,-0.2851,0.1114,0.9356,161.1,34.9,0.0
291271,2026-09-11_08-28-29.272-240,v5.1.3,3.45,12.0,400,1610,2212,7304,487,2154,7622,10440.32,13506.83,47468.80,11127.15,15289.91,48202.44,0.00,0.00,0.00,686.84,1783.08,733.63,2046.79,2046.79,0.407,0.155,0.947,-3.797,0.391,-1.172,6924,298.5,0,0.1755,-0.2856,0.1123,0.9354,161.2,35.0,0.0
291289,2026-09-11_08-28-29.290-240,v5.1.3,3.45,12.0,400,1565,2217,7312,566,2165,7621,10142.22,13542.18,47520.70,11644.06,15369.16,48108.32,0.00,0.00,0.00,1501.84,1826.98,587.62,2436.94,2436.94,0.413,0.147,0.974,-5.344,-0.312,0.750,6924,348.3,0,0.1753,-0.2862,0.1124,0.9353,161.2,35.1,0.0
