time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
2007357,2026-09-11_08-57-05.357-240,v5.1.3,3.44,12.0,3200,19401,19999,55697,10503,19596,60134,15841.01,15322.05,45222.41,16295.44,17227.68,46586.29,0.00,0.00,0.00,454.43,1905.63,1363.88,2387.06,2387.06,1.009,0.094,0.531,-4.172,-0.188,0.250,9195,342.0,0,-0.9482,-0.0411,0.0004,-0.3150,36.7,-1.5,0.0
2007468,2026-09-11_08-57-05.468-240,v5.1.3,3.44,12.0,3200,19418,20078,55679,10533,19686,60095,15854.54,15387.42,45207.07,16312.34,17300.58,46549.72,0.00,0.00,0.00,457.80,1913.16,1342.65,2381.69,2381.69,1.015,0.080,0.523,-3.812,-0.438,-0.094,9194,341.3,0,-0.9481,-0.0411,0.0046,-0.3152,36.7,-2.0,0.0
2007577,2026-09-11_08-57-05.577-240,v5.1.3,3.44,12.0,3200,19428,20039,55703,10589,19625,60178,15863.07,15354.69,45226.95,16371.58,17253.44,46609.55,0.00,0.00,0.00,508.51,1898.75,1382.59,2403.20,2403.20,1.010,0.086,0.526,-4.031,-0.859,0.031,9199,344.0,0,-0.9481,-0.0418,0.0073,-0.3151,36.7,-2.3,0.0
2007682,2026-09-11_08-57-05.683-240,v5.1.3,3.44,12.0,3200,19459,20043,55704,10592,19648,60098,15888.68,15357.67,45227.74,16362.34,17270.36,46544.56,0.00,0.00,0.00,473.66,1912.69,1316.82,2369.97,2369.97,1.003,0.078,0.544,-4.484,-0.797,0.188,9188,339.8,0,-0.9485,-0.0386,0.0045,-0.3145,36.6,-1.9,0.0
2007788,2026-09-11_08-57-05.789-240,v5.1.3,3.44,12.0,3200,19365,20080,55585,10490,19658,60058,15810.69,15391.29,45130.48,16272.54,17276.33,46526.21,0.00,0.00,0.00,461.86,1885.03,1395.73,2390.55,2390.55,1.000,0.085,0.539,-4.000,-0.516,-0.125,9188,342.4,0,-0.9484,-0.0398,0.0025,-0.3144,36.6,-1.7,0.0
2007894,2026-09-11_08-57-05.895-240,v5.1.3,3.44,12.0,3200,19413,20090,55610,10536,19681,60054,15850.31,15398.62,45150.76,16309.25,17295.57,46516.43,0.00,0.00,0.00,458.94,1896.95,1365.67,2382.04,2382.04,1.005,0.084,0.526,-4.156,-1.109,0.047,9193,341.3,0,-0.9484,-0.0410,0.0059,-0.3144,36.6,-2.1,0.0
2007999,2026-09-11_08-57-06.000-240,v5.1.3,3.44,12.0,3200,19380,20021,55665,10545,19618,60086,15823.49,15341.00,45196.15,16322.78,17245.02,46541.71,0.00,0.00,0.00,499.28,1904.02,1345.55,2384.34,2384.34,1.003,0.086,0.537,-4.172,-0.859,0.438,9201,341.6,0,-0.9485,-0.0401,0.0041,-0.3142,36.6,-1.9,0.0
2008105,2026-09-11_08-57-06.106-240,v5.1.3,3.44,12.0,3200,19338,20046,55647,10486,19646,60082,15788.59,15362.38,45181.27,16272.90,17267.05,46546.20,0.00,0.00,0.00,484.31,1904.67,1364.92,2392.77,2392.77,1.002,0.082,0.540,-4.203,-0.781,0.062,9197,342.7,0,-0.9486,-0.0389,0.0030,-0.3139,36.6,-1.7,0.0
2008211,2026-09-11_08-57-06.212-240,v5.1.3,3.44,12.0,3200,19389,20054,55636,10518,19668,60129,15830.71,15368.67,45172.25,16305.18,17286.51,46579.32,0.00,0.00,0.00,474.47,1917.84,1407.07,2425.50,2425.50,1.008,0.087,0.537,-4.219,-0.734,0.281,9197,346.9,0,-0.9485,-0.0407,0.0038,-0.3140,36.6,-1.9,0.0
2008317,2026-09-11_08-57-06.317-240,v5.1.3,3.44,12.0,3200,19403,20101,55632,10531,19687,60112,15841.97,15407.41,45168.59,16313.02,17301.77,46563.64,0.00,0.00,0.00,471.05,1894.37,1395.06,2399.31,2399.31,1.008,0.083,0.539,-3.844,-1.000,0.094,9198,343.5,0,-0.9486,-0.0397,0.0042,-0.3141,36.6,-1.9,0.0
2008422,2026-09-11_08-57-06.423-240,v5.1.3,3.44,12.0,3200,19428,20030,55745,10572,19639,60228,15863.13,15346.51,45261.24,16364.14,17265.83,46651.87,0.00,0.00,0.00,501.01,1919.33,1390.62,2422.53,2422.53,1.005,0.081,0.535,-4.031,-0.328,0.422,9198,346.5,0,-0.9485,-0.0391,0.0044,-0.3143,36.6,-1.9,0.0
2008528,2026-09-11_08-57-06.528-240,v5.1.3,3.44,12.0,3200,19382,20023,55749,10557,19625,60239,15825.14,15341.12,45264.56,16353.69,17254.48,46662.93,0.00,0.00,0.00,528.55,1913.36,1398.37,2428.12,2428.12,1.004,0.084,0.537,-3.797,-0.781,0.406,9199,347.2,0,-0.9484,-0.0400,0.0040,-0.3147,36.6,-1.9,0.0
2008633,2026-09-11_08-57-06.634-240,v5.1.3,3.44,12.0,3200,19341,20043,55765,10501,19655,60191,15791.10,15357.75,45277.42,16300.13,17277.15,46631.62,0.00,0.00,0.00,509.02,1919.40,1354.20,2403.55,2403.55,1.006,0.082,0.537,-4.234,-0.500,0.312,9199,344.1,0,-0.9484,-0.0389,0.0040,-0.3145,36.6,-1.8,0.0
2008760,2026-09-11_08-57-06.760-240,v5.1.3,3.44,12.0,3200,19455,20048,55741,10603,19696,60164,15885.34,15361.17,45257.83,16379.27,17311.23,46595.49,0.00,0.00,0.00,493.93,1950.06,1337.66,2415.79,2415.79,1.003,0.084,0.533,-4.172,-0.672,-0.141,9196,345.6,0,-0.9484,-0.0409,0.0046,-0.3145,36.6,-2.0,0.0
2008865,2026-09-11_08-57-06.866-240,v5.1.3,3.44,12.0,3200,19373,20069,55692,10507,19685,60213,15817.38,15380.21,45217.73,16307.32,17302.23,46648.11,0.00,0.00,0.00,489.94,1922.02,1430.37,2445.43,2445.43,1.001,0.082,0.538,-4.016,-0.500,0.719,9197,349.4,0,-0.9485,-0.0386,0.0032,-0.3145,36.6,-1.7,0.0
2008971,2026-09-11_08-57-07.971-240,v5.1.3,3.44,12.0,3200,19370,20072,55703,10489,19687,60205,15814.88,15382.52,45226.67,16291.34,17303.45,46644.11,0.00,0.00,0.00,476.45,1920.93,1417.44,2434.36,2434.36,1.011,0.083,0.537,-4.266,-0.656,-0.062,9210,348.0,0,-0.9484,-0.0397,0.0046,-0.3144,36.6,-1.9,0.0
2009076,2026-09-11_08-57-07.077-240,v5.1.3,3.44,12.0,3200,19382,20121,55665,10505,19751,60171,15824.48,15423.54,45195.29,16298.09,17355.08,46613.80,0.00,0.00,0.00,473.62,1931.54,1418.50,2442.81,2442.81,1.000,0.085,0.541,-4.047,-0.594,0.422,9210,349.1,0,-0.9485,-0.0394,0.0023,-0.3144,36.6,-1.7,0.0
