time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
921765,2026-08-30_09-24-25.767-240,v3.6.25,3.47,12.0,400,2637,865,7224,1408,745,7653,2582,695,7188,2598,685,7251,0,0,0,16,-10,63,65.8,432.7,0.620,0.100,0.871,3.672,-1.922,-1.797,92.6,1,-0.0782,-0.2279,0.0200,0.9703,190.3,26.0,0.0
921816,2026-08-30_09-24-25.818-240,v3.6.25,3.47,12.0,400,2632,858,7225,1408,745,7653,2577,688,7189,2598,685,7251,0,0,0,21,-3,62,65.5,431.1,0.628,0.206,0.889,0.250,-2.047,0.422,92.4,1,-0.0787,-0.2277,0.0215,0.9703,190.4,26.0,0.0
921844,2026-08-30_09-24-25.846-240,v3.6.25,3.47,12.0,400,2647,837,7213,1439,761,7654,2593,667,7178,2629,701,7247,0,0,0,36,34,69,84.9,558.7,0.629,0.181,0.885,-5.781,-1.312,7.250,108.7,1,-0.0792,-0.2276,0.0214,0.9703,190.5,26.0,0.0
921872,2026-08-30_09-24-25.874-240,v3.6.25,3.47,12.0,400,2647,837,7213,1439,761,7654,2593,667,7178,2629,701,7247,0,0,0,36,34,69,84.9,558.7,0.604,0.069,0.888,-5.781,-1.516,6.859,108.7,1,-0.0795,-0.2276,0.0212,0.9703,190.5,26.0,0.0
921900,2026-08-30_09-24-25.901-240,v3.6.25,3.47,12.0,400,2589,831,7288,1453,711,7631,2535,660,7252,2640,652,7222,0,0,0,105,-8,-30,109.5,720.4,0.600,0.022,0.897,-0.344,-2.109,0.172,129.3,1,-0.0795,-0.2277,0.0225,0.9702,190.5,26.0,0.0
921932,2026-08-30_09-24-25.933-240,v3.6.25,3.47,12.0,400,2634,822,7227,1453,711,7631,2580,652,7192,2640,652,7222,0,0,0,60,0,30,67.1,441.3,0.633,0.098,0.877,5.125,-2.250,-5.594,93.7,1,-0.0797,-0.2276,0.0253,0.9702,190.7,25.9,0.0
921973,2026-08-30_09-24-25.974-240,v3.6.25,3.47,12.0,400,2634,822,7227,1409,709,7663,2580,652,7192,2602,650,7261,0,0,0,22,-2,69,72.4,476.6,0.645,0.182,0.902,2.016,-1.266,-1.438,98.3,1,-0.0802,-0.2276,0.0272,0.9701,190.8,25.9,0.0
922002,2026-08-30_09-24-25.003-240,v3.6.25,3.47,12.0,400,2689,809,7204,1463,697,7647,2635,638,7169,2653,638,7236,0,0,0,18,0,67,69.4,456.4,0.642,0.195,0.899,-2.672,-0.547,4.906,95.7,1,-0.0808,-0.2276,0.0278,0.9700,190.9,25.9,0.0
922047,2026-08-30_09-24-25.048-240,v3.6.25,3.47,12.0,400,2675,805,7219,1463,697,7647,2621,634,7184,2653,638,7236,0,0,0,32,4,52,61.2,402.6,0.618,0.077,0.881,-8.016,-0.719,12.484,88.8,1,-0.0815,-0.2275,0.0267,0.9700,190.9,25.9,0.0
922079,2026-08-30_09-24-25.080-240,v3.6.25,3.47,12.0,400,2675,805,7219,1435,692,7663,2621,634,7184,2628,633,7257,0,0,0,7,-1,73,73.3,482.5,0.593,-0.009,0.895,-1.016,-0.891,2.734,99.0,1,-0.0815,-0.2279,0.0273,0.9699,190.9,26.0,0.0
