time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
1815698,2026-09-11_08-53-53.699-240,v5.1.3,3.41,12.0,1600,9556,9983,28223,5377,9797,29795,15602.31,15284.23,45832.78,16426.71,17216.30,46114.92,0.00,0.00,0.00,824.40,1932.06,282.14,2119.46,2119.46,1.003,0.068,0.544,-4.031,-0.953,-0.156,8889,307.8,0,-0.9510,-0.0366,-0.0005,-0.3070,35.7,-1.2,0.0
1815763,2026-09-11_08-53-53.763-240,v5.1.3,3.41,12.0,1600,9595,10006,28207,5349,9801,29827,15666.50,15322.00,45806.32,16389.26,17223.65,46173.89,0.00,0.00,0.00,722.76,1901.65,367.57,2067.30,2067.30,1.014,0.076,0.514,-4.297,-0.750,0.031,8889,301.2,0,-0.9510,-0.0375,0.0025,-0.3070,35.7,-1.6,0.0
1815824,2026-09-11_08-53-53.825-240,v5.1.3,3.41,12.0,1600,9599,10009,28223,5345,9812,29787,15673.08,15326.30,45832.34,16370.99,17239.62,46110.42,0.00,0.00,0.00,697.92,1913.32,278.09,2055.53,2055.53,1.008,0.084,0.525,-4.328,-0.391,0.266,8896,299.7,0,-0.9509,-0.0390,0.0044,-0.3071,35.7,-1.9,0.0
1815883,2026-09-11_08-53-53.883-240,v5.1.3,3.41,12.0,1600,9577,10039,28209,5371,9843,29682,15636.29,15376.79,45809.01,16383.03,17285.91,45933.79,0.00,0.00,0.00,746.75,1909.13,124.78,2053.77,2053.77,1.009,0.096,0.531,-4.484,0.156,0.328,8896,299.4,0,-0.9509,-0.0407,0.0046,-0.3069,35.7,-1.9,0.0
1815942,2026-09-11_08-53-54.943-240,v5.1.3,3.41,12.0,1600,9586,10001,28165,5359,9804,29730,15651.67,15315.44,45737.98,16378.66,17224.22,46015.20,0.00,0.00,0.00,726.99,1908.78,277.21,2061.26,2061.26,1.004,0.096,0.542,-3.922,-0.516,0.344,8896,300.4,0,-0.9508,-0.0420,0.0033,-0.3069,35.7,-1.8,0.0
1815997,2026-09-11_08-53-54.998-240,v5.1.3,3.41,12.0,1600,9560,10005,28362,5364,9817,29894,15608.65,15315.48,46058.85,16431.70,17253.29,46277.07,0.00,0.00,0.00,823.04,1937.81,218.22,2116.63,2116.63,1.005,0.083,0.534,-3.969,-0.500,0.312,8893,307.5,0,-0.9509,-0.0409,0.0041,-0.3069,35.7,-1.9,0.0
1816055,2026-09-11_08-53-54.056-240,v5.1.3,3.41,12.0,1600,9650,10002,28198,5383,9818,29710,15757.51,15314.62,45791.73,16411.89,17246.72,45976.15,0.00,0.00,0.00,654.38,1932.10,184.41,2048.22,2048.22,1.005,0.081,0.538,-3.938,-0.484,-0.031,8893,298.7,0,-0.9509,-0.0402,0.0042,-0.3069,35.7,-1.9,0.0
1816113,2026-09-11_08-53-54.113-240,v5.1.3,3.41,12.0,1600,9538,9956,28216,5326,9765,29732,15572.90,15240.26,45821.84,16326.95,17159.84,46028.39,0.00,0.00,0.00,754.05,1919.58,206.56,2072.69,2072.69,1.005,0.084,0.537,-4.203,-0.547,0.375,8904,301.9,0,-0.9509,-0.0401,0.0044,-0.3069,35.7,-1.9,0.0
1816173,2026-09-11_08-53-54.174-240,v5.1.3,3.41,12.0,1600,9620,10016,28260,5369,9810,29867,15707.72,15336.11,45892.49,16432.81,17240.72,46232.49,0.00,0.00,0.00,725.09,1904.61,340.00,2066.13,2066.13,1.005,0.087,0.542,-4.172,-0.781,0.359,8904,301.0,0,-0.9509,-0.0405,0.0037,-0.3068,35.7,-1.8,0.0
1816233,2026-09-11_08-53-54.233-240,v5.1.3,3.41,12.0,1600,9549,10001,28325,5396,9811,29792,15590.51,15310.43,45998.64,16456.42,17239.48,46104.56,0.00,0.00,0.00,865.91,1929.05,105.93,2117.13,2117.13,1.003,0.090,0.540,-4.000,-0.406,0.312,8904,307.5,0,-0.9509,-0.0411,0.0031,-0.3068,35.7,-1.8,0.0
