time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
822373,2026-09-11_08-37-20.375-240,v5.1.3,3.42,12.0,1600,-4749,-7361,29304,-9425,-7548,28723,-7824.15,-13106.41,47890.32,-7323.03,-11510.21,48868.55,0.00,0.00,0.00,501.12,1596.21,978.23,1938.02,1938.02,0.983,0.121,0.542,-4.172,-0.234,0.547,6783,284.7,0,-0.3999,-0.0096,0.0518,0.9151,227.1,-1.4,0.0
822435,2026-09-11_08-37-20.436-240,v5.1.3,3.42,12.0,1600,-4735,-7376,29326,-9404,-7533,28682,-7800.79,-13132.25,47926.42,-7300.62,-11487.14,48796.55,0.00,0.00,0.00,500.17,1645.11,870.12,1927.09,1927.09,0.986,0.112,0.534,-4.203,-0.656,0.438,6779,283.3,0,-0.3997,-0.0091,0.0516,0.9151,227.1,-1.4,0.0
822495,2026-09-11_08-37-20.496-240,v5.1.3,3.42,12.0,1600,-4734,-7387,29379,-9419,-7544,28757,-7798.98,-13152.34,48012.95,-7303.93,-11501.93,48921.45,0.00,0.00,0.00,495.05,1650.41,908.50,1947.90,1947.90,0.990,0.123,0.535,-4.062,-0.578,0.266,6779,285.9,0,-0.3995,-0.0090,0.0520,0.9152,227.1,-1.4,0.0
822554,2026-09-11_08-37-20.554-240,v5.1.3,3.42,12.0,1600,-4732,-7357,29356,-9406,-7533,28777,-7796.08,-13102.02,47974.97,-7277.56,-11482.71,48949.77,0.00,0.00,0.00,518.52,1619.31,974.80,1959.91,1959.91,0.988,0.118,0.537,-2.891,-0.641,-0.266,6785,287.5,0,-0.3998,-0.0091,0.0526,0.9151,227.1,-1.5,0.0
822610,2026-09-11_08-37-20.611-240,v5.1.3,3.42,12.0,1600,-4782,-7376,29270,-9424,-7548,28720,-7878.53,-13129.30,47835.19,-7322.21,-11510.32,48863.46,0.00,0.00,0.00,556.32,1618.97,1028.27,1996.97,1996.97,0.988,0.104,0.533,-3.922,-0.875,0.047,6785,292.2,0,-0.3997,-0.0085,0.0522,0.9151,227.1,-1.5,0.0
822667,2026-09-11_08-37-20.668-240,v5.1.3,3.42,12.0,1600,-4789,-7354,29313,-9414,-7523,28636,-7890.40,-13094.38,47904.86,-7330.37,-11473.23,48725.09,0.00,0.00,0.00,560.02,1621.15,820.23,1901.19,1901.19,0.987,0.109,0.537,-4.078,-0.484,0.094,6775,280.0,0,-0.3995,-0.0084,0.0518,0.9152,227.1,-1.5,0.0
822728,2026-09-11_08-37-20.728-240,v5.1.3,3.42,12.0,1600,-4685,-7360,29243,-9355,-7559,28711,-7718.32,-13103.85,47790.94,-7210.50,-11527.01,48830.43,0.00,0.00,0.00,507.83,1576.84,1039.50,1955.72,1955.72,0.988,0.114,0.537,-3.594,-0.562,-0.172,6775,286.9,0,-0.3995,-0.0084,0.0520,0.9152,227.1,-1.5,0.0
822788,2026-09-11_08-37-20.790-240,v5.1.3,3.42,12.0,1600,-4725,-7387,29269,-9382,-7534,28789,-7784.11,-13148.57,47833.75,-7234.65,-11483.19,48962.53,0.00,0.00,0.00,549.46,1665.38,1128.78,2085.55,2085.55,0.983,0.118,0.538,-3.922,-0.453,0.422,6775,303.5,0,-0.3994,-0.0086,0.0520,0.9153,227.1,-1.5,0.0
822853,2026-09-11_08-37-20.853-240,v5.1.3,3.42,12.0,1600,-4688,-7377,29283,-9377,-7523,28675,-7723.05,-13133.30,47856.39,-7258.63,-11470.48,48777.68,0.00,0.00,0.00,464.42,1662.81,921.28,1956.89,1956.89,0.988,0.137,0.538,-3.562,-0.594,0.250,6777,287.1,0,-0.3994,-0.0090,0.0531,0.9152,227.1,-1.5,0.0
822917,2026-09-11_08-37-21.918-240,v5.1.3,3.42,12.0,1600,-4713,-7312,29335,-9359,-7526,28788,-7765.26,-13027.34,47939.99,-7197.48,-11469.61,48954.45,0.00,0.00,0.00,567.78,1557.73,1014.46,1943.71,1943.71,0.987,0.128,0.536,-3.484,-0.688,-0.594,6777,285.4,0,-0.3993,-0.0093,0.0541,0.9152,227.1,-1.5,0.0
