time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
3660588,2026-09-11_09-24-38.588-240,v5.1.3,3.43,12.0,200,1273,2367,2847,905,2266,3074,16520.05,30250.65,36805.13,17608.27,30615.86,37034.84,0.00,0.00,0.00,1088.22,365.21,229.71,1170.63,1170.63,0.794,0.124,0.813,-4.656,-0.250,1.984,10843,186.8,0,-0.9001,0.0283,-0.1538,-0.4067,49.3,17.5,0.0
3660623,2026-09-11_09-24-38.623-240,v5.1.3,3.43,12.0,200,1284,2369,2848,902,2266,3067,16665.38,30275.02,36817.90,17553.22,30612.63,36951.39,0.00,0.00,0.00,887.84,337.61,133.49,959.20,959.20,0.799,0.096,0.811,-4.922,-0.469,0.438,10844,159.8,0,-0.9009,0.0287,-0.1532,-0.4051,49.1,17.4,0.0
3660650,2026-09-11_09-24-38.651-240,v5.1.3,3.43,12.0,200,1274,2378,2842,897,2263,3073,16532.09,30397.24,36738.46,17501.94,30574.74,37040.05,0.00,0.00,0.00,969.85,177.50,301.60,1031.05,1031.05,0.804,0.109,0.808,-5.422,0.156,-0.766,10844,169.0,0,-0.9016,0.0283,-0.1528,-0.4037,48.9,17.4,0.0
3660673,2026-09-11_09-24-38.673-240,v5.1.3,3.43,12.0,200,1281,2369,2845,907,2265,3070,16625.68,30276.36,36778.80,17626.17,30601.68,36979.25,0.00,0.00,0.00,1000.49,325.32,200.45,1070.98,1070.98,0.786,0.109,0.797,-5.328,0.594,-0.750,10844,174.1,0,-0.9022,0.0279,-0.1523,-0.4026,48.8,17.3,0.0
3660708,2026-09-11_09-24-38.708-240,v5.1.3,3.43,12.0,200,1269,2378,2844,903,2271,3060,16465.94,30397.46,36764.51,17548.73,30675.48,36858.20,0.00,0.00,0.00,1082.79,278.02,93.69,1121.83,1121.83,0.767,0.116,0.807,-6.859,0.328,0.859,10844,180.6,0,-0.9030,0.0276,-0.1521,-0.4008,48.5,17.3,0.0
3660734,2026-09-11_09-24-38.735-240,v5.1.3,3.43,12.0,200,1265,2377,2841,889,2268,3068,16413.12,30385.76,36725.55,17383.33,30636.58,36992.23,0.00,0.00,0.00,970.21,250.82,266.68,1036.98,1036.98,0.752,0.080,0.801,-7.234,-0.156,0.562,10844,169.7,0,-0.9037,0.0287,-0.1520,-0.3993,48.3,17.3,0.0
3660763,2026-09-11_09-24-38.763-240,v5.1.3,3.43,12.0,200,1263,2380,2845,891,2279,3060,16386.34,30424.55,36777.27,17387.24,30777.60,36882.79,0.00,0.00,0.00,1000.90,353.05,105.52,1066.57,1066.57,0.775,0.083,0.809,-5.484,-0.516,-2.344,10837,173.5,0,-0.9044,0.0292,-0.1518,-0.3977,48.1,17.3,0.0
3660794,2026-09-11_09-24-38.795-240,v5.1.3,3.43,12.0,200,1265,2380,2837,890,2279,3058,16412.79,30426.54,36673.01,17369.63,30776.65,36859.26,0.00,0.00,0.00,956.84,350.12,186.25,1035.77,1035.77,0.779,0.136,0.828,-5.750,-0.812,-3.125,10837,169.6,0,-0.9051,0.0276,-0.1527,-0.3959,47.9,17.3,0.0
3660819,2026-09-11_09-24-38.820-240,v5.1.3,3.43,12.0,200,1280,2377,2842,903,2275,3060,16611.59,30383.06,36738.60,17547.03,30727.72,36857.39,0.00,0.00,0.00,935.44,344.66,118.80,1003.97,1003.97,0.782,0.128,0.801,-7.250,-0.531,-0.016,10837,165.5,0,-0.9057,0.0265,-0.1527,-0.3946,47.7,17.3,0.0
3660853,2026-09-11_09-24-38.853-240,v5.1.3,3.43,12.0,200,1260,2382,2843,885,2279,3056,16346.43,30452.03,36750.92,17299.32,30774.92,36844.46,0.00,0.00,0.00,952.89,322.88,93.54,1010.45,1010.45,0.762,0.080,0.821,-7.672,-1.281,-0.094,10837,166.3,0,-0.9066,0.0274,-0.1523,-0.3926,47.5,17.3,0.0
