time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
88889,2026-09-11_08-25-07.890-240,v5.1.3,3.46,12.0,400,1016,5680,5273,341,5810,5559,5960.48,36931.37,34043.84,6772.12,37621.93,35295.99,0.00,0.00,0.00,811.65,690.56,1252.16,1644.25,1644.25,0.663,0.050,0.851,-1.266,-2.031,-2.656,6824,247.2,0,0.4681,0.2654,0.0960,-0.8374,240.1,32.3,0.0
88909,2026-09-11_08-25-07.910-240,v5.1.3,3.46,12.0,400,1051,5681,5282,337,5809,5589,6191.54,36934.68,34102.60,6779.60,37619.11,35493.17,0.00,0.00,0.00,588.06,684.43,1390.57,1657.69,1657.69,0.662,0.065,0.870,-3.797,-1.125,-0.562,6814,248.9,0,0.4686,0.2654,0.0957,-0.8371,240.2,32.3,0.0
88929,2026-09-11_08-25-07.930-240,v5.1.3,3.46,12.0,400,1035,5677,5277,348,5808,5565,6086.15,36909.86,34070.31,6825.30,37610.00,35326.80,0.00,0.00,0.00,739.16,700.14,1256.50,1617.20,1617.20,0.688,0.061,0.865,-5.625,-0.656,0.984,6814,243.7,0,0.4691,0.2652,0.0958,-0.8369,240.3,32.3,0.0
88948,2026-09-11_08-25-07.950-240,v5.1.3,3.46,12.0,400,1054,5672,5314,330,5812,5548,6212.00,36871.79,34312.66,6686.97,37633.02,35237.54,0.00,0.00,0.00,474.98,761.23,924.88,1288.60,1288.60,0.686,0.035,0.876,-7.422,-0.469,1.016,6814,201.8,0,0.4695,0.2649,0.0962,-0.8368,240.3,32.3,0.0
88970,2026-09-11_08-25-07.971-240,v5.1.3,3.46,12.0,400,1009,5685,5330,360,5823,5552,5913.99,36959.04,34415.84,6887.39,37706.93,35229.34,0.00,0.00,0.00,973.40,747.88,813.50,1472.62,1472.62,0.718,0.003,0.866,-6.250,-0.047,-1.922,6814,225.3,0,0.4696,0.2645,0.0963,-0.8368,240.3,32.2,0.0
88989,2026-09-11_08-25-07.989-240,v5.1.3,3.46,12.0,400,1004,5674,5282,337,5812,5534,5881.65,36891.64,34103.25,6717.39,37631.55,35139.82,0.00,0.00,0.00,835.73,739.91,1036.57,1523.28,1523.28,0.674,-0.003,0.871,-5.062,0.656,-4.750,6814,231.8,0,0.4694,0.2648,0.0962,-0.8368,240.3,32.2,0.0
89009,2026-09-11_08-25-07.010-240,v5.1.3,3.46,12.0,400,1026,5681,5295,316,5818,5554,6026.47,36935.05,34187.53,6600.50,37672.31,35291.45,0.00,0.00,0.00,574.03,737.27,1103.92,1446.27,1446.27,0.678,0.023,0.859,-3.984,0.562,-6.094,6814,221.9,0,0.4693,0.2652,0.0957,-0.8368,240.3,32.3,0.0
89030,2026-09-11_08-25-07.030-240,v5.1.3,3.46,12.0,400,1043,5681,5287,323,5817,5554,6138.72,36934.71,34135.27,6646.78,37666.13,35283.68,0.00,0.00,0.00,508.07,731.42,1148.41,1453.26,1453.26,0.667,0.044,0.860,-4.562,0.797,-5.703,6814,222.8,0,0.4691,0.2658,0.0951,-0.8368,240.3,32.3,0.0
89048,2026-09-11_08-25-07.050-240,v5.1.3,3.46,12.0,400,1003,5677,5278,323,5820,5540,5874.84,36911.93,34076.80,6630.59,37683.91,35193.64,0.00,0.00,0.00,755.75,771.98,1116.84,1553.85,1553.85,0.661,0.056,0.863,-6.438,0.594,-4.938,6824,235.7,0,0.4689,0.2662,0.0948,-0.8369,240.3,32.3,0.0
89070,2026-09-11_08-25-07.071-240,v5.1.3,3.46,12.0,400,1002,5684,5279,371,5829,5529,5867.77,36958.12,34082.62,6933.10,37743.69,35069.12,0.00,0.00,0.00,1065.33,785.57,986.50,1650.83,1650.83,0.667,0.070,0.866,-7.719,0.703,-4.031,6824,248.0,0,0.4685,0.2665,0.0948,-0.8369,240.3,32.3,0.0
