time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
193974,2026-09-11_08-26-52.975-240,v5.1.3,3.45,12.0,400,-1592,5537,5161,-2243,5756,5024,-10865.50,35940.70,33293.93,-10494.05,38056.52,34137.71,0.00,0.00,0.00,371.45,2115.82,843.78,2307.95,2307.95,0.465,0.125,0.971,-3.625,-1.250,-4.188,6953,331.9,0,0.9659,-0.0082,0.2536,0.0521,6.4,29.4,0.0
193996,2026-09-11_08-26-52.998-240,v5.1.3,3.45,12.0,400,-1582,5532,5199,-2265,5752,5064,-10798.83,35901.55,33541.86,-10593.06,38035.99,34419.38,0.00,0.00,0.00,205.78,2134.44,877.52,2316.94,2316.94,0.475,0.143,0.979,-4.750,-0.188,-3.484,6953,333.0,0,0.9659,-0.0074,0.2538,0.0508,6.2,29.4,0.0
194016,2026-09-11_08-26-52.017-240,v5.1.3,3.45,12.0,400,-1609,5526,5187,-2192,5743,5110,-10977.39,35865.76,33463.96,-10059.51,37993.19,34636.18,0.00,0.00,0.00,917.88,2127.43,1172.21,2596.64,2596.64,0.468,0.128,0.957,-6.109,-0.281,-2.797,6953,368.7,0,0.9659,-0.0071,0.2538,0.0495,6.1,29.4,0.0
194038,2026-09-11_08-26-52.038-240,v5.1.3,3.45,12.0,400,-1555,5530,5246,-2248,5753,5019,-10619.70,35879.60,33848.29,-10531.92,38035.46,34111.34,0.00,0.00,0.00,87.78,2155.86,263.05,2173.62,2173.62,0.450,0.102,0.961,-6.219,0.609,-3.547,6950,314.7,0,0.9659,-0.0068,0.2541,0.0482,5.9,29.4,0.0
194059,2026-09-11_08-26-52.060-240,v5.1.3,3.45,12.0,400,-1595,5536,5207,-2228,5747,5048,-10885.08,35927.84,33593.67,-10366.62,38003.81,34276.52,0.00,0.00,0.00,518.46,2075.98,682.84,2246.05,2246.05,0.468,0.113,0.955,-4.734,0.969,-5.594,6950,324.0,0,0.9659,-0.0060,0.2545,0.0465,5.7,29.5,0.0
194080,2026-09-11_08-26-52.081-240,v5.1.3,3.45,12.0,400,-1582,5532,5206,-2263,5743,5025,-10798.80,35900.56,33587.46,-10621.77,37969.80,34167.33,0.00,0.00,0.00,177.03,2069.24,579.87,2156.23,2156.23,0.461,0.131,0.972,-4.922,1.375,-6.172,6950,312.5,0,0.9659,-0.0051,0.2549,0.0450,5.6,29.5,0.0
194103,2026-09-11_08-26-52.103-240,v5.1.3,3.45,12.0,400,-1611,5531,5227,-2209,5751,5074,-10990.68,35893.27,33724.23,-10213.34,38036.85,34422.50,0.00,0.00,0.00,777.34,2143.58,698.27,2384.70,2384.70,0.476,0.157,0.988,-6.094,2.094,-5.047,6950,341.7,0,0.9658,-0.0041,0.2555,0.0434,5.4,29.6,0.0
194124,2026-09-11_08-26-52.125-240,v5.1.3,3.45,12.0,400,-1587,5525,5173,-2225,5747,5047,-10831.72,35859.41,33372.90,-10348.01,38003.91,34266.80,0.00,0.00,0.00,483.71,2144.50,893.91,2373.16,2373.16,0.470,0.140,0.972,-7.562,2.781,-3.953,6950,340.2,0,0.9657,-0.0037,0.2562,0.0416,5.2,29.7,0.0
194143,2026-09-11_08-26-52.143-240,v5.1.3,3.45,12.0,400,-1603,5526,5208,-2296,5746,5007,-10937.55,35862.32,33600.80,-10859.61,37982.71,34087.39,0.00,0.00,0.00,77.94,2120.39,486.59,2176.90,2176.90,0.443,0.126,0.950,-7.422,2.812,-5.047,6950,315.1,0,0.9656,-0.0033,0.2568,0.0401,5.0,29.7,0.0
194160,2026-09-11_08-26-52.161-240,v5.1.3,3.45,12.0,400,-1622,5534,5162,-2292,5766,5072,-11064.00,35923.11,33300.53,-10764.56,38126.41,34498.96,0.00,0.00,0.00,299.44,2203.30,1198.43,2525.96,2525.96,0.432,0.131,0.959,-6.984,1.984,-4.797,6950,359.7,0,0.9656,-0.0028,0.2573,0.0388,4.9,29.8,0.0
