time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
14912346,2026-09-11_17-31-57.348-240,v5.1.3,3.44,12.0,800,3956,5541,14003,1902,4895,14835,12868.50,17139.66,45460.14,13802.11,17160.42,46343.53,0.00,0.00,0.00,933.60,20.76,883.39,1285.46,1285.46,0.986,0.040,0.558,-3.141,0.609,3.984,8818,201.4,0,-0.9530,-0.0087,0.0025,-0.3028,35.3,-0.6,0.0
14912380,2026-09-11_17-31-57.380-240,v5.1.3,3.44,12.0,800,3960,5530,14002,1913,4877,14811,12882.03,17103.25,45457.26,13826.93,17099.93,46261.29,0.00,0.00,0.00,944.91,-3.32,804.02,1240.69,1240.69,0.951,0.007,0.624,-2.844,-0.797,0.219,8818,195.7,0,-0.9530,-0.0080,0.0009,-0.3029,35.3,-0.4,0.0
14912411,2026-09-11_17-31-57.413-240,v5.1.3,3.44,12.0,800,3971,5554,13964,1900,4897,14876,12917.76,17184.79,45332.62,13818.05,17170.72,46476.30,0.00,0.00,0.00,900.29,-14.08,1143.68,1455.58,1455.58,0.968,0.052,0.618,-2.984,-1.406,0.359,8815,223.1,0,-0.9530,-0.0083,-0.0005,-0.3030,35.3,-0.2,0.0
14912444,2026-09-11_17-31-57.445-240,v5.1.3,3.44,12.0,800,3989,5549,14014,1898,4895,14741,12977.45,17163.97,45495.71,13736.78,17151.36,46043.57,0.00,0.00,0.00,759.33,-12.61,547.86,936.43,936.43,0.970,-0.001,0.561,-4.344,-2.266,0.641,8815,156.9,0,-0.9530,-0.0067,-0.0001,-0.3028,35.2,-0.2,0.0
14912479,2026-09-11_17-31-57.481-240,v5.1.3,3.44,12.0,800,3966,5536,13979,1904,4881,14765,12901.71,17124.47,45382.11,13771.35,17108.21,46118.14,0.00,0.00,0.00,869.64,-16.26,736.02,1139.42,1139.42,0.999,0.017,0.510,-2.500,-1.109,-0.109,8815,182.8,0,-0.9530,-0.0074,0.0014,-0.3029,35.3,-0.4,0.0
14912516,2026-09-11_17-31-57.516-240,v5.1.3,3.44,12.0,800,3948,5525,14068,1902,4879,14707,12842.49,17082.47,45672.47,13732.80,17096.12,45932.90,0.00,0.00,0.00,890.31,13.65,260.43,927.72,927.72,0.975,0.015,0.557,-3.531,0.000,3.922,8815,155.8,0,-0.9529,-0.0060,0.0009,-0.3034,35.3,-0.3,0.0
14912549,2026-09-11_17-31-57.551-240,v5.1.3,3.44,12.0,800,3985,5547,13997,1886,4891,14766,12964.26,17158.75,45440.39,13711.56,17140.07,46130.68,0.00,0.00,0.00,747.29,-18.67,690.29,1017.49,1017.49,0.969,0.019,0.596,-2.562,-0.266,-0.141,8820,167.2,0,-0.9528,-0.0059,-0.0010,-0.3035,35.3,-0.1,0.0
14912585,2026-09-11_17-31-57.585-240,v5.1.3,3.44,12.0,800,3967,5544,14046,1895,4888,14736,12904.82,17146.04,45600.14,13724.87,17127.89,46029.48,0.00,0.00,0.00,820.05,-18.14,429.34,925.82,925.82,0.969,0.031,0.575,-3.797,-1.609,0.703,8820,155.6,0,-0.9528,-0.0066,-0.0021,-0.3035,35.3,0.0,0.0
14912619,2026-09-11_17-31-57.621-240,v5.1.3,3.44,12.0,800,3991,5545,13969,1893,4891,14771,12984.16,17153.91,45349.23,13737.38,17140.89,46142.93,0.00,0.00,0.00,753.23,-13.03,793.70,1094.29,1094.29,0.983,-0.005,0.530,-3.094,-1.312,0.406,8820,177.0,0,-0.9528,-0.0063,-0.0005,-0.3036,35.3,-0.2,0.0
14912655,2026-09-11_17-31-57.655-240,v5.1.3,3.44,12.0,800,3972,5541,13998,1896,4893,14747,12921.42,17139.38,45443.85,13733.74,17145.30,46064.04,0.00,0.00,0.00,812.31,5.92,620.19,1022.02,1022.02,0.986,0.029,0.539,-3.031,-0.375,0.062,8820,167.8,0,-0.9527,-0.0076,0.0003,-0.3037,35.4,-0.3,0.0
