time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
1862528,2026-09-19_09-53-14.530-240,v5.1.4,3.44,17.0,1600,-3359,21659,22082,-5306,21469,21734,-5960.35,35150.39,35643.20,-3923.88,36019.06,35697.07,0.00,0.00,0.00,2036.47,868.68,53.87,2214.66,2214.66,0.291,0.132,1.020,-4.422,-1.359,1.297,7397,518.2,0,-0.6317,-0.3421,-0.1921,0.6686,272.6,44.4,0.0
1862588,2026-09-19_09-53-14.589-240,v5.1.4,3.44,17.0,1600,-3452,21643,22100,-5350,21448,21766,-6113.60,35125.29,35673.31,-3985.65,35984.95,35761.81,0.00,0.00,0.00,2127.95,859.67,88.50,2296.74,2296.74,0.300,0.213,1.031,-1.141,0.141,-3.547,7401,525.5,0,-0.6319,-0.3438,-0.1884,0.6686,272.8,44.2,0.0
1862644,2026-09-19_09-53-14.645-240,v5.1.4,3.44,17.0,1600,-3376,21641,22060,-5297,21466,21734,-5988.07,35121.71,35607.73,-3908.88,36014.45,35694.52,0.00,0.00,0.00,2079.19,892.73,86.79,2264.40,2264.40,0.287,0.190,1.012,-6.203,0.297,4.859,7401,522.6,0,-0.6330,-0.3413,-0.1908,0.6681,272.8,44.2,0.0
1862701,2026-09-19_09-53-14.702-240,v5.1.4,3.44,17.0,1600,-3421,21654,22051,-5333,21468,21723,-6062.41,35144.42,35592.96,-3971.46,36015.98,35687.43,0.00,0.00,0.00,2090.96,871.56,94.48,2267.30,2267.30,0.283,0.170,1.015,-4.359,-0.453,0.906,7401,522.9,0,-0.6328,-0.3399,-0.1926,0.6686,272.5,44.3,0.0
1862758,2026-09-19_09-53-14.760-240,v5.1.4,3.44,17.0,1600,-3480,21645,22127,-5367,21446,21769,-6159.91,35128.28,35717.47,-4012.63,35981.29,35771.66,0.00,0.00,0.00,2147.28,853.01,54.18,2311.14,2311.14,0.256,0.213,1.001,-4.109,-0.953,0.109,7406,526.8,0,-0.6327,-0.3412,-0.1921,0.6681,272.7,44.3,0.0
1862818,2026-09-19_09-53-14.820-240,v5.1.4,3.44,17.0,1600,-3437,21651,22081,-5392,21462,21714,-6088.89,35138.81,35642.06,-4070.81,36003.80,35690.55,0.00,0.00,0.00,2018.08,864.98,48.49,2196.18,2196.18,0.274,0.135,1.017,-5.594,-1.359,2.250,7406,516.5,0,-0.6322,-0.3386,-0.1950,0.6690,272.3,44.4,0.0
1862878,2026-09-19_09-53-14.880-240,v5.1.4,3.44,17.0,1600,-3542,21694,22076,-5431,21505,21740,-6262.58,35212.20,35633.45,-4130.03,36074.18,35742.19,0.00,0.00,0.00,2132.55,861.98,108.75,2302.74,2302.74,0.292,0.158,1.030,3.922,-1.656,-3.562,7402,526.1,0,-0.6325,-0.3392,-0.1927,0.6692,272.4,44.2,0.0
1862938,2026-09-19_09-53-14.940-240,v5.1.4,3.44,17.0,1600,-3417,21626,22160,-5389,21433,21814,-6055.90,35094.51,35771.48,-4034.90,35961.65,35850.47,0.00,0.00,0.00,2021.01,867.14,78.99,2200.60,2200.60,0.317,0.296,0.992,-6.094,-2.062,3.422,7402,516.9,0,-0.6340,-0.3382,-0.1910,0.6687,272.6,44.0,0.0
1862997,2026-09-19_09-53-14.998-240,v5.1.4,3.44,17.0,1600,-3362,21581,22126,-5337,21390,21752,-5964.48,35020.13,35716.68,-3964.79,35889.82,35737.46,0.00,0.00,0.00,1999.69,869.70,20.78,2180.73,2180.73,0.252,0.242,1.010,-21.734,-1.438,24.969,7402,515.1,0,-0.6382,-0.3295,-0.2010,0.6661,272.5,44.1,0.0
1863054,2026-09-19_09-53-14.054-240,v5.1.4,3.44,17.0,1600,-3888,21569,21952,-5771,21405,21466,-6831.14,35016.86,35435.04,-4763.41,35885.52,35407.07,0.00,0.00,0.00,2067.73,868.66,-27.97,2242.96,2242.96,0.317,0.101,1.011,-23.375,-0.250,29.125,7404,520.7,0,-0.6426,-0.3159,-0.2142,0.6644,272.0,44.0,0.0
1863111,2026-09-19_09-53-14.112-240,v5.1.4,3.44,17.0,1600,-4544,21581,21862,-6412,21448,21270,-7912.83,35053.19,35290.60,-5878.10,35924.93,35280.41,0.00,0.00,0.00,2034.73,871.74,-10.19,2213.63,2213.63,0.247,0.006,1.024,-9.406,-2.250,10.906,7404,518.1,0,-0.6438,-0.3106,-0.2198,0.6639,271.7,44.1,0.0
1863168,2026-09-19_09-53-14.170-240,v5.1.4,3.44,17.0,1600,-4869,21552,21922,-6696,21424,21334,-8448.71,35010.03,35390.52,-6325.29,35879.80,35466.82,0.00,0.00,0.00,2123.42,869.77,76.30,2295.92,2295.92,0.162,0.173,0.973,3.375,-3.094,-6.172,7405,525.5,0,-0.6432,-0.3149,-0.2159,0.6637,272.1,44.1,0.0
1863231,2026-09-19_09-53-15.232-240,v5.1.4,3.44,17.0,1600,-4666,21509,21966,-6575,21384,21412,-8113.55,34933.35,35462.40,-6100.94,35822.34,35557.30,0.00,0.00,0.00,2012.60,888.99,94.90,2202.24,2202.24,0.403,0.139,1.068,-7.078,-2.109,4.250,7405,517.0,0,-0.6448,-0.3104,-0.2155,0.6644,271.9,43.7,0.0
