time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
209833,2026-09-19_09-25-41.835-240,v5.1.4,3.47,17.0,400,-1377,5660,5101,-1905,5656,4939,-9510.29,36870.51,32892.21,-8380.15,37730.32,33176.87,0.00,0.00,0.00,1130.14,859.81,284.66,1448.28,1448.28,0.241,0.149,1.019,-4.078,-0.188,0.531,6179,438.4,0,0.6704,0.3198,0.2462,-0.6227,278.7,46.7,0.0
209855,2026-09-19_09-25-41.858-240,v5.1.4,3.47,17.0,400,-1402,5658,5129,-1905,5651,4859,-9675.57,36855.70,33075.65,-8472.36,37681.09,32665.90,0.00,0.00,0.00,1203.20,825.38,-409.75,1515.54,1515.54,0.239,0.125,1.030,-3.531,-0.391,0.141,6176,446.4,0,0.6704,0.3196,0.2463,-0.6227,278.7,46.7,0.0
209877,2026-09-19_09-25-41.878-240,v5.1.4,3.47,17.0,400,-1422,5660,5117,-1901,5656,4914,-9807.41,36872.14,32997.45,-8383.02,37725.67,33012.30,0.00,0.00,0.00,1424.39,853.53,14.84,1660.61,1660.61,0.244,0.110,1.021,-2.688,-0.297,-1.484,6176,462.9,0,0.6703,0.3193,0.2464,-0.6229,278.6,46.7,0.0
209896,2026-09-19_09-25-41.897-240,v5.1.4,3.47,17.0,400,-1368,5657,5073,-1882,5650,4935,-9450.32,36853.59,32709.46,-8231.96,37693.23,33125.06,0.00,0.00,0.00,1218.36,839.64,415.61,1536.92,1536.92,0.233,0.104,1.030,-1.375,-0.516,-3.156,6176,448.9,0,0.6700,0.3195,0.2464,-0.6231,278.6,46.7,0.0
209917,2026-09-19_09-25-41.919-240,v5.1.4,3.47,17.0,400,-1433,5654,5145,-1887,5654,4905,-9880.13,36829.74,33180.99,-8300.89,37712.54,32938.57,0.00,0.00,0.00,1579.24,882.80,-242.43,1825.40,1825.40,0.236,0.095,1.023,-0.125,-0.391,-4.906,6176,480.5,0,0.6696,0.3198,0.2461,-0.6235,278.5,46.8,0.0
209941,2026-09-19_09-25-41.944-240,v5.1.4,3.47,17.0,400,-1382,5659,5132,-1892,5647,4927,-9543.72,36860.27,33094.82,-8306.39,37670.66,33086.02,0.00,0.00,0.00,1237.34,810.39,-8.80,1479.13,1479.13,0.235,0.164,1.020,-1.188,-0.703,-3.500,6176,442.1,0,0.6696,0.3209,0.2450,-0.6234,278.6,46.7,0.0
209964,2026-09-19_09-25-41.965-240,v5.1.4,3.47,17.0,400,-1372,5667,5131,-1867,5650,4912,-9478.14,36912.45,33087.46,-8160.08,37690.42,32960.37,0.00,0.00,0.00,1318.06,777.98,-127.09,1535.80,1535.80,0.239,0.186,1.029,-4.203,-0.578,0.266,6176,448.8,0,0.6698,0.3213,0.2445,-0.6232,278.7,46.7,0.0
209986,2026-09-19_09-25-41.987-240,v5.1.4,3.47,17.0,400,-1395,5657,5140,-1874,5639,4925,-9629.51,36847.08,33147.45,-8188.28,37620.26,33053.12,0.00,0.00,0.00,1441.23,773.18,-94.33,1638.25,1638.25,0.244,0.173,1.031,-6.688,-0.188,4.031,6176,460.4,0,0.6702,0.3211,0.2446,-0.6228,278.8,46.7,0.0
210008,2026-09-19_09-25-41.010-240,v5.1.4,3.47,17.0,400,-1378,5660,5119,-1874,5646,4894,-9517.18,36868.25,33009.78,-8226.20,37659.64,32853.98,0.00,0.00,0.00,1290.97,791.39,-155.80,1522.23,1522.23,0.236,0.128,1.022,-8.719,-0.188,5.781,6171,447.2,0,0.6705,0.3199,0.2458,-0.6226,278.7,46.7,0.0
210029,2026-09-19_09-25-41.030-240,v5.1.4,3.47,17.0,400,-1417,5654,5086,-1883,5653,4923,-9773.62,36836.12,32795.42,-8253.29,37710.24,33049.11,0.00,0.00,0.00,1520.33,874.12,253.69,1771.97,1771.97,0.244,0.100,1.030,-8.031,-0.391,5.703,6171,474.9,0,0.6707,0.3185,0.2472,-0.6226,278.6,46.7,0.0
