time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
351006,2026-09-19_09-28-02.007-240,v5.1.4,3.47,17.0,800,-3610,11523,9816,-4377,11615,9097,-12335.85,37601.95,31630.53,-10739.50,38603.68,30993.02,0.00,0.00,0.00,1596.36,1001.74,-637.50,1989.53,1989.53,0.190,0.106,1.034,-4.391,0.109,2.344,6394,497.0,0,0.6900,0.3005,0.2869,-0.5927,281.6,48.8,0.0
351039,2026-09-19_09-28-02.040-240,v5.1.4,3.47,17.0,800,-3625,11535,9778,-4374,11625,9122,-12385.33,37644.70,31506.07,-10716.25,38639.16,31070.56,0.00,0.00,0.00,1669.08,994.46,-435.51,1991.09,1991.09,0.179,0.057,1.028,-3.797,-1.109,1.906,6400,497.1,0,0.6901,0.2997,0.2877,-0.5926,281.6,48.8,0.0
351072,2026-09-19_09-28-02.074-240,v5.1.4,3.47,17.0,800,-3744,11519,9821,-4335,11626,9084,-12777.79,37593.95,31648.14,-10610.21,38641.03,30926.11,0.00,0.00,0.00,2167.58,1047.08,-722.03,2513.19,2513.19,0.183,0.068,1.026,-2.062,-0.375,-0.828,6400,544.2,0,0.6900,0.2997,0.2878,-0.5926,281.6,48.8,0.0
351108,2026-09-19_09-28-02.108-240,v5.1.4,3.47,17.0,800,-3688,11532,9726,-4368,11619,9084,-12592.64,37640.79,31336.93,-10717.96,38616.00,30945.92,0.00,0.00,0.00,1874.68,975.21,-391.01,2149.04,2149.04,0.185,0.089,1.032,-2.562,-0.812,1.094,6400,512.1,0,0.6904,0.2998,0.2877,-0.5922,281.7,48.8,0.0
351141,2026-09-19_09-28-03.144-240,v5.1.4,3.47,17.0,800,-3691,11520,9746,-4364,11605,9017,-12602.39,37599.96,31402.76,-10742.20,38563.56,30730.23,0.00,0.00,0.00,1860.19,963.61,-672.53,2200.26,2200.26,0.178,0.056,1.022,-3.297,-0.734,2.016,6400,516.8,0,0.6906,0.2990,0.2885,-0.5920,281.6,48.8,0.0
351177,2026-09-19_09-28-03.178-240,v5.1.4,3.47,17.0,800,-3614,11534,9813,-4349,11634,9147,-12349.30,37638.66,31620.30,-10620.47,38672.79,31135.26,0.00,0.00,0.00,1728.83,1034.13,-485.04,2072.09,2072.09,0.192,0.057,1.034,-1.922,-0.672,0.781,6397,504.9,0,0.6908,0.2984,0.2888,-0.5919,281.6,48.8,0.0
351211,2026-09-19_09-28-03.212-240,v5.1.4,3.47,17.0,800,-3628,11515,9856,-4324,11618,9082,-12395.35,37573.64,31761.62,-10574.19,38615.38,30913.77,0.00,0.00,0.00,1821.16,1041.73,-847.85,2262.89,2262.89,0.207,0.051,1.038,-1.047,-0.609,0.453,6397,522.5,0,0.6911,0.2976,0.2886,-0.5920,281.6,48.7,0.0
351247,2026-09-19_09-28-03.248-240,v5.1.4,3.47,17.0,800,-3544,11544,9780,-4390,11633,9141,-12118.40,37670.96,31511.55,-10758.79,38666.25,31140.20,0.00,0.00,0.00,1359.60,995.29,-371.35,1725.40,1725.40,0.201,0.052,1.041,3.531,-0.641,-5.156,6397,469.9,0,0.6909,0.2988,0.2873,-0.5923,281.6,48.7,0.0
351281,2026-09-19_09-28-03.282-240,v5.1.4,3.47,17.0,800,-3646,11539,9855,-4267,11635,9151,-12455.32,37653.77,31757.51,-10348.38,38681.79,31099.87,0.00,0.00,0.00,2106.94,1028.02,-657.64,2434.85,2434.85,0.199,0.112,1.035,5.531,0.156,-8.156,6397,537.5,0,0.6908,0.3018,0.2845,-0.5922,281.9,48.6,0.0
351314,2026-09-19_09-28-03.315-240,v5.1.4,3.47,17.0,800,-3465,11564,9869,-4202,11646,9164,-11859.04,37727.98,31800.67,-10128.21,38723.31,31102.59,0.00,0.00,0.00,1730.83,995.33,-698.08,2115.13,2115.13,0.191,0.148,1.035,2.906,0.250,-5.312,6404,509.0,0,0.6909,0.3044,0.2824,-0.5918,282.2,48.6,0.0
