time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
2350331,2026-09-19_10-01-22.334-240,v5.1.4,3.44,17.0,3200,-13059,44249,41468,-16346,44177,39739,-11189.78,36029.10,33445.97,-9224.19,36842.73,33537.63,0.00,0.00,0.00,1965.59,813.64,91.66,2129.31,2129.31,0.223,0.132,1.015,-1.203,0.750,-3.578,7393,510.3,0,0.1399,-0.4475,0.2034,0.8596,174.0,55.7,0.0
2350443,2026-09-19_10-01-22.444-240,v5.1.4,3.44,17.0,3200,-12653,44399,41444,-16060,44287,39711,-10855.89,36149.21,33423.97,-8996.33,36936.57,33471.54,0.00,0.00,0.00,1859.55,787.36,47.56,2019.93,2019.93,0.242,0.081,1.041,-8.062,-0.703,6.906,7379,499.9,0,0.1385,-0.4489,0.1919,0.8617,173.2,55.8,0.0
2350549,2026-09-19_10-01-22.550-240,v5.1.4,3.44,17.0,3200,-13061,44450,41327,-16387,44388,39549,-11192.42,36197.47,33328.79,-9292.13,37009.66,33388.40,0.00,0.00,0.00,1900.29,812.18,59.62,2067.44,2067.44,0.252,0.082,1.059,-2.703,-0.188,0.078,7385,504.5,0,0.1397,-0.4492,0.1885,0.8621,172.7,55.8,0.0
2350654,2026-09-19_10-01-22.655-240,v5.1.4,3.44,17.0,3200,-13221,44476,41345,-16499,44396,39574,-11324.56,36220.31,33343.55,-9380.88,37015.03,33424.69,0.00,0.00,0.00,1943.68,794.72,81.14,2101.44,2101.44,0.233,0.106,1.032,-1.062,0.578,-4.172,7393,507.7,0,0.1431,-0.4497,0.1885,0.8613,172.1,56.0,0.0
2350759,2026-09-19_10-01-22.760-240,v5.1.4,3.44,17.0,3200,-12945,44503,41322,-16242,44439,39559,-11097.09,36240.14,33323.91,-9172.93,37053.95,33374.31,0.00,0.00,0.00,1924.16,813.81,50.40,2089.79,2089.79,0.237,0.102,1.025,-5.906,0.172,2.516,7393,506.6,0,0.1439,-0.4510,0.1816,0.8619,171.3,56.1,0.0
2350864,2026-09-19_10-01-22.865-240,v5.1.4,3.44,17.0,3200,-13040,44529,41237,-16307,44456,39450,-11175.42,36263.99,33254.45,-9242.85,37063.98,33296.44,0.00,0.00,0.00,1932.58,800.00,41.99,2092.04,2092.04,0.179,0.124,1.037,-7.203,0.406,5.016,7390,506.8,0,0.1433,-0.4534,0.1723,0.8627,170.6,56.3,0.0
2350969,2026-09-19_10-01-22.970-240,v5.1.4,3.44,17.0,3200,-13340,44511,40977,-16579,44460,39018,-11422.17,36256.46,33043.02,-9529.84,37051.69,32990.95,0.00,0.00,0.00,1892.33,795.23,-52.07,2053.30,2053.30,0.271,0.042,1.022,-15.797,-2.953,17.891,7383,503.1,0,0.1377,-0.4542,0.1502,0.8673,169.4,56.0,0.0
2351583,2026-09-19_10-01-23.584-240,v5.1.4,3.44,17.0,3200,-13342,44467,41170,-16492,44456,39419,-11423.93,36216.99,33201.03,-9399.59,37060.19,33298.80,0.00,0.00,0.00,2024.34,843.20,97.77,2195.11,2195.11,0.234,0.090,1.015,-6.094,-1.516,-0.875,7383,516.4,0,0.1592,-0.4506,0.1159,0.8707,162.4,55.3,0.0
2351688,2026-09-19_10-01-23.689-240,v5.1.4,3.44,17.0,3200,-13528,44382,41374,-16819,44408,39592,-11577.18,36145.36,33368.84,-9641.92,37020.12,33485.83,0.00,0.00,0.00,1935.27,874.77,116.99,2127.01,2127.01,0.244,0.123,1.073,0.172,-4.562,-3.734,7386,510.1,0,0.1619,-0.4455,0.1160,0.8728,162.0,54.6,0.0
2351793,2026-09-19_10-01-23.794-240,v5.1.4,3.44,17.0,3200,-13231,44210,41608,-16637,44131,39770,-11331.65,35996.37,33561.02,-9457.69,36801.22,33605.83,0.00,0.00,0.00,1873.96,804.86,44.80,2039.98,2039.98,0.274,0.065,1.011,-2.078,-2.984,7.922,7386,501.8,0,0.1570,-0.4427,0.1090,0.8761,162.3,54.1,0.0
2351898,2026-09-19_10-01-23.899-240,v5.1.4,3.44,17.0,3200,-13121,44234,41599,-16578,44110,39665,-11241.07,36015.20,33553.20,-9423.83,36782.30,33513.57,0.00,0.00,0.00,1817.24,767.09,-39.62,1972.91,1972.91,0.236,0.083,0.938,-1.703,-1.906,9.719,7383,495.3,0,0.1503,-0.4410,0.1013,0.8790,162.8,53.7,0.0
2352003,2026-09-19_10-01-23.004-240,v5.1.4,3.44,17.0,3200,-12995,44354,41362,-16465,44242,39351,-11137.46,36116.91,33358.21,-9380.74,36883.93,33243.89,0.00,0.00,0.00,1756.71,767.02,-114.33,1920.27,1920.27,0.302,0.161,1.023,-10.984,-1.688,21.047,7382,490.1,0,0.1387,-0.4403,0.0825,0.8832,163.3,53.2,0.0
2352312,2026-09-19_10-01-24.313-240,v5.1.4,3.44,17.0,3200,-15002,44675,40202,-18184,44686,37700,-12792.18,36421.79,32412.14,-11049.78,37176.40,32169.22,0.00,0.00,0.00,1742.40,754.61,-242.93,1914.27,1914.27,0.268,0.129,0.989,-4.609,-6.156,-3.391,7391,489.5,0,0.1507,-0.4219,0.0732,0.8910,160.9,50.7,0.0
2352543,2026-09-19_10-01-24.543-240,v5.1.4,3.44,17.0,3200,-15893,43960,40567,-19202,43883,37891,-13523.12,35834.34,32719.40,-11834.88,36508.40,32484.02,0.00,0.00,0.00,1688.23,674.07,-235.38,1833.00,1833.00,0.271,0.122,1.009,-13.000,-3.609,6.359,7392,481.3,0,0.1515,-0.4211,0.0406,0.8933,158.5,49.9,0.0
2352648,2026-09-19_10-01-24.648-240,v5.1.4,3.44,17.0,3200,-16451,43636,40481,-19736,43554,37666,-13981.03,35573.84,32653.73,-12297.02,36224.99,32387.73,0.00,0.00,0.00,1684.00,651.16,-266.00,1825.00,1825.00,0.288,-0.021,1.050,-2.141,-0.516,1.703,7392,480.4,0,0.1511,-0.4213,0.0360,0.8935,158.2,49.8,0.0
2352753,2026-09-19_10-01-24.754-240,v5.1.4,3.44,17.0,3200,-16882,43738,40424,-20138,43639,37547,-14336.97,35663.49,32607.04,-12647.77,36284.89,32350.23,0.00,0.00,0.00,1689.21,621.40,-256.81,1818.11,1818.11,0.323,0.119,1.017,4.750,3.562,1.375,7394,479.7,0,0.1442,-0.4211,0.0430,0.8945,159.8,50.0,0.0
2352859,2026-09-19_10-01-24.860-240,v5.1.4,3.44,17.0,3200,-16406,44174,40094,-19563,44047,37382,-13946.56,36024.16,32332.12,-12211.25,36623.48,32127.48,0.00,0.00,0.00,1735.30,599.33,-204.64,1847.26,1847.26,0.216,0.089,1.050,5.328,-0.594,13.359,7393,482.7,0,0.1287,-0.4253,0.0415,0.8949,162.1,50.5,0.0
2352965,2026-09-19_10-01-24.965-240,v5.1.4,3.44,17.0,3200,-15651,44845,39787,-18878,44551,37098,-13327.61,36575.71,32072.96,-11704.55,37039.25,31791.95,0.00,0.00,0.00,1623.06,463.54,-281.01,1711.18,1711.18,0.260,0.069,1.035,11.375,-3.328,16.500,7393,468.4,0,0.1084,-0.4244,0.0393,0.8981,165.3,50.4,0.0
2353069,2026-09-19_10-01-24.070-240,v5.1.4,3.44,17.0,3200,-15163,45527,39250,-18320,45229,36752,-12928.44,37142.87,31626.48,-11316.73,37593.61,31422.71,0.00,0.00,0.00,1611.71,450.74,-203.78,1685.92,1685.92,0.273,0.078,1.028,13.547,-3.625,25.953,7393,465.7,0,0.0801,-0.4233,0.0339,0.9018,169.6,50.3,0.0
2355314,2026-09-19_10-01-27.315-240,v5.1.4,3.44,17.0,3200,10381,55728,25861,8124,55586,27777,8097.92,45524.85,20537.34,8813.51,46256.80,20204.07,0.00,0.00,0.00,715.59,731.95,-333.27,1076.51,1076.51,0.371,0.169,1.000,-18.469,0.094,-17.438,7391,389.1,0,0.4759,-0.4202,0.0871,0.7677,106.4,46.7,0.0
2356030,2026-09-19_10-01-27.031-240,v5.1.4,3.44,17.0,3200,2543,54490,29888,161,54404,30208,1634.27,44517.41,23853.90,2652.72,45224.35,23334.36,0.00,0.00,0.00,1018.45,706.93,-519.54,1344.22,1344.22,0.354,0.179,1.011,-21.109,-2.844,-24.359,7399,425.6,0,0.6280,-0.3685,0.0973,0.6785,85.6,38.5,0.0
2356849,2026-09-19_10-01-28.849-240,v5.1.4,3.44,17.0,3200,-5082,50582,35677,-7989,50542,34875,-4640.32,41273.17,28636.14,-3253.32,42055.76,28322.15,0.00,0.00,0.00,1387.00,782.59,-313.99,1623.20,1623.20,0.328,0.161,1.008,-12.453,0.391,-26.875,7390,458.7,0,0.7586,-0.2831,0.1713,0.5613,67.6,35.3,0.0
2356954,2026-09-19_10-01-28.954-240,v5.1.4,3.44,17.0,3200,-5729,50105,36326,-8749,50027,35366,-5172.12,40875.20,29172.25,-3791.17,41635.13,28834.33,0.00,0.00,0.00,1380.95,759.93,-337.91,1612.05,1612.05,0.337,0.160,1.009,-11.578,1.797,-28.062,7390,457.5,0,0.7734,-0.2716,0.1827,0.5429,65.1,35.3,0.0
2357059,2026-09-19_10-01-28.059-240,v5.1.4,3.44,17.0,3200,-6277,49646,36940,-9288,49535,35940,-5622.34,40491.63,29679.38,-4135.78,41239.02,29380.08,0.00,0.00,0.00,1486.56,747.39,-299.30,1690.57,1690.57,0.320,0.175,1.022,-13.094,1.000,-24.984,7382,466.2,0,0.7867,-0.2621,0.1919,0.5250,62.7,35.2,0.0
2357164,2026-09-19_10-01-28.164-240,v5.1.4,3.44,17.0,3200,-6839,49117,37636,-9889,48993,36504,-6083.82,40049.05,30254.22,-4531.32,40800.78,29927.73,0.00,0.00,0.00,1552.50,751.72,-326.49,1755.54,1755.54,0.314,0.144,0.994,-14.906,0.359,-23.562,7397,473.2,0,0.7995,-0.2540,0.1992,0.5066,60.1,35.2,0.0
2357269,2026-09-19_10-01-29.269-240,v5.1.4,3.44,17.0,3200,-7502,48439,38368,-10670,48269,37168,-6627.71,39483.82,30860.20,-5054.79,40213.42,30584.62,0.00,0.00,0.00,1572.92,729.59,-275.58,1755.66,1755.66,0.315,0.168,1.007,-10.891,-2.797,-29.641,7397,473.2,0,0.8137,-0.2386,0.2075,0.4877,57.8,34.8,0.0
2357883,2026-09-19_10-01-29.884-240,v5.1.4,3.44,17.0,3200,-8948,43332,44003,-12683,42618,42466,-7799.03,35187.63,35516.29,-5764.37,35698.04,35205.00,0.00,0.00,0.00,2034.66,510.41,-311.29,2120.68,2120.68,0.326,0.122,1.011,-9.766,0.047,-25.375,7387,509.5,0,0.8698,-0.1634,0.2593,0.3868,46.1,35.3,0.0
2358100,2026-09-19_10-01-29.101-240,v5.1.4,3.44,17.0,3200,-9156,41887,45275,-13132,41173,43812,-7963.93,33975.23,36570.11,-5892.99,34544.27,36369.83,0.00,0.00,0.00,2070.94,569.03,-200.28,2157.01,2157.01,0.320,0.115,1.016,-11.469,-1.547,-23.078,7391,512.9,0,0.8856,-0.1428,0.2720,0.3483,41.5,35.5,0.0
