time_ms,timestamp,version,voltage,audio_gain,cc,refX_raw,refY_raw,refZ_raw,tipX_raw,tipY_raw,tipZ_raw,refX_cal,refY_cal,refZ_cal,tipX_cal,tipY_cal,tipZ_cal,calOffsetX,calOffsetY,calOffsetZ,gradX,gradY,gradZ,mag,nT,accX,accY,accZ,gyrX,gyrY,gyrZ,imu_temp,freq,is_muted,QW,QX,QY,QZ,Azimuth,Elevation,Declination
676587,2026-09-17_13-37-50.589-240,v5.1.4,3.41,17.0,1600,-708,27000,15422,-2311,26978,15219,-1629.24,44137.92,24647.68,-1235.39,44786.57,24227.03,0.00,0.00,0.00,393.84,648.65,-420.65,867.64,867.64,0.378,0.108,1.018,-3.734,-1.031,0.703,8256,356.1,0,0.9297,0.1063,0.3227,-0.1421,345.4,39.1,0.0
676644,2026-09-17_13-37-50.645-240,v5.1.4,3.41,17.0,1600,-740,27015,15313,-2257,26986,15151,-1681.77,44166.92,24469.54,-1166.88,44797.88,24102.21,0.00,0.00,0.00,514.89,630.96,-367.33,893.40,893.40,0.372,0.114,1.012,-3.734,-0.328,0.484,8257,360.5,0,0.9296,0.1062,0.3232,-0.1419,345.4,39.1,0.0
676701,2026-09-17_13-37-50.702-240,v5.1.4,3.41,17.0,1600,-757,27042,15411,-2302,27010,15189,-1710.54,44208.68,24629.05,-1231.31,44837.63,24175.40,0.00,0.00,0.00,479.23,628.95,-453.64,911.61,911.61,0.375,0.114,1.009,-3.953,-0.672,0.391,8257,363.5,0,0.9295,0.1061,0.3234,-0.1420,345.4,39.2,0.0
676758,2026-09-17_13-37-50.760-240,v5.1.4,3.41,17.0,1600,-728,27001,15169,-2298,26972,15068,-1661.22,44148.24,24234.68,-1257.72,44769.38,23981.99,0.00,0.00,0.00,403.49,621.14,-252.69,782.61,782.61,0.382,0.115,1.009,-3.828,-0.094,0.188,8257,341.2,0,0.9295,0.1061,0.3236,-0.1419,345.4,39.2,0.0
676817,2026-09-17_13-37-50.819-240,v5.1.4,3.41,17.0,1600,-722,27000,15413,-2264,26990,15146,-1652.29,44138.50,24633.04,-1180.10,44803.94,24096.14,0.00,0.00,0.00,472.19,665.44,-536.90,976.74,976.74,0.377,0.120,1.002,-3.750,-0.391,0.312,8260,373.9,0,0.9295,0.1064,0.3236,-0.1417,345.5,39.2,0.0
676876,2026-09-17_13-37-50.878-240,v5.1.4,3.41,17.0,1600,-694,27021,15232,-2296,26984,15098,-1605.65,44178.52,24336.98,-1246.41,44790.61,24028.98,0.00,0.00,0.00,359.24,612.09,-308.00,773.67,773.67,0.382,0.111,1.003,-3.500,-0.516,0.203,8260,339.6,0,0.9295,0.1063,0.3234,-0.1417,345.5,39.1,0.0
676933,2026-09-17_13-37-50.935-240,v5.1.4,3.41,17.0,1600,-737,27036,15447,-2290,26997,15174,-1677.62,44197.18,24687.87,-1215.14,44815.99,24148.31,0.00,0.00,0.00,462.48,618.80,-539.55,942.30,942.30,0.381,0.117,1.001,-3.484,-0.281,0.422,8251,368.5,0,0.9296,0.1064,0.3233,-0.1415,345.5,39.1,0.0
676992,2026-09-17_13-37-50.993-240,v5.1.4,3.41,17.0,1600,-751,27018,15344,-2231,26993,15181,-1700.07,44171.09,24520.14,-1115.76,44811.72,24142.32,0.00,0.00,0.00,584.31,640.63,-377.81,945.82,945.82,0.383,0.113,1.001,-3.734,-0.156,0.359,8251,369.0,0,0.9296,0.1062,0.3232,-0.1414,345.5,39.1,0.0
677048,2026-09-17_13-37-50.048-240,v5.1.4,3.41,17.0,1600,-736,27011,15463,-2278,26984,15219,-1675.72,44155.33,24714.50,-1181.46,44797.45,24217.15,0.00,0.00,0.00,494.26,642.11,-497.35,950.77,950.77,0.382,0.114,1.004,-3.359,-0.688,0.156,8251,369.8,0,0.9297,0.1063,0.3230,-0.1414,345.5,39.1,0.0
677104,2026-09-17_13-37-50.105-240,v5.1.4,3.41,17.0,1600,-744,26997,15382,-2343,26968,15145,-1688.41,44135.01,24582.58,-1309.05,44765.36,24118.42,0.00,0.00,0.00,379.36,630.35,-464.16,869.89,869.89,0.383,0.119,0.997,-3.797,-0.656,0.188,8254,356.5,0,0.9299,0.1064,0.3226,-0.1413,345.5,39.0,0.0
